scenario,date,period,charge_kwh,discharge_kwh,initial_soc,final_soc
2,2025-02-16,20:00-24:00,757.47684530913,3022.946357094147,1200.0,1226.8514455725685
2,2025-02-17,0:00-4:00,8294.374747404567,152.53955723194292,1226.8514455725685,1282.508640140551
2,2025-02-17,4:00-8:00,3623.1540237561135,4447.690874072392,1226.8514455725685,1282.508640140551
2,2025-02-17,8:00-12:00,6011.594339456655,4142.073134147491,1226.8514455725685,1282.508640140551
2,2025-02-17,12:00-16:00,2647.5313763520053,763.4412938333044,1226.8514455725685,1282.508640140551
2,2025-02-17,16:00-20:00,103.75405720513368,6593.893717015973,1226.8514455725685,1282.508640140551
2,2025-02-17,20:00-24:00,788.6643703033924,3169.725995825991,1226.8514455725685,1282.508640140551
2,2025-02-18,0:00-4:00,8404.939530958485,132.37055989037663,1282.508640140551,1365.306730039855
2,2025-02-18,4:00-8:00,2670.3213542246867,5399.236285586303,1282.508640140551,1365.306730039855
2,2025-02-18,8:00-12:00,5553.20480283474,4380.324411268637,1282.508640140551,1365.306730039855
2,2025-02-18,12:00-16:00,5035.731947455158,1102.0497159876045,1282.508640140551,1365.306730039855
2,2025-02-18,16:00-20:00,26.317475942923124,6413.7699436537405,1282.508640140551,1365.306730039855
2,2025-02-18,20:00-24:00,835.5070155070495,2767.119832846124,1282.508640140551,1365.306730039855
2,2025-02-19,0:00-4:00,8080.563023070518,190.33376270216297,1365.306730039855,1200.0
2,2025-02-19,4:00-8:00,2713.373111671922,5532.44492700576,1365.306730039855,1200.0
2,2025-02-19,8:00-12:00,5879.101022958201,4148.5875654044285,1365.306730039855,1200.0
2,2025-02-19,12:00-16:00,5003.13938067589,1118.8108908094246,1365.306730039855,1200.0
2,2025-02-19,16:00-20:00,154.12592981169723,6422.185620849457,1365.306730039855,1200.0
2,2025-02-19,20:00-24:00,667.1788183623221,2992.1941249684164,1365.306730039855,1200.0
2,2025-02-20,0:00-4:00,8639.09505303977,70.78482347831937,1200.0,1267.0964746008178
2,2025-02-20,4:00-8:00,3352.996517750075,5403.416341070413,1200.0,1267.0964746008178
2,2025-02-20,8:00-12:00,5188.3410789575055,4997.741079657575,1200.0,1267.0964746008178
2,2025-02-20,12:00-16:00,4765.1950600577275,171.76303333333348,1200.0,1267.0964746008178
2,2025-02-20,16:00-20:00,0.32688499517780656,6330.894520568596,1200.0,1267.0964746008178
2,2025-02-20,20:00-24:00,708.9135027890367,3351.1281849102656,1200.0,1267.0964746008178
2,2025-02-21,0:00-4:00,5716.490047282102,79.08029210831234,1267.0964746008178,1213.33466167932
2,2025-02-21,4:00-8:00,912.8449203304322,5813.310635318688,1267.0964746008178,1213.33466167932
2,2025-02-21,8:00-12:00,7218.217866666667,106.91846574102662,1267.0964746008178,1213.33466167932
2,2025-02-21,12:00-16:00,2866.909109766458,63.201154314380005,1267.0964746008178,1213.33466167932
2,2025-02-21,16:00-20:00,106.76978639408526,6317.688321049756,1267.0964746008178,1213.33466167932
2,2025-02-21,20:00-24:00,516.1225740632648,3274.4229395120865,1267.0964746008178,1213.33466167932
2,2025-02-22,0:00-4:00,5435.059226492234,209.07609756187583,1213.33466167932,1288.9343532540465
2,2025-02-22,4:00-8:00,935.0231888842511,5476.051518417019,1213.33466167932,1288.9343532540465
2,2025-02-22,8:00-12:00,6503.709066666666,60.59692868026638,1213.33466167932,1288.9343532540465
2,2025-02-22,12:00-16:00,3615.579445872152,152.06913428608576,1213.33466167932,1288.9343532540465
2,2025-02-22,16:00-20:00,19.411148543683055,6527.121101091553,1213.33466167932,1288.9343532540465
2,2025-02-22,20:00-24:00,702.8198628422126,2993.80680059956,1213.33466167932,1288.9343532540465
2,2025-02-23,0:00-4:00,8423.704278966434,129.6961589822697,1288.9343532540465,1200.0
2,2025-02-23,4:00-8:00,2657.520355552284,4976.379497672134,1288.9343532540465,1200.0
2,2025-02-23,8:00-12:00,5774.69635613209,4902.460535900709,1288.9343532540465,1200.0
2,2025-02-23,12:00-16:00,4644.559155066754,318.90681286080303,1288.9343532540465,1200.0
2,2025-02-23,16:00-20:00,25.256744081604083,6518.222170576361,1288.9343532540465,1200.0
2,2025-02-23,20:00-24:00,115.90177373288827,2716.180156741615,1288.9343532540465,1200.0
2,2025-02-24,0:00-4:00,8501.050809014916,9.513275835713785,1200.0,1292.4253840582392
2,2025-02-24,4:00-8:00,2745.7496943410815,5244.053767292305,1200.0,1292.4253840582392
2,2025-02-24,8:00-12:00,6027.879672240822,3639.0998999999997,1200.0,1292.4253840582392
2,2025-02-24,12:00-16:00,3366.6755523846205,699.3288158419404,1200.0,1292.4253840582392
2,2025-02-24,16:00-20:00,18.247024010081077,6623.633857980925,1200.0,1292.4253840582392
2,2025-02-24,20:00-24:00,748.3250223644775,2963.822961797571,1200.0,1292.4253840582392
2,2025-02-25,0:00-4:00,8385.472991909652,220.11444640837328,1292.4253840582392,1205.8884308191919
2,2025-02-25,4:00-8:00,2630.737373059297,6537.470905816613,1292.4253840582392,1205.8884308191919
2,2025-02-25,8:00-12:00,6362.003966666667,3066.2635666666665,1292.4253840582392,1205.8884308191919
2,2025-02-25,12:00-16:00,3972.4303379599155,372.0540406313473,1292.4253840582392,1205.8884308191919
2,2025-02-25,16:00-20:00,31.08883696299108,6319.709997786316,1292.4253840582392,1205.8884308191919
2,2025-02-25,20:00-24:00,615.4115066782226,3363.9137168058137,1292.4253840582392,1205.8884308191919
2,2025-02-26,0:00-4:00,8535.662627515878,98.4786260878094,1205.8884308191919,1435.3645677080103
2,2025-02-26,4:00-8:00,2659.1043768939708,6777.875322198388,1205.8884308191919,1435.3645677080103
2,2025-02-26,8:00-12:00,4518.682846047461,3204.5226116525573,1205.8884308191919,1435.3645677080103
2,2025-02-26,12:00-16:00,4284.292658570555,1034.9002209865791,1205.8884308191919,1435.3645677080103
2,2025-02-26,16:00-20:00,108.31328656174753,6654.92768307308,1205.8884308191919,1435.3645677080103
2,2025-02-26,20:00-24:00,911.9520339321488,927.8024042035893,1205.8884308191919,1435.3645677080103
2,2025-02-27,0:00-4:00,8318.280620654707,132.0236473822696,1435.3645677080103,1334.4293283712211
2,2025-02-27,4:00-8:00,2581.0119629985775,6761.435952545256,1435.3645677080103,1334.4293283712211
2,2025-02-27,8:00-12:00,6220.889719896425,3139.1901596978996,1435.3645677080103,1334.4293283712211
2,2025-02-27,12:00-16:00,4392.620482963291,444.79952128881064,1435.3645677080103,1334.4293283712211
2,2025-02-27,16:00-20:00,0.8798676538682457,6485.594819554595,1435.3645677080103,1334.4293283712211
2,2025-02-27,20:00-24:00,801.7100549687318,3216.5649134967543,1435.3645677080103,1334.4293283712211
2,2025-02-28,0:00-4:00,5327.022604718852,143.62407456009265,1334.4293283712211,1320.0027798287438
2,2025-02-28,4:00-8:00,909.4924902907887,5422.382012321141,1334.4293283712211,1320.0027798287438
2,2025-02-28,8:00-12:00,8612.8429,45.65338333333337,1334.4293283712211,1320.0027798287438
2,2025-02-28,12:00-16:00,1365.8398822928468,2.1898166666666534,1334.4293283712211,1320.0027798287438
2,2025-02-28,16:00-20:00,57.12831641837079,6505.599338566598,1334.4293283712211,1320.0027798287438
2,2025-02-28,20:00-24:00,636.2958708995483,3111.9974583612984,1334.4293283712211,1320.0027798287438
2,2025-03-01,0:00-4:00,5235.742500147679,37.83349642856433,1320.0027798287438,1279.684916884129
2,2025-03-01,4:00-8:00,1342.6960862286053,4665.478003668122,1320.0027798287438,1279.684916884129
2,2025-03-01,8:00-12:00,6454.71997467772,26.319159931633372,1320.0027798287438,1279.684916884129
2,2025-03-01,12:00-16:00,2214.781092690545,76.29517676227518,1320.0027798287438,1279.684916884129
2,2025-03-01,16:00-20:00,22.881066165770505,6662.269259453651,1320.0027798287438,1279.684916884129
2,2025-03-01,20:00-24:00,570.2809254132894,2827.045267735646,1320.0027798287438,1279.684916884129
2,2025-03-02,0:00-4:00,8529.927236421696,39.82007238600784,1279.684916884129,1200.0
2,2025-03-02,4:00-8:00,3344.831241285237,4611.151135433814,1279.684916884129,1200.0
2,2025-03-02,8:00-12:00,5539.128278548806,4016.512754857028,1279.684916884129,1200.0
2,2025-03-02,12:00-16:00,2951.2649023270365,2885.086902727571,1279.684916884129,1200.0
2,2025-03-02,16:00-20:00,43.400245265302715,6704.894277093021,1279.684916884129,1200.0
2,2025-03-02,20:00-24:00,753.9534916339428,864.3854631908916,1279.684916884129,1200.0
2,2025-03-03,0:00-4:00,8492.337845866568,182.75995005886216,1200.0,1229.2611986460195
2,2025-03-03,4:00-8:00,2707.863731652767,5181.006299741712,1200.0,1229.2611986460195
2,2025-03-03,8:00-12:00,5837.040747250012,4716.415169966832,1200.0,1229.2611986460195
2,2025-03-03,12:00-16:00,5720.72352454806,1505.0671511310072,1200.0,1229.2611986460195
2,2025-03-03,16:00-20:00,116.48238697120837,6639.580018163704,1200.0,1229.2611986460195
2,2025-03-03,20:00-24:00,733.4366574318086,2994.508204849849,1200.0,1229.2611986460195
2,2025-03-04,0:00-4:00,8544.706747563316,96.43455121959573,1229.2611986460195,1200.0
2,2025-03-04,4:00-8:00,3722.3889223000897,4501.481509916096,1229.2611986460195,1200.0
2,2025-03-04,8:00-12:00,6032.523790835276,4359.721230136139,1229.2611986460195,1200.0
2,2025-03-04,12:00-16:00,2324.681984878904,529.073650868105,1229.2611986460195,1200.0
2,2025-03-04,16:00-20:00,102.11275546541955,6295.946902178365,1229.2611986460195,1200.0
2,2025-03-04,20:00-24:00,740.2669165635657,3565.1147719640285,1229.2611986460195,1200.0
2,2025-03-05,0:00-4:00,8638.644243500508,0.0,1200.0,1200.0
2,2025-03-05,4:00-8:00,2589.2709652015556,4467.545952941546,1200.0,1200.0
2,2025-03-05,8:00-12:00,6158.2604833333335,3113.2319857500843,1200.0,1200.0
2,2025-03-05,12:00-16:00,2115.2521574850502,979.5980585192417,1200.0,1200.0
2,2025-03-05,16:00-20:00,180.87943039333504,6507.313375409734,1200.0,1200.0
2,2025-03-05,20:00-24:00,706.8587913862098,3282.560091549386,1200.0,1200.0
2,2025-03-06,0:00-4:00,8393.237380775085,51.487155009270055,1200.0,1200.0
2,2025-03-06,4:00-8:00,2877.646394159391,5227.967944800366,1200.0,1200.0
2,2025-03-06,8:00-12:00,6224.144679341528,3130.694786173301,1200.0,1200.0
2,2025-03-06,12:00-16:00,2635.152308136525,1120.7470519875442,1200.0,1200.0
2,2025-03-06,16:00-20:00,86.16465190113706,6716.866217263442,1200.0,1200.0
2,2025-03-06,20:00-24:00,659.2870616024861,2540.3060730906036,1200.0,1200.0
2,2025-03-07,0:00-4:00,4725.023171160683,74.7179813979605,1200.0,1280.8053393994066
2,2025-03-07,4:00-8:00,1267.4245719349653,4134.253258074219,1200.0,1280.8053393994066
2,2025-03-07,8:00-12:00,8803.475479967808,0.0,1200.0,1280.8053393994066
2,2025-03-07,12:00-16:00,0.0,85.38190621545739,1200.0,1280.8053393994066
2,2025-03-07,16:00-20:00,88.70393383147348,6413.717225109726,1200.0,1280.8053393994066
2,2025-03-07,20:00-24:00,526.7885940515738,3085.545129172972,1200.0,1280.8053393994066
2,2025-03-08,0:00-4:00,3744.073087728175,309.17876006769893,1280.8053393994066,1212.4505437173357
2,2025-03-08,4:00-8:00,835.5380692130682,3889.129957060938,1280.8053393994066,1212.4505437173357
2,2025-03-08,8:00-12:00,9730.278433333335,0.0,1280.8053393994066,1212.4505437173357
2,2025-03-08,12:00-16:00,389.01007920548017,0.0,1280.8053393994066,1212.4505437173357
2,2025-03-08,16:00-20:00,165.08414538584051,6539.988515749856,1280.8053393994066,1212.4505437173357
2,2025-03-08,20:00-24:00,484.3553332146992,3140.055053399278,1280.8053393994066,1212.4505437173357
2,2025-03-09,0:00-4:00,8311.642077960454,213.33425063408401,1212.4505437173357,1255.8213117376486
2,2025-03-09,4:00-8:00,2595.263785033294,7104.008264498444,1212.4505437173357,1255.8213117376486
2,2025-03-09,8:00-12:00,5738.300327926181,2510.6843844381274,1212.4505437173357,1255.8213117376486
2,2025-03-09,12:00-16:00,4800.579230478544,709.8607299160104,1212.4505437173357,1255.8213117376486
2,2025-03-09,16:00-20:00,331.7428345581971,6365.4785867155915,1212.4505437173357,1255.8213117376486
2,2025-03-09,20:00-24:00,663.5427053074909,3252.4525256909915,1212.4505437173357,1255.8213117376486
2,2025-03-10,0:00-4:00,8329.577106887602,99.11389920563033,1255.8213117376486,1257.23514460929
2,2025-03-10,4:00-8:00,2454.4262850304813,7120.485571937439,1255.8213117376486,1257.23514460929
2,2025-03-10,8:00-12:00,4298.313722425453,2553.744955380379,1255.8213117376486,1257.23514460929
2,2025-03-10,12:00-16:00,3095.0839024028182,591.3267486099231,1255.8213117376486,1257.23514460929
2,2025-03-10,16:00-20:00,62.75061829818594,6104.422042527494,1255.8213117376486,1257.23514460929
2,2025-03-10,20:00-24:00,852.7196486687076,713.149658049497,1255.8213117376486,1257.23514460929
2,2025-03-11,0:00-4:00,8463.533593632192,103.53228105632343,1257.23514460929,1481.3441433163669
2,2025-03-11,4:00-8:00,2583.000482162104,6186.269830170332,1257.23514460929,1481.3441433163669
2,2025-03-11,8:00-12:00,6355.139185730404,2490.4354208223112,1257.23514460929,1481.3441433163669
2,2025-03-11,12:00-16:00,2958.7752141448946,953.7673434901728,1257.23514460929,1481.3441433163669
2,2025-03-11,16:00-20:00,25.676444755450802,6846.392144500438,1257.23514460929,1481.3441433163669
2,2025-03-11,20:00-24:00,978.1565821375914,2434.847868250568,1257.23514460929,1481.3441433163669
2,2025-03-12,0:00-4:00,8130.7227515654895,306.2941474264785,1481.3441433163669,1219.3736385702318
2,2025-03-12,4:00-8:00,1972.0383434993441,6959.4317351464415,1481.3441433163669,1219.3736385702318
2,2025-03-12,8:00-12:00,6468.417251001171,2093.665592753996,1481.3441433163669,1219.3736385702318
2,2025-03-12,12:00-16:00,4097.037280056161,401.54941666666673,1481.3441433163669,1219.3736385702318
2,2025-03-12,16:00-20:00,27.928014770013306,6530.650979159618,1481.3441433163669,1219.3736385702318
2,2025-03-12,20:00-24:00,706.1999468682868,3219.0444002657364,1481.3441433163669,1219.3736385702318
2,2025-03-13,0:00-4:00,8349.25479804271,144.20885979489015,1219.3736385702318,1218.262037809019
2,2025-03-13,4:00-8:00,1725.1534318777735,7020.767101161509,1219.3736385702318,1218.262037809019
2,2025-03-13,8:00-12:00,3233.2494435324393,1920.3708933060786,1219.3736385702318,1218.262037809019
2,2025-03-13,12:00-16:00,3613.859136810293,491.676839534462,1219.3736385702318,1218.262037809019
2,2025-03-13,16:00-20:00,153.6301134667566,5808.98798489408,1219.3736385702318,1218.262037809019
2,2025-03-13,20:00-24:00,684.3145559158246,598.558210066459,1219.3736385702318,1218.262037809019
2,2025-03-14,0:00-4:00,3173.9699808430005,272.3997878816539,1218.262037809019,1213.7050980899282
2,2025-03-14,4:00-8:00,865.0650477593149,3364.2413781182113,1218.262037809019,1213.7050980899282
2,2025-03-14,8:00-12:00,10101.716012538815,0.0,1218.262037809019,1213.7050980899282
2,2025-03-14,12:00-16:00,0.0,55.26284809728633,1218.262037809019,1213.7050980899282
2,2025-03-14,16:00-20:00,100.59839044061783,6691.8973065236305,1218.262037809019,1213.7050980899282
2,2025-03-14,20:00-24:00,661.7808606465228,3033.3390349863807,1218.262037809019,1213.7050980899282
2,2025-03-15,0:00-4:00,3180.0551333408503,173.4292731893063,1213.7050980899282,1200.0
2,2025-03-15,4:00-8:00,963.3349954834081,3546.876265408584,1213.7050980899282,1200.0
2,2025-03-15,8:00-12:00,7808.677833333334,0.0,1213.7050980899282,1200.0
2,2025-03-15,12:00-16:00,2286.4469292054796,0.0,1213.7050980899282,1200.0
2,2025-03-15,16:00-20:00,29.15067038882827,6593.412790469849,1213.7050980899282,1200.0
2,2025-03-15,20:00-24:00,444.24944765863904,2940.0069770578043,1213.7050980899282,1200.0
2,2025-03-16,0:00-4:00,8308.144988248407,130.29217735636666,1200.0,1200.0
2,2025-03-16,4:00-8:00,2581.414089453453,6994.806074591879,1200.0,1200.0
2,2025-03-16,8:00-12:00,6333.5075620444995,2268.289416666667,1200.0,1200.0
2,2025-03-16,12:00-16:00,3789.207536556414,919.5737422464897,1200.0,1200.0
2,2025-03-16,16:00-20:00,99.14228989734613,6648.2673119200535,1200.0,1200.0
2,2025-03-16,20:00-24:00,670.8217382707143,2642.7856612422947,1200.0,1200.0
2,2025-03-17,0:00-4:00,8428.296780790472,108.30366530516574,1200.0,1429.983101501882
2,2025-03-17,4:00-8:00,2023.639622873804,6493.944969809554,1200.0,1429.983101501882
2,2025-03-17,8:00-12:00,6963.8086433478675,1621.5161734443147,1200.0,1429.983101501882
2,2025-03-17,12:00-16:00,1884.3724935552282,106.55068803228258,1200.0,1429.983101501882
2,2025-03-17,16:00-20:00,202.79720437546018,6487.315237255389,1200.0,1429.983101501882
2,2025-03-17,20:00-24:00,906.888074215549,3333.0106761671436,1200.0,1429.983101501882
2,2025-03-18,0:00-4:00,8217.857183516802,172.9854679295256,1429.983101501882,1200.0
2,2025-03-18,4:00-8:00,1728.7683884345329,7938.344243467423,1429.983101501882,1200.0
2,2025-03-18,8:00-12:00,3940.251375127186,1058.8144305879432,1429.983101501882,1200.0
2,2025-03-18,12:00-16:00,4762.752653081681,252.94405714410186,1429.983101501882,1200.0
2,2025-03-18,16:00-20:00,148.55141780727462,6600.525713019054,1429.983101501882,1200.0
2,2025-03-18,20:00-24:00,798.2025128766037,1831.3123928403186,1429.983101501882,1200.0
2,2025-03-19,0:00-4:00,8454.399788969427,76.20066021909838,1200.0,1375.649367602043
2,2025-03-19,4:00-8:00,2494.0502204302056,6563.3945550362805,1200.0,1375.649367602043
2,2025-03-19,8:00-12:00,5520.009658809466,2985.2159811345305,1200.0,1375.649367602043
2,2025-03-19,12:00-16:00,4680.433013674765,458.194677122283,1200.0,1375.649367602043
2,2025-03-19,16:00-20:00,158.09765747151232,6402.78601296633,1200.0,1375.649367602043
2,2025-03-19,20:00-24:00,810.7119443603598,3253.5045475084535,1200.0,1375.649367602043
2,2025-03-20,0:00-4:00,8099.012895071468,262.83076705343285,1375.649367602043,1292.116020852463
2,2025-03-20,4:00-8:00,2211.8110384509587,6446.2722777589,1375.649367602043,1292.116020852463
