day,date,total_cost,planned_cost,emergency_cost,emergency_kwh,initial_soc,final_soc,mip_gap,mip_seconds,refinement_seconds
25,2025-01-26,60021.102270164534,58005.23344309718,2015.8688270673529,471.75658416651993,5941.9869951777,4715.707983667999,0.0002237850288259422,1.1940222079865634,1.6705189580097795
26,2025-01-27,60749.296452737566,60612.680561829286,136.61589090827604,62.79554352187199,4715.707983667999,4615.182455174958,0.0019410542246257759,0.1519847910385579,2.0020770410774276
27,2025-01-28,58384.42200587616,57074.25563394809,1310.1663719280637,323.32528964424114,4615.182455174958,4370.794906466002,0.0009111073365705168,0.20569520897697657,2.4525618749903515
28,2025-01-29,59532.172286331304,59514.845416028744,17.32687030255673,7.884810149058808,4370.794906466002,5444.521824756912,0.001618950356316146,0.2715965420939028,2.376759667065926
29,2025-01-30,57215.56804346927,54288.60201446262,2926.966029006648,644.2693350899463,5444.521824756912,4037.001995467739,0.0006673085852901543,2.3741788329789415,1.6621297089150175
30,2025-01-31,22314.033846566617,22149.79449395172,164.23935261489507,46.626976488147506,4037.001995467739,3743.6007769762073,0.0017557937506745543,2.1033125409157947,1.9425397920422256
31,2025-02-01,23399.200231294817,23399.200231294817,0.0,0.0,3743.6007769762073,3426.6442528384746,0.0003817299997572795,1.2039927919395268,1.6348654159810394
32,2025-02-02,55986.92959868716,50499.28482912967,5487.644769557482,985.5787969170217,3426.6442528384746,3574.0048744918568,0.0018981841199533869,1.2049285829998553,1.4994053749833256
33,2025-02-03,52264.185866314205,52264.185866314205,0.0,0.0,3574.0048744918568,3408.4187592466633,0.0005466445890227346,1.3447655410273,1.358043749933131
34,2025-02-04,55336.681992787955,52879.344070468826,2457.337922319135,355.9431177577807,3408.4187592466633,3079.404318081003,0.002119774707686449,5.0151721249567345,1.7923345420276746
35,2025-02-05,53301.68681911834,51880.225087182924,1421.4617319354177,303.2643670814538,3079.404318081003,1441.4415971769313,0.003370766884813184,5.0123995000030845,1.661861874978058
36,2025-02-06,54206.115076870396,54206.115076870396,0.0,0.0,1441.4415971769313,1673.0363594364421,0.002244421605355425,5.013997375033796,1.4578287499025464
37,2025-02-07,21009.709483784394,21009.709483784394,0.0,0.0,1673.0363594364421,2253.179864125693,0.00014878165987333722,1.1023776250658557,1.7021005420247093
38,2025-02-08,19233.63049007128,18326.253779091607,907.3767109796717,188.24628484010202,2253.179864125693,1567.5398468664753,0.001502204358490359,0.9997875828994438,1.7018337920308113
39,2025-02-09,52456.64029144584,52065.052515056006,391.58777638983065,120.78249237439186,1567.5398468664753,1545.2631847623327,0.001213570943856503,1.8470076670637354,2.7930491250008345
40,2025-02-10,53554.757814033415,53528.403151983555,26.354662049864235,9.234289435831897,1545.2631847623327,2126.212880482079,0.0010759556161707396,2.1825844580307603,2.6024031669367105
41,2025-02-11,51291.35240851847,51291.35240851847,0.0,0.0,2126.212880482079,1408.4107357511446,0.0025252266244758298,5.0297499999869615,2.163190459017642
42,2025-02-12,51555.667529064245,51532.37631494196,23.291214122286746,5.954547902923878,1408.4107357511446,1562.732401916,0.0029246203260795333,5.03255495801568,1.9408310409635305
43,2025-02-13,50483.526182005015,50401.11275959199,82.41342241303349,35.779532244905,1562.732401916,1616.2710791195875,0.0035980167386348992,5.028461958048865,2.2956921249860898
44,2025-02-14,18207.751078157977,17884.467365903205,323.28371225477474,66.48322045899982,1616.2710791195875,1740.3159623906656,0.00021946003454328172,1.69758516701404,2.5688949580071494
45,2025-02-15,18167.887244261972,17847.189085976628,320.69815828534513,124.24693195398238,1740.3159623906656,1200.0,0.00269485827679019,5.045050541986711,2.4314918329473585
46,2025-02-16,49312.30036915695,48985.34985518608,326.9505139708658,107.34581439532985,1200.0,1538.088063787795,0.0024567629145186695,5.021895749960095,2.30196862493176
47,2025-02-17,49384.707089133575,49361.06915118889,23.637937944699342,10.910656794230022,1538.088063787795,1678.4993499371242,0.0032627170266354864,5.0357714999699965,2.343008083058521
48,2025-02-18,47823.402355877945,47785.52452712542,37.87782875253083,17.303713454787953,1678.4993499371242,1664.9430503441574,0.0024444756759528278,5.0526128329802305,2.734033082961105
49,2025-02-19,48256.94574593341,48087.953433451694,168.99231248172055,63.33319040148018,1664.9430503441574,1271.4044993327577,0.002460216836764125,5.02712787501514,1.9951962500344962
50,2025-02-20,47615.87554848942,47567.748359207806,48.12718928160996,10.100634126814043,1271.4044993327577,1654.8200960328352,0.002388194198808449,5.0234742080792785,2.3154149579349905
51,2025-02-21,17527.061052511523,17507.884171484875,19.17688102664422,4.185721057872797,1654.8200960328352,1947.636834401174,6.522179997718847e-05,1.7566922080004588,1.2719012079760432
52,2025-02-22,17670.906420179006,17564.253758855564,106.65266132344046,27.300148182310398,1947.636834401174,2067.854295370261,0.0023175086943929436,5.018750166986138,2.208477250067517
53,2025-02-23,46988.600262229265,46729.280748535326,259.31951369394665,108.82619032695504,2067.854295370261,1338.1912582433413,0.0023096115282822145,5.030671874992549,2.135534083005041
54,2025-02-24,46594.97242911163,46518.90342649093,76.06900262069294,15.426688829992486,1338.1912582433413,1608.8688796090876,0.0022838941659439754,5.015953166992404,1.9917002090951428
55,2025-02-25,45562.21346180196,45502.05187434113,60.161587460832834,27.62478967988318,1608.8688796090876,1362.3230379485942,0.0017468718281663696,1.0927575830137357,2.1813492910005152
56,2025-02-26,45675.171834907116,45260.86173024346,414.31010466366115,100.882350305678,1362.3230379485942,1633.638391651751,0.0035626831830342137,5.016438541002572,2.273968999972567
57,2025-02-27,44404.98919867826,44151.73700155521,253.25219712305258,83.02254046732972,1633.638391651751,1318.8967042447655,0.002960759792896456,5.034129332983866,2.1350092090433463
58,2025-02-28,17197.90770551975,17197.90770551975,0.0,0.0,1318.8967042447655,2053.767508891007,0.008183343017803246,5.022165333037265,2.4363468328956515
59,2025-03-01,17712.32211998624,15773.164944684633,1939.157175301606,447.9775125939316,2053.767508891007,1370.399349042523,6.13008016128081e-05,3.0810535410419106,2.4391149170696735
60,2025-03-02,67580.82278839033,43058.22345611843,24522.599332271897,4458.518871380047,1370.399349042523,1200.0,0.004297461864935645,5.0175650409655645,1.0059714579256251
61,2025-03-03,59330.25601198688,44702.830967142094,14627.425044844787,2474.450123657931,1200.0,2485.9655943289995,0.002002688232554782,5.022184167057276,2.267618583049625
62,2025-03-04,45798.81925256339,45650.44547940224,148.37377316115666,63.97357775523466,2485.9655943289995,2358.33872049464,0.000493082393569603,2.2268754999386147,2.452348625054583
63,2025-03-05,45000.069005504745,44646.64611349783,353.42289200691346,81.89973224042845,2358.33872049464,1295.0901473890053,0.003080591179712462,5.023207667050883,1.4153082919074222
64,2025-03-06,43825.92726450535,43322.623730963154,503.3035335422031,120.54615212939466,1295.0901473890053,1200.0,0.0029610075084805345,5.02165008301381,2.2445559579646215
65,2025-03-07,16811.98412905854,16811.98412905854,0.0,0.0,1200.0,2160.665473908119,0.005659776012717271,5.01816104108002,2.1877436250215396
66,2025-03-08,16432.89034649347,15266.065650379096,1166.8246961143723,301.0800130509339,2160.665473908119,1887.6526304876325,0.0006977000957281322,2.319253584020771,2.9923530420055613
67,2025-03-09,42718.367227782976,42702.12744933024,16.239778452722227,7.39011533684743,1887.6526304876325,1422.1190898546945,0.0025496037886183686,5.025607459014282,2.0311126250308007
68,2025-03-10,51468.74517441876,42115.913467257764,9352.83170716099,1519.7583493317786,1422.1190898546945,1200.0,0.002055925808639505,5.033230624976568,2.017352499999106
69,2025-03-11,43702.803105029554,43702.803105029554,0.0,0.0,1200.0,1646.069854609007,0.002830729760421079,5.020756124984473,2.6739228339865804
70,2025-03-12,42536.39045901624,42476.56896002241,59.82149899384002,27.490749784042805,1646.069854609007,2308.710429405469,0.002158674085345138,5.024611457949504,2.062016124953516
71,2025-03-13,51836.9807560127,41319.60704356811,10517.373712444589,1870.4906749932334,2308.710429405469,1556.1694478982724,0.0011212541235716988,1.5836175000295043,2.306838665972464
72,2025-03-14,15663.80640985893,15663.80640985893,0.0,0.0,1556.1694478982724,2251.8784222980507,0.000746861772804553,1.8525082089472562,2.416420791996643
73,2025-03-15,15911.22223126054,15911.22223126054,0.0,0.0,2251.8784222980507,1948.014245298177,0.0011932591793134325,3.4648711669724435,2.2370929169701412
74,2025-03-16,42052.85053093919,41481.35111709961,571.4994138395778,132.3927256665305,1948.014245298177,1660.9710110425829,0.0021559655820620927,5.020294832997024,2.067759500001557
75,2025-03-17,43303.803845738425,43303.803845738425,0.0,0.0,1660.9710110425829,3328.5200988098304,0.001017478197077853,2.6087849580217153,2.0518607499543577
76,2025-03-18,41883.86379565221,40413.882401127805,1469.9813945244014,303.382190157441,3328.5200988098304,3179.909926626931,7.30726741009785e-05,1.797245999914594,2.2500323749845847
77,2025-03-19,39787.77376712354,39787.77376712354,0.0,0.0,3179.909926626931,2851.9661623292927,0.0009016417537053876,1.5349477500421926,2.454418499954045
78,2025-03-20,40076.53166367688,40044.46415521052,32.067508466355385,14.90262062710292,2851.9661623292927,2472.0243295802215,0.0018596396273039557,3.238496999954805,2.291689084027894
79,2025-03-21,14952.6461017941,14952.646101794102,0.0,0.0,2472.0243295802215,1915.263173454222,0.00030245269425972874,4.909886624896899,2.832029292010702
80,2025-03-22,15237.069358578454,15235.07574072093,1.9936178575258623,0.9072208680436233,1915.263173454222,2587.1828019055215,5.408155263238017e-05,1.5030119590228423,2.6673104169312865
81,2025-03-23,39724.79235520905,39673.15358326741,51.6387719416349,23.494641306873405,2587.1828019055215,2213.2299189504547,0.001985873349369085,4.382931916043162,2.984913167078048
82,2025-03-24,39609.7737889525,38801.99913112564,807.7746578268659,202.27156994134629,2213.2299189504547,2095.3034430211314,0.0014986781521536595,1.484330500010401,2.471760999993421
83,2025-03-25,40054.522661111536,39198.97798580707,855.5446753044699,179.00107894199164,2095.3034430211314,1867.0187261999645,0.0005878333361117831,2.1046380000188947,2.4803949999623
84,2025-03-26,39528.12365977995,39509.2830378106,18.840621969351613,8.62665841087528,1867.0187261999645,2660.897085721012,0.0029568440533014116,5.0214067079359666,2.822796041960828
85,2025-03-27,39025.259494891514,38803.24349138398,222.0160035075314,52.91916895223494,2660.897085721012,2186.2310838517938,0.0018611735333682355,2.826585959061049,1.2145310840569437
86,2025-03-28,14977.195955780704,14617.746854917936,359.4491008627689,89.13344093815843,2186.2310838517938,2218.6080464475203,0.0016768535318629908,0.8561642090789974,1.501719000050798
87,2025-03-29,14365.411567654195,14365.411567654195,0.0,0.0,2218.6080464475203,1877.017193371624,0.0005818969432169083,4.337953915935941,1.749303541961126
88,2025-03-30,39267.401871589595,39267.401871589595,0.0,0.0,1877.017193371624,2931.031836280315,0.0019636069634579104,2.8010127500165254,1.4122489999281242
89,2025-03-31,37767.97441724212,37681.098181786176,86.87623545594622,17.439984131150066,2931.031836280315,2315.4712210156254,0.0003084959095755527,1.4440744169987738,1.1393578751012683
90,2025-04-01,54457.099701655214,35481.0215515333,18976.07815012191,2845.212476815254,2315.4712210156254,1749.9696493924062,0.0011848783999511116,1.8683381670853123,1.4173256669891998
91,2025-04-02,44327.86843555603,37488.806964017684,6839.061471538347,1380.954021341058,1749.9696493924062,2247.4633421719213,0.0017573208804797364,1.617551000090316,1.4226887091062963
92,2025-04-03,39089.20691254639,39087.583768782526,1.6231437638592634,0.7313105491593888,2247.4633421719213,2486.956777618643,0.0019276158755890146,1.20613125001546,1.5117316249525174
93,2025-04-04,13290.236182738256,13290.236182738256,0.0,0.0,2486.956777618643,1876.357420914017,0.000417624060389365,1.080506833968684,1.694778791978024
94,2025-04-05,15129.014302924079,13395.136098898129,1733.8782040259493,313.0379270809243,1876.357420914017,1777.9474555112758,0.0008001618598762555,1.1372038749977946,1.3724325409857556
95,2025-04-06,37523.54307719705,37523.54307719705,0.0,0.0,1777.9474555112758,1752.8209286380984,0.0016438593756432638,0.5504323330242187,1.2694694999372587
96,2025-04-07,36663.125752637236,36636.606846769864,26.518905867366616,6.586643522273789,1752.8209286380984,2065.9479840072468,0.000711184280953781,1.319698000093922,1.3095510000130162
97,2025-04-08,37013.66861786466,36752.42995800474,261.2386598599267,55.66992969553306,2065.9479840072468,1583.455962405349,0.0004398509855271232,1.0871815420687199,1.5695572500117123
98,2025-04-09,37515.532301473315,37393.601670111966,121.93063136135356,24.329588214978138,1583.455962405349,1666.8011444370165,0.0018021203803137498,3.273851625039242,2.280811792006716
99,2025-04-10,37128.00052493707,37115.81323043324,12.187294503840349,5.545981571713469,1666.8011444370165,1428.7118889558242,0.0019971788729264213,4.45665329194162,2.52395062497817
100,2025-04-11,13593.7593359032,13593.759335903202,0.0,0.0,1428.7118889558242,2058.8805450655364,0.0015643318503827035,1.0739392089890316,1.684790833038278
101,2025-04-12,13960.864010572495,13960.864010572495,0.0,0.0,2058.8805450655364,1721.2556736438428,0.07532684253182914,5.024122791946866,1.741593207931146
102,2025-04-13,35640.28010778212,35621.51249967755,18.767608104566,3.983784356732329,1721.2556736438428,1872.886575779659,0.0003872857284094153,2.132412667036988,1.8436524169519544
103,2025-04-14,35072.98019858612,35007.51544877349,65.46474981263378,30.199038616016765,1872.886575779659,1784.139585629489,0.0010221737726061747,1.7143038340145722,2.948746833950281
104,2025-04-15,35945.048082913956,35897.61122921348,47.43685370047699,13.145864957870856,1784.139585629489,2790.039466591752,0.002576910370445706,5.020093666040339,2.222570374957286
105,2025-04-16,35401.842287404914,35385.33302044442,16.509266960500476,7.5419218640934105,2790.039466591752,2800.6080838247117,0.0008614960258802021,1.8425071249948815,1.6543875830247998
106,2025-04-17,35189.04207355682,35189.04207355682,0.0,0.0,2800.6080838247117,2629.2546886553846,0.00022067109962162,1.1615737080574036,1.8378443750552833
107,2025-04-18,12106.607732492543,12106.607732492543,0.0,0.0,2629.2546886553846,2039.9874824482156,0.00011935839318482493,3.2121750419028103,1.677369458018802
108,2025-04-19,12568.022029316802,12403.311593476483,164.7104358403178,55.69635313995224,2039.9874824482156,2087.3165654485556,0.00014006804544163255,1.049329209025018,1.950695666950196
109,2025-04-20,35007.56697429302,34998.99795519671,8.569019096307525,4.007960288263575,2087.3165654485556,2804.1034331078076,0.0010146231411780724,1.4332665839465335,1.7816732920473441
110,2025-04-21,33955.333465993084,33917.67248624349,37.66097974958898,17.135715928088075,2804.1034331078076,1991.5571886920704,0.001197573980647496,1.4290617909282446,1.731283500092104
111,2025-04-22,34090.00151215786,33424.30219631559,665.699315842276,163.23425824431686,1991.5571886920704,1597.3522631038725,0.0019241412823951727,0.24653733405284584,1.9465621249983087
112,2025-04-23,34090.087145835845,34090.087145835845,0.0,0.0,1597.3522631038725,1622.1239802543416,0.0019190438710671753,1.5173765420913696,2.042881542001851
113,2025-04-24,33982.53886306881,33982.53886306881,0.0,0.0,1622.1239802543416,2034.8718185899077,0.002210511915555749,5.0197872089920565,1.9207644580164924
114,2025-04-25,11762.313789845073,11762.313789845071,0.0,0.0,2034.8718185899077,1706.5133087290696,0.001331275365405196,1.0186193749541417,1.7465870829764754
115,2025-04-26,13593.001835328892,11667.679132578547,1925.3227027503451,393.2414305367246,1706.5133087290696,1523.1891625752448,0.0016145176035926166,5.051610833033919,1.615623458987102
116,2025-04-27,33889.58409435932,32879.67876017892,1009.9053341803982,225.251377044629,1523.1891625752448,1916.2699937989812,0.0013372452296632348,1.2532272910466418,1.7528925000224262
117,2025-04-28,53579.461963968555,32510.493251930882,21068.968712037673,3440.9449554274483,1916.2699937989812,1200.0,0.00426064586569432,5.014109082985669,1.9481877079233527
118,2025-04-29,34793.99872128508,34769.68610275141,24.312618533676364,6.454106326964791,1200.0,2422.266066172165,0.0006859187034579699,1.6349322920432314,1.7636815840378404
119,2025-04-30,33235.64387800573,33110.29797240367,125.34590560205561,36.3140242537238,2422.266066172165,1566.8597148759318,0.00017221873809404755,0.9917144170030951,1.6508015000727028
120,2025-05-01,45565.108271285906,32283.111868998654,13281.996402287246,2507.631275488838,1566.8597148759318,1200.0,0.0008227109070333552,1.0111402500187978,1.8777727909618989
121,2025-05-02,19674.70448769615,13697.671693861736,5977.032793834416,1306.7021360635363,1200.0,1709.6167436360033,0.0017981091942007217,2.3321973339188844,1.6812339579919353
122,2025-05-03,17317.634646686416,13998.126779560953,3319.507867125463,603.389638164851,1709.6167436360033,1799.5702527092935,1.2771776282095334e-05,2.1924208339769393,1.7537469590315595
123,2025-05-04,35651.27870565365,34798.97739042365,852.301315229997,165.2249895694389,1799.5702527092935,1781.3393913013358,0.0005903285259584487,1.767618458950892,1.8038536249659956
124,2025-05-05,36040.27843663604,35646.360609388925,393.9178272471236,74.0999832549025,1781.3393913013358,1564.713132972537,0.001851204267157639,1.1949618329526857,0.8817813750356436
125,2025-05-06,36187.31318797477,35028.88205754326,1158.431130431497,252.0572931722999,1564.713132972537,2004.6994336341006,3.0497516514890405e-05,1.6386703751049936,2.1385753330541775
126,2025-05-07,37967.136598814264,36787.147613530426,1179.9889852838405,230.64173340131418,2004.6994336341006,1819.7246619479433,0.00038294424018712006,2.244165000040084,1.6991743749240413
127,2025-05-08,37689.791531880706,37657.46096126578,32.33057061493056,5.427775297766175,1819.7246619479433,3226.7017653258017,0.0017260621495902137,1.1600752080557868,1.4153935830108821
128,2025-05-09,15018.833121997652,15018.833121997654,0.0,0.0,3226.7017653258017,3179.3192770994965,0.0014027311681423177,0.9145620000781491,1.5355337499640882
129,2025-05-10,15065.025776912993,14905.088304624,159.9374722889934,37.463566470783014,3179.3192770994965,2942.980254283039,0.0003652586103917839,2.903865542029962,1.6481913749594241
130,2025-05-11,36940.97424043131,36603.030963015146,337.943277416157,66.65568625336948,2942.980254283039,1793.2039814787743,0.0036417346192386614,5.018029708066024,1.1146203329553828
131,2025-05-12,37478.0860706621,37391.65524755164,86.43082311046004,39.76208670171343,1793.2039814787743,3058.968637316596,0.0002543006558626255,1.0275984579930082,1.8619657079689205
132,2025-05-13,36498.77826828654,36498.77826828655,0.0,0.0,3058.968637316596,3636.3085654925762,0.0013314983095107232,1.8936690839473158,2.3313538749935105
133,2025-05-14,35402.59948719141,35384.596243966844,18.003243224566866,8.179351191239562,3636.3085654925762,2095.1136054933954,0.003330080747192283,5.017148916958831,2.046051500015892
134,2025-05-15,37159.513380339355,36679.13648944396,480.3768908953991,129.9946190448356,2095.1136054933954,3343.0322528187985,0.0013680052595197113,0.3294505829690024,1.86823991604615
135,2025-05-16,14392.406939630153,14247.01388254216,145.3930570879949,31.90600917735651,3343.0322528187985,3029.0221292804426,0.0026999820594254256,5.01441129099112,2.2566963749704883
136,2025-05-17,14910.375257354404,14518.833922624684,391.54133472971995,84.5990958003036,3029.0221292804426,2851.4061604838816,2.5407890061147607e-05,2.3443620420293882,2.0232815829804167
137,2025-05-18,35942.40039475175,35901.7945763512,40.60581840054485,18.693383030768132,2851.4061604838816,3574.6333123449763,0.0007593715494559984,3.104327084030956,1.2908119580242783
138,2025-05-19,35549.90067426584,35162.23078243573,387.66989183011196,58.94953207596325,3574.6333123449763,3060.9219275732157,0.00010893964859017761,1.5060804160311818,2.4178373749600723
139,2025-05-20,34658.50969506004,34522.62311219631,135.8865828637341,28.007150795733956,3060.9219275732157,2071.669455681966,0.0011072951245190922,3.00043620809447,1.8145884170662612
140,2025-05-21,36819.678434804475,36795.89204657305,23.786388231421032,10.932809692294086,2071.669455681966,2606.8575668872845,0.003360977319122115,5.0166916670277715,1.536119917058386
141,2025-05-22,35010.398971284005,35010.398971284005,0.0,0.0,2606.8575668872845,3098.764066769889,0.0019773561375873647,1.4158656250219792,2.048663708032109
142,2025-05-23,14622.265383863725,14622.265383863727,0.0,0.0,3098.764066769889,3482.625767737274,3.720593903241915e-05,1.2457187090767547,1.7487547079799697
143,2025-05-24,14734.401016521977,14734.401016521977,0.0,0.0,3482.625767737274,3653.4731014348276,0.00023233502065817397,1.3473332499852404,1.8197212920058519
144,2025-05-25,34341.077562849096,34134.858883235276,206.21867961381375,42.89686796167223,3653.4731014348276,1952.3253403954566,0.0042490380698653645,5.031211792025715,1.9978808340383694
145,2025-05-26,36659.70283674006,36643.82968259751,15.87315414255678,7.151680172361694,1952.3253403954566,3213.398689744415,0.003100010714783348,5.018462624982931,2.173859875067137
146,2025-05-27,34518.861079060254,34512.11549998231,6.745579077945198,3.097143745613039,3213.398689744415,2233.242971972405,0.00292474036123592,5.024849041015841,1.6125571249285713
147,2025-05-28,35545.31341262352,35507.594328423525,37.71908419999982,7.883599999999963,2233.242971972405,2957.96503594697,0.0005177668459545313,1.2567247910192236,1.718261707923375
148,2025-05-29,35046.64338062636,34916.2281018003,130.41527882605598,35.620575594367324,2957.96503594697,2718.2924170816273,0.00048322814088268886,2.6996589999180287,2.542325458023697
149,2025-05-30,15211.941881905837,14117.419574037684,1094.5223078681536,238.28254639707004,2718.2924170816273,2996.7353445101476,0.005560718550964091,5.016670625074767,1.9728710419731215
150,2025-05-31,13911.018793004485,13911.018793004487,0.0,0.0,2996.7353445101476,2951.8292973446714,0.0004060009761589794,1.284176499932073,1.5768807089189067
151,2025-06-01,114102.65773065967,35696.71459510551,78405.94313555416,13448.994659433816,2951.8292973446714,1200.0,0.0003672587042195045,1.9001099999295548,1.515955499955453
152,2025-06-02,64511.49680981702,42410.75668614516,22100.740123671865,3391.066195808846,1200.0,1846.9350385406021,0.0002415193089164296,1.2555600000778213,1.4822164580691606
153,2025-06-03,46266.7812252767,45587.059355235266,679.7218700414383,143.83700974067563,1846.9350385406021,1911.121293936571,0.0018097402068375508,3.3869430409977213,1.6736877080984414
154,2025-06-04,45833.957745524815,45535.86868123923,298.0890642855821,138.05659494278416,1911.121293936571,1774.1481994021894,0.0019918832328719564,4.64301962510217,1.2838122920366004
155,2025-06-05,47904.33599999045,47672.36179208611,231.9742079043461,72.13173820496615,1774.1481994021894,2927.1166553536646,0.0025099741332095297,5.02126412501093,1.6365296250442043
156,2025-06-06,28666.12162098878,20507.936878049986,8158.184742938797,1220.9553231146845,2927.1166553536646,2469.9918659785653,0.02325291065991941,5.011661791941151,0.6727265829686075
157,2025-06-07,28218.07757886959,17063.727712003136,11154.34986686645,1852.0441294182347,2469.9918659785653,1623.2996225732672,0.01084206294634289,5.012924666982144,1.8940673330798745
158,2025-06-08,57624.69025848769,57624.690258487695,0.0,0.0,1623.2996225732672,6822.853674391934,0.0014761905000545631,2.6325227910419926,1.8989263330586255
159,2025-06-09,49867.592068383514,49550.79776956156,316.79429882194745,101.06864976000861,6822.853674391934,6337.608452303186,0.0014626147006439757,1.438678750069812,1.7639785420615226
160,2025-06-10,50229.665145946026,50115.343537431516,114.32160851451488,51.53465677063923,6337.608452303186,6481.997372784931,0.0013746353048736714,2.112103124964051,1.3176531250355765
161,2025-06-11,58145.89589770795,49208.65380837304,8937.242089334914,1873.5649725016158,6481.997372784931,5012.111508750616,0.0024718946701438285,5.0145285840844736,2.232951500103809
162,2025-06-12,52446.04538890215,52442.90493734964,3.140451552519712,1.4418969478970212,5012.111508750616,6372.452312114088,0.0014057096213922222,1.8474638749612495,1.6242363749770448
163,2025-06-13,21821.83869234688,21821.83869234688,0.0,0.0,6372.452312114088,4607.338018413157,0.0018688686701868592,2.0357139999978244,1.397923875018023
164,2025-06-14,21282.48096583121,21282.480965831208,0.0,0.0,4607.338018413157,3788.6861047457237,0.004688595366893643,5.025494708912447,1.7323750000214204
165,2025-06-15,52769.9792330217,52769.9792330217,0.0,0.0,3788.6861047457237,5249.989192338379,0.003785923439596298,5.048782832920551,1.1519246249226853
166,2025-06-16,50093.31926885095,50020.45345807563,72.86581077531808,33.24177349598165,5249.989192338379,5580.994149754001,0.0015076138723796157,0.14870762499049306,1.0782822920009494
