day,date,scenario,planned_cost,up_cost,down_cost,emergency_cost,total_cost,emergency_kwh,throughput_kwh,initial_soc,final_soc,seconds
79,2025-03-21,4-3,11457.302903896805,0.0,0.0,0.0,11457.302903896805,0.0,32870.31413171654,1426.1017267005805,1507.814555718463,0.2143734999699518
80,2025-03-22,4-3,11706.312338116319,113.70062660295322,0.0,0.0,11820.012964719273,0.0,31903.665789035498,1507.814555718463,1763.8922833519748,0.21828233392443508
81,2025-03-23,4-3,39471.24633453375,636.8756176248352,0.0,0.0,40108.12195215859,0.0,38304.24115165802,1763.8922833519748,1457.727333540404,0.24331645900383592
82,2025-03-24,4-3,35230.2875090352,3132.535581935028,0.0,0.0,38362.82309097023,0.0,38754.088998978186,1457.727333540404,1485.6687429354613,0.23338845802936703
83,2025-03-25,4-3,40481.64141153751,509.36347826971064,0.0,314.01277808100895,41305.01766788823,61.462669422785076,42556.91174642613,1485.6687429354613,1539.2211742404916,0.24023783300071955
84,2025-03-26,4-3,35904.28551939049,733.528130308501,0.0,0.0,36637.81364969899,0.0,40424.62164598597,1539.2211742404916,1671.5398711821022,0.246555499965325
85,2025-03-27,4-3,36394.31747267468,1353.1495570254542,0.0,0.0,37747.467029700136,0.0,37217.88419300699,1671.5398711821022,1428.4050207394564,0.23577037500217557
86,2025-03-28,4-3,11402.882885997411,145.77650576247575,0.0,0.0,11548.659391759888,0.0,31316.185692813473,1428.4050207394564,1496.3564235896304,0.2179756669793278
87,2025-03-29,4-3,10508.682738424328,1058.7159365134617,0.0,85.37967217658881,11652.778347114378,24.01707117858261,35640.93069313874,1496.3564235896304,1252.501722975052,0.21611295791808516
88,2025-03-30,4-3,36057.40872017622,0.0,0.0,0.0,36057.40872017622,0.0,39438.06699031048,1252.501722975052,1584.5440595764064,0.24111312499735504
89,2025-03-31,4-3,32526.984790580384,5274.235695665102,0.0,0.0,37801.22048624549,0.0,40460.49130844818,1584.5440595764064,1796.8872697575816,0.2409942919621244
90,2025-04-01,4-3,39196.57682949315,1170.3445619010076,0.0,42.21819283753574,40409.139584231685,10.533481246890155,35341.18353642097,1796.8872697575816,1501.9918505137332,0.23662687500473112
91,2025-04-02,4-3,34851.45912540546,5433.305070044042,0.0,821.5133513330024,41106.27754678251,123.38740632817701,38549.50043749099,1501.9918505137332,1412.583816402289,0.24624483298975974
92,2025-04-03,4-3,39324.79082947738,34.94387869332685,0.0,0.0,39359.73470817071,0.0,40294.26501536185,1412.583816402289,1406.6709976495895,0.2355577499838546
93,2025-04-04,4-3,10089.752237149009,408.12543270755214,0.0,0.0,10497.87766985656,0.0,30797.48179675932,1406.6709976495895,1319.254830273011,0.22915712499525398
94,2025-04-05,4-3,10053.188651252072,994.5584530788935,0.0,46.20340199203531,11093.950506323003,27.500804500337722,27473.203332287503,1319.254830273011,1200.0,0.23241920804139227
95,2025-04-06,4-3,34759.78510386318,1069.57580201039,0.0,1224.9027782466826,37054.263684120255,218.3630350397981,40749.89261316917,1200.0,1362.5262441278546,0.22304129204712808
96,2025-04-07,4-3,31197.653724665448,2777.8504581655498,0.0,730.6708539695986,34706.1750368006,229.54899064851136,39381.26163130742,1362.5262441278546,1200.0,0.21835129102692008
97,2025-04-08,4-3,36869.45546153073,511.7538397736568,0.0,0.0,37381.20930130439,0.0,38304.07980613217,1200.0,1260.9286029596478,0.2244225419126451
98,2025-04-09,4-3,33244.31253369406,5886.742995042638,0.0,0.0,39131.05552873669,0.0,38885.47442165222,1260.9286029596478,1335.1073520211846,0.22302004205994308
99,2025-04-10,4-3,34624.12021147097,1115.736691677552,0.0,933.2586297827618,36673.11553293128,192.2550090019132,40412.08722870988,1335.1073520211846,1383.0186006231775,0.22780362505000085
100,2025-04-11,4-3,9667.083461891143,865.4301959902784,0.0,161.57700837009236,10694.090666251517,114.91726968775306,28057.035959493,1383.0186006231775,1200.0,0.20372695894911885
101,2025-04-12,4-3,10096.186682803407,413.01694201010866,0.0,0.0,10509.203624813515,0.0,26017.592079500675,1200.0,1516.5893472128241,0.22258670895826072
102,2025-04-13,4-3,31557.300149503564,4335.041550104634,0.0,0.0,35892.3416996082,0.0,38057.25882598009,1516.5893472128241,1490.5788144546618,0.22561345901340246
103,2025-04-14,4-3,33119.543622040685,0.0,0.0,741.1143881616531,33860.65801020234,124.0972234481697,39978.61144543448,1490.5788144546618,1426.912652548351,0.22896591597236693
104,2025-04-15,4-3,29809.184629357744,2925.8871165459464,0.0,543.237520858869,33278.30926676256,108.79005666732684,37708.944674906816,1426.912652548351,1498.0007874233322,0.21976270899176598
105,2025-04-16,4-3,31503.36116228932,5006.184153475859,0.0,529.9140322077108,37039.45934797289,188.69016499891458,37378.736395343585,1498.0007874233322,1200.0,0.2457375000230968
106,2025-04-17,4-3,32437.052605681165,1555.5390626422034,0.0,330.9259974298859,34323.51766575326,51.1675993974918,37125.28329869872,1200.0,1406.2000959883367,0.22656416590325534
107,2025-04-18,4-3,9397.524072084057,540.0479348240433,0.0,0.0,9937.572006908102,0.0,28939.79641303969,1406.2000959883367,1409.9487129600363,0.2202629999956116
108,2025-04-19,4-3,9213.138383334935,555.1655245924246,0.0,1095.7010869241874,10864.004994851548,303.7568286388463,31851.634160662165,1409.9487129600363,1200.0,0.22014724998734891
109,2025-04-20,4-3,30076.55383404213,4555.798790165225,0.0,623.553635123855,35255.90625933121,123.73123066643939,38416.75939911034,1200.0,1360.8132355966868,0.227274207980372
110,2025-04-21,4-3,32611.13959362219,82.25961688708702,0.0,184.67882405022445,32878.0780345595,47.01097469078769,37227.2633936508,1360.8132355966868,1219.657771938344,0.23249433399178088
111,2025-04-22,4-3,29661.915490645606,4643.488514522736,0.0,0.0,34305.40400516834,0.0,38485.481621851715,1219.657771938344,1265.1745155680824,0.2198479169746861
112,2025-04-23,4-3,29629.37638179044,4564.319918109217,0.0,0.0,34193.69629989966,0.0,35728.710966248924,1265.1745155680824,1530.559985954587,0.22208566591143608
113,2025-04-24,4-3,30004.655917244898,1640.755184525262,0.0,190.62725343514666,31836.038355205303,44.50282729528009,34157.073663862146,1530.559985954587,1281.470754874253,0.21735479100607336
114,2025-04-25,4-3,9232.254823135452,129.28096335733005,0.0,0.0,9361.535786492783,0.0,25882.334464972133,1281.470754874253,1394.5218430947184,0.20733387500513345
115,2025-04-26,4-3,9280.044368375793,104.56461719042832,0.0,631.1493160195391,10015.75830158576,231.70744859040866,26689.846121194136,1394.5218430947184,1200.0,0.20544345793314278
116,2025-04-27,4-3,28894.55256459915,4016.3855287422707,0.0,0.0,32910.93809334142,0.0,35786.48596125862,1200.0,1385.2186764246278,0.21226504200603813
117,2025-04-28,4-3,36654.315991084964,177.82606606945058,0.0,471.36730207995885,37303.50935923437,102.499548581901,36402.23280648483,1385.2186764246278,1301.1920472318354,0.23812187497969717
118,2025-04-29,4-3,28662.95960516904,2847.218556866235,0.0,997.9575852296024,32508.13574726488,150.79443717582387,31598.83743110653,1301.1920472318354,1422.9478330110571,0.21650845801923424
119,2025-04-30,4-3,29063.051817170366,1046.274972773297,0.0,1124.69758068493,31234.02437062859,252.67170561015845,31679.952861968493,1422.9478330110571,1200.0,0.21330245898570865
120,2025-05-01,4-3,30674.0274084454,4837.0983867941495,0.0,8613.952638342766,44125.07843358231,1771.9710167811127,36730.97891956927,1200.0,1200.0,0.2196080000139773
121,2025-05-02,4-3,10820.166702155453,923.311319218046,0.0,3192.165774222747,14935.643795596246,789.5588481558294,30042.295583437575,1200.0,1200.0,0.2043738749343902
122,2025-05-03,4-3,10276.422233471538,723.1773228147163,0.0,4537.98186599485,15537.581422281102,1150.8894761544311,29839.28984947232,1200.0,1200.0,0.20918254205025733
123,2025-05-04,4-3,32180.87375973897,2009.044986501735,0.0,4594.687188107827,38784.60593434854,913.6775213911397,33525.58477411916,1200.0,1200.0,0.21913025004323572
124,2025-05-05,4-3,37068.73755666013,144.21252131106434,0.0,2034.2571126414823,39247.20719061268,425.1509439954564,35257.38483037228,1200.0,1200.0,0.2198109170421958
125,2025-05-06,4-3,31249.394343181782,5243.596397572126,0.0,2920.9902956780165,39413.98103643193,737.1097838235829,39126.85848273907,1200.0,1260.93072737266,0.22061187494546175
126,2025-05-07,4-3,35297.230399353444,1954.0108279882054,0.0,429.4232632844788,37680.66449062613,62.63466500648758,37046.70597391551,1260.93072737266,1628.2034192116776,0.22648208297323436
127,2025-05-08,4-3,36419.29833085113,1562.3518602914214,0.0,0.0,37981.650191142544,0.0,35355.41047230413,1628.2034192116776,2178.0376160420487,0.24589070805814117
128,2025-05-09,4-3,11079.378891693317,335.19931462929935,0.0,0.0,11414.578206322618,0.0,27736.73362185999,2178.0376160420487,1921.1576892837131,0.22014016704633832
129,2025-05-10,4-3,10821.482196100831,793.5423455988384,0.0,0.0,11615.02454169967,0.0,27386.153737924033,1921.1576892837131,1320.2304159954765,0.2270748750306666
130,2025-05-11,4-3,35099.31012829844,1722.5805226194761,0.0,272.2482771666657,37094.13892808458,41.18071666666651,34713.63288700543,1320.2304159954765,1878.7732158257982,0.25777795899193734
131,2025-05-12,4-3,32251.73139820266,4196.562594557196,0.0,0.0,36448.293992759856,0.0,33000.649233248296,1878.7732158257982,2629.8294643778013,0.2355517919640988
132,2025-05-13,4-3,34469.10206623729,1462.8804539830894,0.0,0.0,35931.98252022038,0.0,31436.70083811419,2629.8294643778013,2310.080274626745,0.24271020793821663
133,2025-05-14,4-3,33705.29240565495,1840.9033535840815,0.0,0.0,35546.19575923904,0.0,31968.749410823755,2310.080274626745,1425.0663334639114,0.2474465830018744
134,2025-05-15,4-3,34592.40743176695,908.2745812347935,0.0,0.0,35500.682013001744,0.0,35157.08497696955,1425.0663334639114,2154.1586980001925,0.229363749967888
135,2025-05-16,4-3,10702.188616722487,462.34696944359894,0.0,97.32607576838988,11261.861661934476,57.7191388139441,26804.87023176391,2154.1586980001925,1956.8002902544079,0.2151045419741422
136,2025-05-17,4-3,10778.40089034782,849.8178085483507,0.0,0.0,11628.218698896171,0.0,26639.689241602926,1956.8002902544079,1714.4672950617846,0.2119752080179751
137,2025-05-18,4-3,34797.09446328532,10.1564528552448,0.0,0.0,34807.25091614056,0.0,35519.835435804715,1714.4672950617846,1644.3723312430018,0.2381538749905303
138,2025-05-19,4-3,30818.63157603052,1845.3072965892745,0.0,550.8294608333331,33214.76833345313,79.23649999999998,33400.022175309685,1644.3723312430018,1512.1906717204213,0.2212168750120327
139,2025-05-20,4-3,31689.240746233903,4963.41392853447,0.0,0.0,36652.654674768375,0.0,40277.73899518574,1512.1906717204213,1413.5408390229422,0.23188783298246562
140,2025-05-21,4-3,32595.773552918756,2496.615925361007,0.0,0.0,35092.389478279765,0.0,31058.806243637126,1413.5408390229422,2056.669069226075,0.23427770799025893
141,2025-05-22,4-3,32013.44334013766,1578.8431774559638,0.0,0.0,33592.28651759362,0.0,36525.10173523718,2056.669069226075,1895.992993207497,0.23985274997539818
142,2025-05-23,4-3,9806.109329156261,1286.121574814112,0.0,532.4560115008892,11624.686915471262,289.25649246493066,24499.814488999727,1895.992993207497,1940.3831797774512,0.2352997079724446
143,2025-05-24,4-3,10772.127330451018,53.9180101257795,0.0,0.0,10826.045340576797,0.0,26819.544806607155,1940.3831797774512,1847.0412726196435,0.23066791705787182
144,2025-05-25,4-3,31803.985213116932,2474.5520275806202,0.0,0.0,34278.53724069755,0.0,31992.334541403536,1847.0412726196435,2240.4408362435547,0.26866704202257097
145,2025-05-26,4-3,31669.233855763574,5499.93360975512,0.0,0.0,37169.167465518694,0.0,35027.98527353245,2240.4408362435547,2127.6512175751036,0.2630884170066565
146,2025-05-27,4-3,30755.222370782074,986.8875561838237,0.0,2444.2433302494496,34186.35325721535,475.0799994640822,31942.88156907424,2127.6512175751036,1200.0,0.2780362500343472
147,2025-05-28,4-3,32013.92428837064,3390.154107206873,0.0,0.0,35404.07839557752,0.0,34945.17605289686,1200.0,1869.1511446520133,0.2840798340039328
148,2025-05-29,4-3,32121.692368259424,4984.53178468033,0.0,119.8044217333329,37226.02857467308,17.81743333333327,34499.42772623858,1869.1511446520133,2001.5733763266321,0.2701909589814022
149,2025-05-30,4-3,11001.741187397505,532.8081702641753,0.0,0.0,11534.549357661681,0.0,26718.827267746303,2001.5733763266321,2526.8771983685397,0.26298700005281717
150,2025-05-31,4-3,10683.951873911392,272.0510938180837,0.0,236.295260373016,11192.298228102492,130.38969622522288,25910.264626814387,2526.8771983685397,1795.9475649480446,0.27347324998117983
151,2025-06-01,4-3,45019.366758379794,6125.171784954081,0.0,8006.789957349455,59151.32850068332,1885.5179110176316,42613.21526200576,1795.9475649480446,1200.0,0.30430908396374434
152,2025-06-02,4-3,50067.407823854905,3398.132578071073,0.0,330.3958040111604,53795.93620593714,116.5705023152666,40773.11372296543,1200.0,1200.0,0.30658641597256064
153,2025-06-03,4-3,45944.29873954579,4347.699558988825,0.0,403.6251087312138,50695.62340726583,72.9060948301276,43249.720964303095,1200.0,1364.7573483218216,0.29678983404301107
154,2025-06-04,4-3,53896.926823292335,216.86974119508784,0.0,3762.277392957377,57876.0739574448,899.6160904735049,36036.481688600106,1364.7573483218216,1200.0,0.2894866249989718
155,2025-06-05,4-3,45776.57132573143,5313.465424775761,0.0,6680.006083106498,57770.04283361368,1537.6676924943845,41861.93165984248,1200.0,1200.0,0.2898397910175845
156,2025-06-06,4-3,16741.63644388267,3625.9308014732705,0.0,0.0,20367.567245355945,0.0,28330.563898761728,1200.0,1965.1252635749102,0.26955712505150586
157,2025-06-07,4-3,14228.230112539259,3257.5509488136586,0.0,3194.776368263164,20680.557429616085,669.1700872743916,32308.19301568983,1965.1252635749102,1200.0,0.26365295809227973
158,2025-06-08,4-3,48916.94273908048,1505.0278728760397,0.0,0.0,50421.97061195652,0.0,32726.352054225383,1200.0,3640.0009498451864,0.3033923750044778
159,2025-06-09,4-3,52809.69170398154,175.65475138135298,0.0,0.0,52985.34645536289,0.0,38258.57798567851,3640.0009498451864,3145.6644162367106,0.27231837494764477
160,2025-06-10,4-3,45066.22433662366,9290.00328224351,0.0,0.0,54356.22761886717,0.0,38493.10324086041,3145.6644162367106,2798.6552468621217,0.28770170791540295
161,2025-06-11,4-3,52154.957708968046,6736.647373520311,0.0,0.0,58891.60508248836,0.0,46535.69689088567,2798.6552468621217,4049.683426357319,0.3071673340164125
162,2025-06-12,4-3,50358.89476118231,2613.7688931020307,0.0,0.0,52972.66365428434,0.0,37492.876368536454,4049.683426357319,2904.5206576654973,0.2969496250152588
163,2025-06-13,4-3,17982.318640473968,1.1936555255386634,0.0,0.0,17983.512295999506,0.0,27051.827292329606,2904.5206576654973,2623.3129345428,0.27628645801451057
164,2025-06-14,4-3,16483.43587741982,598.8406048596789,0.0,359.86899806415073,17442.14548034365,117.7931484231439,26148.73976054195,2623.3129345428,1943.4926177944535,0.2862143749371171
165,2025-06-15,4-3,43546.108863475165,11063.631917776016,0.0,0.0,54609.74078125118,0.0,40944.97814951342,1943.4926177944535,3149.1374873008126,0.30078629206400365
166,2025-06-16,4-3,48595.99299199524,6353.592275682637,0.0,0.0,54949.585267677874,0.0,42430.56286383891,3149.1374873008126,3074.661376382488,0.30498758400790393
167,2025-06-17,4-3,51141.366186921696,3642.5467569601683,0.0,0.0,54783.91294388186,0.0,41330.05015075358,3074.661376382488,2593.194020559397,0.2981974580325186
168,2025-06-18,4-3,48189.826121542865,3894.754208924076,0.0,0.0,52084.58033046694,0.0,40701.946164651024,2593.194020559397,2101.681993033467,0.28405450005084276
169,2025-06-19,4-3,42473.412594102745,8715.51326379517,0.0,278.1172451727789,51467.04310307069,40.43738841890968,39314.8762364678,2101.681993033467,1959.7668705903939,0.31336241704411805
170,2025-06-20,4-3,17864.106064270978,687.0672469596068,0.0,0.0,18551.173311230585,0.0,22399.095644612637,1959.7668705903939,3347.794227258789,0.25208354101050645
171,2025-06-21,4-3,14174.270875038419,841.3369052930711,0.0,526.0932242165077,15541.701004547996,176.8896542507676,30033.852902485643,3347.794227258789,1882.048327319084,0.25992795801721513
172,2025-06-22,4-3,43987.567963876514,6717.133211851601,0.0,0.0,50704.701175728114,0.0,37298.36813607499,1882.048327319084,2788.5861962234044,0.2979525000555441
173,2025-06-23,4-3,42647.23699810476,7054.892817941622,0.0,0.0,49702.12981604638,0.0,35788.6423794171,2788.5861962234044,2194.3224194395007,0.27556016691960394
174,2025-06-24,4-3,52352.654599439295,4515.826111241306,0.0,375.3976501242586,57243.878360804854,80.35052442728137,45159.626306749386,2194.3224194395007,2365.7504987118373,0.2931070000631735
175,2025-06-25,4-3,44543.85363870676,6829.860354731492,0.0,90.17620024937389,51463.89019368762,12.988781151726585,36270.32674304389,2365.7504987118373,2281.742796501739,0.314750749967061
176,2025-06-26,4-3,42974.13008472555,5828.967143318872,0.0,379.9109207103626,49183.00814875479,54.1676787795642,38539.987601107605,2281.742796501739,2305.321949633373,0.2786591670010239
177,2025-06-27,4-3,15913.146163068974,178.6903535186717,0.0,21.69091236436153,16113.527428952006,4.064251895139879,24875.483258737564,2305.321949633373,2053.52837638836,0.26304879202507436
178,2025-06-28,4-3,13206.266544024656,1997.1979660418299,0.0,1682.6223821351814,16886.086892201667,443.996100986738,26808.464177841204,2053.52837638836,1430.0942771811838,0.27101920801214874
179,2025-06-29,4-3,42606.728396563856,11745.85857214044,0.0,0.0,54352.586968704294,0.0,40260.09841497245,1430.0942771811838,3908.4960984627414,0.29433170799165964
180,2025-06-30,4-3,44491.803591559576,3729.4651446373027,0.0,329.41085120555687,48550.67958740244,47.53144999642461,37851.881986642584,3908.4960984627414,1449.1063364073273,0.2906972080236301
181,2025-07-01,4-3,44905.80690075838,23796.176527716063,0.0,11225.91849207454,79927.90192054899,2570.4582495978057,36313.84259177625,1449.1063364073273,1200.0,0.3243927079020068
182,2025-07-02,4-3,52758.748467299454,7428.185498138847,0.0,618.7542038698655,60805.68816930817,72.45518820345342,33653.48257037278,1200.0,2325.7591324572695,0.2995014580665156
183,2025-07-03,4-3,56929.20524636776,8345.783584169518,0.0,418.49474031270836,65693.48357084999,48.04827912335702,38637.84802092121,2325.7591324572695,2019.655298965272,0.2928614590782672
184,2025-07-04,4-3,21998.610586668707,2287.023683760843,0.0,465.3609662266957,24750.995236656247,154.17801666722346,28822.206377206647,2019.655298965272,1888.5282799335823,0.2759636250557378
185,2025-07-05,4-3,19092.077853083487,4809.003871389688,0.0,5575.309355065217,29476.391079538393,1446.5381731310342,27004.63963053921,1888.5282799335823,1200.0,0.27484445890877396
186,2025-07-06,4-3,56588.54569622624,8614.551075896823,0.0,3231.072946097377,68434.16971822045,669.049847287562,44441.18729271595,1200.0,1200.0,0.29862983303610235
187,2025-07-07,4-3,56758.20312083124,1265.4356843772514,0.0,478.6898276010704,58502.328632809564,83.0550203338218,39967.8744358222,1200.0,1924.2692796383078,0.28175116691272706
188,2025-07-08,4-3,62034.76567509245,3809.71792902328,0.0,0.0,65844.48360411573,0.0,40684.32597219911,1924.2692796383078,4297.081168283397,0.3060179160675034
189,2025-07-09,4-3,58514.171612459366,3445.3912608724168,0.0,0.0,61959.56287333179,0.0,35979.82460229487,4297.081168283397,3276.3306989364605,0.3010563750285655
190,2025-07-10,4-3,53985.39885705432,6353.55061358257,0.0,153.3147057799739,60492.264176416866,17.93783851409546,41855.02927192408,3276.3306989364605,2526.0516126178845,0.2750582079170272
