timestamp_end,charge_power_kw,discharge_power_kw,net_power_kw,soc_start_kwh,soc_end_kwh,delta_power_kw
2025-02-01 13:40,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 13:50,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 14:00,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 14:10,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 14:20,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 14:30,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 14:40,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 14:50,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 15:00,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 15:10,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 15:20,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 15:30,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 15:40,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 15:50,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 16:00,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 16:10,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 16:20,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 16:30,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 16:40,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 16:50,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 17:00,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 17:10,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 17:20,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 17:30,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 17:40,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 17:50,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 18:00,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 18:10,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 18:20,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 18:30,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 18:40,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 18:50,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 19:00,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 19:10,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 19:20,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 19:30,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 19:40,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 19:50,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 20:00,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 20:10,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 20:20,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 20:30,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 20:40,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 20:50,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 21:00,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 21:10,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 21:20,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 21:30,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 21:40,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 21:50,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 22:00,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 22:10,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 22:20,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 22:30,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 22:40,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 22:50,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 23:00,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 23:10,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 23:20,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 23:30,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 23:40,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-01 23:50,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-02 00:00,0,0,0,1362.52828505253,1362.52828505253,0
2025-02-02 00:10,1193.59179012418,0,1193.59179012418,1362.52828505253,1551.25171771604,1193.59179012418
2025-02-02 00:20,1250,0,1250,1551.25171771604,1748.89407147656,56.4082098758158
2025-02-02 00:30,1250,0,1250,1748.89407147656,1946.53642523709,0
2025-02-02 00:40,1179.43980964901,0,1179.43980964901,1946.53642523709,2133.0222333154,-70.5601903509853
2025-02-02 00:50,1243.3675645288,0,1243.3675645288,2133.0222333154,2329.61590694977,63.9277548797841
2025-02-02 01:00,1250,0,1250,2329.61590694977,2527.25826071029,6.63243547120123
2025-02-02 01:10,1250,0,1250,2527.25826071029,2724.90061447082,0
2025-02-02 01:20,1250,0,1250,2724.90061447082,2922.54296823134,0
2025-02-02 01:30,1250,0,1250,2922.54296823134,3120.18532199187,0
2025-02-02 01:40,3750,0,3750,3120.18532199187,3713.11238327344,2500
2025-02-02 01:50,3750,0,3750,3713.11238327344,4306.03944455501,0
2025-02-02 02:00,3750,0,3750,4306.03944455501,4898.96650583658,0
2025-02-02 02:10,3750,0,3750,4898.96650583658,5491.89356711815,0
2025-02-02 02:20,3750,0,3750,5491.89356711815,6084.82062839972,0
2025-02-02 02:30,3750,0,3750,6084.82062839972,6677.74768968129,0
2025-02-02 02:40,3750,0,3750,6677.74768968129,7270.67475096286,0
2025-02-02 02:50,3750,0,3750,7270.67475096286,7863.60181224443,0
2025-02-02 03:00,3461.14201418144,0,3461.14201418144,7863.60181224443,8410.85641575024,-288.85798581856
2025-02-02 03:10,3750,0,3750,8410.85641575024,9003.78347703181,288.85798581856
2025-02-02 03:20,3750,0,3750,9003.78347703181,9596.71053831338,0
2025-02-02 03:30,2500,0,2500,9596.71053831338,9991.99524583443,-1250
2025-02-02 03:40,2500,0,2500,9991.99524583443,10387.2799533555,0
2025-02-02 03:50,2187.8119452987,0,2187.8119452987,10387.2799533555,10733.2033953189,-312.188054701304
2025-02-02 04:00,0,0,0,10733.2033953189,10733.2033953189,-2187.8119452987
2025-02-02 04:10,0,0,0,10733.2033953189,10733.2033953189,0
2025-02-02 04:20,0,0,0,10733.2033953189,10733.2033953189,0
2025-02-02 04:30,0,0,0,10733.2033953189,10733.2033953189,0
2025-02-02 04:40,0,0,0,10733.2033953189,10733.2033953189,0
2025-02-02 04:50,0,0,0,10733.2033953189,10733.2033953189,0
2025-02-02 05:00,0,0,0,10733.2033953189,10733.2033953189,0
2025-02-02 05:10,0,0,0,10733.2033953189,10733.2033953189,0
2025-02-02 05:20,0,0,0,10733.2033953189,10733.2033953189,0
2025-02-02 05:30,0,0,0,10733.2033953189,10733.2033953189,0
2025-02-02 05:40,0,0,0,10733.2033953189,10733.2033953189,0
2025-02-02 05:50,0,0,0,10733.2033953189,10733.2033953189,0
2025-02-02 06:00,0,0,0,10733.2033953189,10733.2033953189,0
2025-02-02 06:10,0,0,0,10733.2033953189,10733.2033953189,0
2025-02-02 06:20,0,0,0,10733.2033953189,10733.2033953189,0
2025-02-02 06:30,0,0,0,10733.2033953189,10733.2033953189,0
2025-02-02 06:40,0,0,0,10733.2033953189,10733.2033953189,0
2025-02-02 06:50,0,0,0,10733.2033953189,10733.2033953189,0
2025-02-02 07:00,0,0,0,10733.2033953189,10733.2033953189,0
2025-02-02 07:10,0,0,0,10733.2033953189,10733.2033953189,0
2025-02-02 07:20,0,0,0,10733.2033953189,10733.2033953189,0
2025-02-02 07:30,0,0,0,10733.2033953189,10733.2033953189,0
2025-02-02 07:40,0,0,0,10733.2033953189,10733.2033953189,0
2025-02-02 07:50,0,0,0,10733.2033953189,10733.2033953189,0
2025-02-02 08:00,0,0,0,10733.2033953189,10733.2033953189,0
2025-02-02 08:10,0,0,0,10733.2033953189,10733.2033953189,0
2025-02-02 08:20,0,0,0,10733.2033953189,10733.2033953189,0
2025-02-02 08:30,0,0,0,10733.2033953189,10733.2033953189,0
2025-02-02 08:40,0,3840.765,-3840.765,10733.2033953189,10058.449764349,-3840.765
2025-02-02 08:50,0,3516.5058,-3516.5058,10058.449764349,9440.66266806057,324.2592
2025-02-02 09:00,2500,0,2500,9440.66266806057,9835.94737558162,6016.5058
2025-02-02 09:10,0,2729.033,-2729.033,9835.94737558162,9356.5051483726,-5229.033
2025-02-02 09:20,2500,0,2500,9356.5051483726,9751.78985589365,5229.033
2025-02-02 09:30,2500,0,2500,9751.78985589365,10147.0745634147,0
2025-02-02 09:40,0,1733.8363,-1733.8363,10147.0745634147,9842.47057464364,-4233.8363
2025-02-02 09:50,0,1388.4324,-1388.4324,9842.47057464364,9598.54786568953,345.4039
2025-02-02 10:00,0,1334.1775,-1334.1775,9598.54786568953,9364.15677108123,54.254899999999
2025-02-02 10:10,0,1264.5572,-1264.5572,9364.15677108123,9141.99671643873,69.6203000000005
2025-02-02 10:20,2500,0,2500,9141.99671643873,9537.28142395978,3764.5572
2025-02-02 10:30,2500,0,2500,9537.28142395978,9932.56613148082,0
2025-02-02 10:40,0,759.6519,-759.6519,9932.56613148082,9799.10889632113,-3259.6519
2025-02-02 10:50,0,598.8015,-598.8015,9799.10889632113,9693.91019596972,160.8504
2025-02-02 11:00,2500,0,2500,9693.91019596972,10089.1949034908,3098.8015
2025-02-02 11:10,2500,0,2500,10089.1949034908,10484.4796110118,0
2025-02-02 11:20,0,144.268300000001,-144.268300000001,10484.4796110118,10459.1342542251,-2644.2683
2025-02-02 11:30,0,86.4250000000002,-86.4250000000002,10459.1342542251,10443.950929404,57.8433000000005
2025-02-02 11:40,0,330.274100000001,-330.274100000001,10443.950929404,10385.9276845061,-243.8491
2025-02-02 11:50,0,0,0,10385.9276845061,10385.9276845061,330.274100000001
2025-02-02 12:00,0,0,0,10385.9276845061,10385.9276845061,0
2025-02-02 12:10,2500,0,2500,10385.9276845061,10781.2123920272,2500
2025-02-02 12:20,118.823265961046,0,118.823265961046,10781.2123920272,10800,-2381.17673403895
2025-02-02 12:30,0,0,0,10800,10800,-118.823265961046
2025-02-02 12:40,0,0,0,10800,10800,0
2025-02-02 12:50,0,0,0,10800,10800,0
2025-02-02 13:00,0,116.775,-116.775,10800,10779.4847236797,-116.775
2025-02-02 13:10,129.75,0,129.75,10779.4847236797,10800,246.524999999999
2025-02-02 13:20,0,160.6271,-160.6271,10800,10771.7806950029,-290.377099999999
2025-02-02 13:30,0,135.455,-135.455,10771.7806950029,10747.9836771997,25.1720999999998
2025-02-02 13:40,0,0,0,10747.9836771997,10747.9836771997,135.455
2025-02-02 13:50,0,0,0,10747.9836771997,10747.9836771997,0
2025-02-02 14:00,0,0,0,10747.9836771997,10747.9836771997,0
2025-02-02 14:10,0,0,0,10747.9836771997,10747.9836771997,0
2025-02-02 14:20,0,0,0,10747.9836771997,10747.9836771997,0
2025-02-02 14:30,0,0,0,10747.9836771997,10747.9836771997,0
2025-02-02 14:40,0,0,0,10747.9836771997,10747.9836771997,0
2025-02-02 14:50,0,0,0,10747.9836771997,10747.9836771997,0
2025-02-02 15:00,328.980111111108,0,328.980111111108,10747.9836771997,10800,328.980111111108
2025-02-02 15:10,0,0,0,10800,10800,-328.980111111108
2025-02-02 15:20,0,0,0,10800,10800,0
2025-02-02 15:30,0,0,0,10800,10800,0
2025-02-02 15:40,0,0,0,10800,10800,0
2025-02-02 15:50,0,0,0,10800,10800,0
2025-02-02 16:00,0,0,0,10800,10800,0
2025-02-02 16:10,0,0,0,10800,10800,0
2025-02-02 16:20,0,0,0,10800,10800,0
2025-02-02 16:30,0,0,0,10800,10800,0
2025-02-02 16:40,0,0,0,10800,10800,0
2025-02-02 16:50,0,0,0,10800,10800,0
2025-02-02 17:00,0,0,0,10800,10800,0
2025-02-02 17:10,0,4621.09421211002,-4621.09421211002,10800,9988.15650041728,-4621.09421211002
2025-02-02 17:20,0,4640.19473987956,-4640.19473987956,9988.15650041728,9172.95738015328,-19.1005277695449
2025-02-02 17:30,0,4592.96664127377,-4592.96664127377,9172.95738015328,8366.05539106447,47.2280986057949
2025-02-02 17:40,0,4592.58434524477,-4592.58434524477,8366.05539106447,7559.22056454189,0.382296028999008
2025-02-02 17:50,0,4570.60497125661,-4570.60497125661,7559.22056454189,6756.24712042748,21.9793739881552
2025-02-02 18:00,0,3661.72779812818,-3661.72779812818,6756.24712042748,6112.9471196698,908.877173128434
2025-02-02 18:10,0,0,0,6112.9471196698,6112.9471196698,3661.72779812818
2025-02-02 18:20,0,0,0,6112.9471196698,6112.9471196698,0
2025-02-02 18:30,0,0,0,6112.9471196698,6112.9471196698,0
2025-02-02 18:40,0,0,0,6112.9471196698,6112.9471196698,0
2025-02-02 18:50,0,0,0,6112.9471196698,6112.9471196698,0
2025-02-02 19:00,0,0,0,6112.9471196698,6112.9471196698,0
2025-02-02 19:10,0,0,0,6112.9471196698,6112.9471196698,0
2025-02-02 19:20,0,0,0,6112.9471196698,6112.9471196698,0
2025-02-02 19:30,0,0,0,6112.9471196698,6112.9471196698,0
2025-02-02 19:40,0,0,0,6112.9471196698,6112.9471196698,0
2025-02-02 19:50,0,0,0,6112.9471196698,6112.9471196698,0
2025-02-02 20:00,0,0,0,6112.9471196698,6112.9471196698,0
2025-02-02 20:10,0,0,0,6112.9471196698,6112.9471196698,0
2025-02-02 20:20,0,0,0,6112.9471196698,6112.9471196698,0
2025-02-02 20:30,0,0,0,6112.9471196698,6112.9471196698,0
2025-02-02 20:40,0,0,0,6112.9471196698,6112.9471196698,0
2025-02-02 20:50,0,0,0,6112.9471196698,6112.9471196698,0
2025-02-02 21:00,0,0,0,6112.9471196698,6112.9471196698,0
2025-02-02 21:10,0,0,0,6112.9471196698,6112.9471196698,0
2025-02-02 21:20,0,0,0,6112.9471196698,6112.9471196698,0
2025-02-02 21:30,0,0,0,6112.9471196698,6112.9471196698,0
2025-02-02 21:40,0,0,0,6112.9471196698,6112.9471196698,0
2025-02-02 21:50,0,0,0,6112.9471196698,6112.9471196698,0
2025-02-02 22:00,0,0,0,6112.9471196698,6112.9471196698,0
2025-02-02 22:10,0,0,0,6112.9471196698,6112.9471196698,0
2025-02-02 22:20,0,0,0,6112.9471196698,6112.9471196698,0
2025-02-02 22:30,0,0,0,6112.9471196698,6112.9471196698,0
2025-02-02 22:40,0,0,0,6112.9471196698,6112.9471196698,0
2025-02-02 22:50,0,0,0,6112.9471196698,6112.9471196698,0
2025-02-02 23:00,0,0,0,6112.9471196698,6112.9471196698,0
2025-02-02 23:10,0,0,0,6112.9471196698,6112.9471196698,0
2025-02-02 23:20,0,0,0,6112.9471196698,6112.9471196698,0
2025-02-02 23:30,0,0,0,6112.9471196698,6112.9471196698,0
2025-02-02 23:40,0,0,0,6112.9471196698,6112.9471196698,0
2025-02-02 23:50,0,0,0,6112.9471196698,6112.9471196698,0
2025-02-03 00:00,0,0,0,6112.9471196698,6112.9471196698,0
2025-02-03 00:10,1078.60446917919,0,1078.60446917919,6112.9471196698,6283.48946052195,1078.60446917919
2025-02-03 00:20,993.31528726042,0,993.31528726042,6283.48946052195,6440.54639764232,-85.2891819187705
2025-02-03 00:30,842.582978454311,0,842.582978454311,6440.54639764232,6573.77046412253,-150.732308806109
2025-02-03 00:40,838.843649296184,0,838.843649296184,6573.77046412253,6706.4032907497,-3.73932915812657
2025-02-03 00:50,924.861720809399,0,924.861720809399,6706.4032907497,6852.63676867273,86.0180715132149
2025-02-03 01:00,1033.12559895462,0,1033.12559895462,6852.63676867273,7015.98826875884,108.263878145222
2025-02-03 01:10,1128.95331647971,0,1128.95331647971,7015.98826875884,7194.49146136268,95.8277175250907
2025-02-03 01:20,3741.69137641583,0,3741.69137641583,7194.49146136268,7786.1048139069,2612.73805993611
2025-02-03 01:30,3706.13216301691,0,3706.13216301691,7786.1048139069,8372.0957611439,-35.5592133989139
2025-02-03 01:40,3750,0,3750,8372.0957611439,8965.02282242547,43.8678369830877
2025-02-03 01:50,3750,0,3750,8965.02282242547,9557.94988370704,0
2025-02-03 02:00,3469.08399662697,0,3469.08399662697,9557.94988370704,10106.4602248961,-280.916003373028
2025-02-03 02:10,1825.81433919487,0,1825.81433919487,10106.4602248961,10395.1468197186,-1643.26965743211
2025-02-03 02:20,0,0,0,10395.1468197186,10395.1468197186,-1825.81433919487
2025-02-03 02:30,0,0,0,10395.1468197186,10395.1468197186,0
2025-02-03 02:40,0,0,0,10395.1468197186,10395.1468197186,0
2025-02-03 02:50,0,0,0,10395.1468197186,10395.1468197186,0
2025-02-03 03:00,0,0,0,10395.1468197186,10395.1468197186,0
2025-02-03 03:10,0,0,0,10395.1468197186,10395.1468197186,0
2025-02-03 03:20,0,0,0,10395.1468197186,10395.1468197186,0
2025-02-03 03:30,0,0,0,10395.1468197186,10395.1468197186,0
2025-02-03 03:40,0,0,0,10395.1468197186,10395.1468197186,0
2025-02-03 03:50,0,0,0,10395.1468197186,10395.1468197186,0
2025-02-03 04:00,0,0,0,10395.1468197186,10395.1468197186,0
2025-02-03 04:10,0,0,0,10395.1468197186,10395.1468197186,0
2025-02-03 04:20,0,0,0,10395.1468197186,10395.1468197186,0
2025-02-03 04:30,0,0,0,10395.1468197186,10395.1468197186,0
2025-02-03 04:40,0,0,0,10395.1468197186,10395.1468197186,0
2025-02-03 04:50,0,0,0,10395.1468197186,10395.1468197186,0
2025-02-03 05:00,0,0,0,10395.1468197186,10395.1468197186,0
2025-02-03 05:10,0,0,0,10395.1468197186,10395.1468197186,0
2025-02-03 05:20,0,0,0,10395.1468197186,10395.1468197186,0
2025-02-03 05:30,0,0,0,10395.1468197186,10395.1468197186,0
2025-02-03 05:40,0,0,0,10395.1468197186,10395.1468197186,0
2025-02-03 05:50,0,0,0,10395.1468197186,10395.1468197186,0
2025-02-03 06:00,0,0,0,10395.1468197186,10395.1468197186,0
2025-02-03 06:10,0,0,0,10395.1468197186,10395.1468197186,0
2025-02-03 06:20,0,0,0,10395.1468197186,10395.1468197186,0
2025-02-03 06:30,0,0,0,10395.1468197186,10395.1468197186,0
2025-02-03 06:40,0,0,0,10395.1468197186,10395.1468197186,0
2025-02-03 06:50,0,0,0,10395.1468197186,10395.1468197186,0
2025-02-03 07:00,0,0,0,10395.1468197186,10395.1468197186,0
2025-02-03 07:10,0,0,0,10395.1468197186,10395.1468197186,0
2025-02-03 07:20,0,0,0,10395.1468197186,10395.1468197186,0
2025-02-03 07:30,0,0,0,10395.1468197186,10395.1468197186,0
2025-02-03 07:40,0,0,0,10395.1468197186,10395.1468197186,0
2025-02-03 07:50,0,0,0,10395.1468197186,10395.1468197186,0
2025-02-03 08:00,0,0,0,10395.1468197186,10395.1468197186,0
2025-02-03 08:10,0,0,0,10395.1468197186,10395.1468197186,0
2025-02-03 08:20,0,0,0,10395.1468197186,10395.1468197186,0
2025-02-03 08:30,0,0,0,10395.1468197186,10395.1468197186,0
2025-02-03 08:40,0,0,0,10395.1468197186,10395.1468197186,0
2025-02-03 08:50,0,0,0,10395.1468197186,10395.1468197186,0
2025-02-03 09:00,0,0,0,10395.1468197186,10395.1468197186,0
2025-02-03 09:10,0,0,0,10395.1468197186,10395.1468197186,0
2025-02-03 09:20,0,0,0,10395.1468197186,10395.1468197186,0
2025-02-03 09:30,0,2345.435,-2345.435,10395.1468197186,9983.09589172548,-2345.435
2025-02-03 09:40,0,2164.1677,-2164.1677,9983.09589172548,9602.89038224948,181.2673
2025-02-03 09:50,0,1897.5387,-1897.5387,9602.89038224948,9269.52681334309,266.629
2025-02-03 10:00,0,1420.735,-1420.735,9269.52681334309,9019.92911603646,476.803699999999
2025-02-03 10:10,0,1176.1278,-1176.1278,9019.92911603646,8813.30452340074,244.607200000001
2025-02-03 10:20,0,1194.5962,-1194.5962,8813.30452340074,8603.43536361285,-18.4684000000007
2025-02-03 10:30,0,1352.685,-1352.685,8603.43536361285,8365.79283268258,-158.0888
2025-02-03 10:40,0,1424.2609,-1424.2609,8365.79283268258,8115.57569788695,-71.5758999999998
2025-02-03 10:50,0,981.0763,-981.0763,8115.57569788695,7943.21816086414,443.184600000001
2025-02-03 11:00,2220.13340464297,0,2220.13340464297,7943.21816086414,8294.25207426894,3201.20970464297
2025-02-03 11:10,0,105.3701,-105.3701,8294.25207426894,8275.74043464229,-2325.50350464297
2025-02-03 11:20,0,470.794800000001,-470.794800000001,8275.74043464229,8193.03021916654,-365.4247
2025-02-03 11:30,0,768.372499999999,-768.372499999999,8193.03021916654,8058.04093075333,-297.577699999999
2025-02-03 11:40,0,0,0,8058.04093075333,8058.04093075333,768.372499999999
2025-02-03 11:50,0,0,0,8058.04093075333,8058.04093075333,0
2025-02-03 12:00,0,0,0,8058.04093075333,8058.04093075333,0
2025-02-03 12:10,0,0,0,8058.04093075333,8058.04093075333,0
2025-02-03 12:20,0,0,0,8058.04093075333,8058.04093075333,0
2025-02-03 12:30,0,0,0,8058.04093075333,8058.04093075333,0
2025-02-03 12:40,0,0,0,8058.04093075333,8058.04093075333,0
2025-02-03 12:50,0,0,0,8058.04093075333,8058.04093075333,0
2025-02-03 13:00,0,0,0,8058.04093075333,8058.04093075333,0
2025-02-03 13:10,0,0,0,8058.04093075333,8058.04093075333,0
2025-02-03 13:20,0,0,0,8058.04093075333,8058.04093075333,0
2025-02-03 13:30,0,0,0,8058.04093075333,8058.04093075333,0
2025-02-03 13:40,0,0,0,8058.04093075333,8058.04093075333,0
2025-02-03 13:50,0,0,0,8058.04093075333,8058.04093075333,0
2025-02-03 14:00,0,0,0,8058.04093075333,8058.04093075333,0
2025-02-03 14:10,0,0,0,8058.04093075333,8058.04093075333,0
