scenario,date,period,charge_kwh,discharge_kwh,initial_soc,final_soc
2,2025-02-07,20:00-24:00,845.9323233561198,1886.870023193361,1247.8010643310547,2950.2319726575124
2,2025-02-08,0:00-4:00,6746.251116438802,183.56852677408864,2950.2319726575124,1679.184095226237
2,2025-02-08,4:00-8:00,1125.6715424983554,6304.865455110677,2950.2319726575124,1679.184095226237
2,2025-02-08,8:00-12:00,6006.262766666667,376.8593166666667,2950.2319726575124,1679.184095226237
2,2025-02-08,12:00-16:00,3324.3858248996344,3.9981897481282687,2950.2319726575124,1679.184095226237
2,2025-02-08,16:00-20:00,62.15841616030088,6361.778060058593,2950.2319726575124,1679.184095226237
2,2025-02-08,20:00-24:00,577.8276289550781,2365.3449507812484,2950.2319726575124,1679.184095226237
2,2025-02-09,0:00-4:00,7988.121140775102,430.0387246744791,1679.184095226237,1227.4551884765624
2,2025-02-09,4:00-8:00,1953.2347172797313,6138.283196907552,1679.184095226237,1227.4551884765624
2,2025-02-09,8:00-12:00,3769.0432699991866,1915.4420091459938,1679.184095226237,1227.4551884765624
2,2025-02-09,12:00-16:00,4657.948657725769,2821.722355810547,1679.184095226237,1227.4551884765624
2,2025-02-09,16:00-20:00,0.0,4004.1411056466686,1679.184095226237,1227.4551884765624
2,2025-02-09,20:00-24:00,30.50576497395832,0.0,1679.184095226237,1227.4551884765624
2,2025-02-10,0:00-4:00,9438.21044156901,0.0,1227.4551884765624,2537.111982675418
2,2025-02-10,4:00-8:00,2736.3980306415515,2235.1731571777345,1227.4551884765624,2537.111982675418
2,2025-02-10,8:00-12:00,6009.469964583333,4989.050950000001,1227.4551884765624,2537.111982675418
2,2025-02-10,12:00-16:00,3049.3235671083335,1359.5411856119792,1227.4551884765624,2537.111982675418
2,2025-02-10,16:00-20:00,0.0,5111.732783333332,1227.4551884765624,2537.111982675418
2,2025-02-10,20:00-24:00,665.2454596679688,2863.7152545898434,1227.4551884765624,2537.111982675418
2,2025-02-11,0:00-4:00,7861.78140652167,0.0,2537.111982675418,1752.3298373611115
2,2025-02-11,4:00-8:00,2269.7598923828186,3924.7864042971314,2537.111982675418,1752.3298373611115
2,2025-02-11,8:00-12:00,5684.125219960531,5485.162832223378,2537.111982675418,1752.3298373611115
2,2025-02-11,12:00-16:00,6061.45042993164,1176.2355136144006,2537.111982675418,1752.3298373611115
2,2025-02-11,16:00-20:00,379.62875220380323,5609.506415722655,2537.111982675418,1752.3298373611115
2,2025-02-11,20:00-24:00,470.62213072916643,2919.780708626302,2537.111982675418,1752.3298373611115
2,2025-02-12,0:00-4:00,8458.444207142169,77.47077317708352,1752.3298373611115,1200.0
2,2025-02-12,4:00-8:00,2570.4734272786463,3826.595228692374,1752.3298373611115,1200.0
2,2025-02-12,8:00-12:00,5817.7035546874995,5521.860233333334,1752.3298373611115,1200.0
2,2025-02-12,12:00-16:00,5842.967087304688,2034.956948566691,1752.3298373611115,1200.0
2,2025-02-12,16:00-20:00,3.815764029947786,6435.937268587241,1752.3298373611115,1200.0
2,2025-02-12,20:00-24:00,21.08282377929686,999.010761288299,1752.3298373611115,1200.0
2,2025-02-13,0:00-4:00,8357.495421972657,611.7607854817711,1200.0,1221.2245130273438
2,2025-02-13,4:00-8:00,2393.096631038412,4737.569004134115,1200.0,1221.2245130273438
2,2025-02-13,8:00-12:00,5972.689953125,3360.9310233230794,1200.0,1221.2245130273438
2,2025-02-13,12:00-16:00,5664.128472585854,783.5416748257935,1200.0,1221.2245130273438
2,2025-02-13,16:00-20:00,0.0,6943.359174511718,1200.0,1221.2245130273438
2,2025-02-13,20:00-24:00,23.582792252604122,1696.6408254882845,1200.0,1221.2245130273438
2,2025-02-14,0:00-4:00,8192.855644322979,90.15761289062488,1221.2245130273438,2911.78910707176
2,2025-02-14,4:00-8:00,1992.1353503417972,6147.512083333333,1221.2245130273438,2911.78910707176
2,2025-02-14,8:00-12:00,5173.872783333333,213.09401666666668,1221.2245130273438,2911.78910707176
2,2025-02-14,12:00-16:00,3248.1259147994433,0.0,1221.2245130273438,2911.78910707176
2,2025-02-14,16:00-20:00,0.0,5859.670616666666,1221.2245130273438,2911.78910707176
2,2025-02-14,20:00-24:00,763.142966210939,1857.8649895996093,1221.2245130273438,2911.78910707176
2,2025-02-15,0:00-4:00,5139.983513896025,305.91495126953123,2911.78910707176,1273.6753048652718
2,2025-02-15,4:00-8:00,933.229280875651,5916.656282161459,2911.78910707176,1273.6753048652718
2,2025-02-15,8:00-12:00,5909.7378499999995,159.00708333333336,2911.78910707176,1273.6753048652718
2,2025-02-15,12:00-16:00,4660.219874240343,27.827029748535097,2911.78910707176,1273.6753048652718
2,2025-02-15,16:00-20:00,34.35435771424032,6238.272415055338,2911.78910707176,1273.6753048652718
2,2025-02-15,20:00-24:00,203.89105864257817,2500.571568066406,2911.78910707176,1273.6753048652718
2,2025-02-16,0:00-4:00,8479.97864435543,438.21296640624996,1273.6753048652718,1243.157045654297
2,2025-02-16,4:00-8:00,1627.1819044921879,6616.1635555196135,1273.6753048652718,1243.157045654297
2,2025-02-16,8:00-12:00,4545.033031531775,1198.731297019452,1273.6753048652718,1243.157045654297
2,2025-02-16,12:00-16:00,3295.589635797119,1178.6640989501952,1273.6753048652718,1243.157045654297
2,2025-02-16,16:00-20:00,0.0,5172.240261586214,1273.6753048652718,1243.157045654297
2,2025-02-16,20:00-24:00,68.34206852213549,16.515734414062514,1273.6753048652718,1243.157045654297
2,2025-02-17,0:00-4:00,9240.471368391927,18.023680566406256,1243.157045654297,2560.5094421473577
2,2025-02-17,4:00-8:00,2697.5039344099646,2924.167292928061,1243.157045654297,2560.5094421473577
2,2025-02-17,8:00-12:00,6013.535196606445,4143.184666666666,1243.157045654297,2560.5094421473577
2,2025-02-17,12:00-16:00,2243.3764515163843,681.6174392740885,1243.157045654297,2560.5094421473577
2,2025-02-17,16:00-20:00,12.707787774482615,5185.094170930986,1243.157045654297,2560.5094421473577
2,2025-02-17,20:00-24:00,821.6586858398438,2895.990866666667,1243.157045654297,2560.5094421473577
2,2025-02-18,0:00-4:00,7911.783980567607,16.847360026041656,2560.5094421473577,1708.9370134183303
2,2025-02-18,4:00-8:00,2436.300648189938,4830.340260324098,2560.5094421473577,1708.9370134183303
2,2025-02-18,8:00-12:00,5593.808504266358,4402.986636515809,2560.5094421473577,1708.9370134183303
2,2025-02-18,12:00-16:00,5388.093056129059,1079.8330944498696,2560.5094421473577,1708.9370134183303
2,2025-02-18,16:00-20:00,207.19290709635436,5446.975191536458,2560.5094421473577,1708.9370134183303
2,2025-02-18,20:00-24:00,568.9576002278644,2895.4033671503653,2560.5094421473577,1708.9370134183303
2,2025-02-19,0:00-4:00,8233.757874001334,326.0305665364584,1708.9370134183303,1200.0
2,2025-02-19,4:00-8:00,2593.3394188313805,5536.872201154966,1708.9370134183303,1200.0
2,2025-02-19,8:00-12:00,5889.054438265992,3365.0893515795756,1708.9370134183303,1200.0
2,2025-02-19,12:00-16:00,5823.412903401693,1349.9384054850261,1708.9370134183303,1200.0
2,2025-02-19,16:00-20:00,14.195126139322952,6405.889914876303,1708.9370134183303,1200.0
2,2025-02-19,20:00-24:00,18.237565592447936,1757.5407066922241,1708.9370134183303,1200.0
2,2025-02-20,0:00-4:00,8551.90845053711,402.3726901367188,1200.0,1216.459370258789
2,2025-02-20,4:00-8:00,2371.520956022136,5439.622721731568,1200.0,1216.459370258789
2,2025-02-20,8:00-12:00,5039.863247709147,3005.9824074447065,1200.0,1216.459370258789
2,2025-02-20,12:00-16:00,5838.580452649076,338.17593333333343,1200.0,1216.459370258789
2,2025-02-20,16:00-20:00,0.0,7191.111199674477,1200.0,1216.459370258789
2,2025-02-20,20:00-24:00,18.288189176432297,1282.2522642823533,1200.0,1216.459370258789
2,2025-02-21,0:00-4:00,7755.4568712586215,11.57272778320305,1216.459370258789,2830.690768750001
2,2025-02-21,4:00-8:00,1864.8132157714845,5731.979495035806,1216.459370258789,2830.690768750001
2,2025-02-21,8:00-12:00,7218.217866666667,125.67031666666671,1216.459370258789,2830.690768750001
2,2025-02-21,12:00-16:00,1055.844276244916,0.0,1216.459370258789,2830.690768750001
2,2025-02-21,16:00-20:00,0.0,5784.667033333333,1216.459370258789,2830.690768750001
2,2025-02-21,20:00-24:00,571.9983378906251,1851.0299284830712,1216.459370258789,2830.690768750001
2,2025-02-22,0:00-4:00,4746.711929584419,427.5626921712239,2830.690768750001,1491.021268709129
2,2025-02-22,4:00-8:00,922.652147607422,5506.732905729166,2830.690768750001,1491.021268709129
2,2025-02-22,8:00-12:00,6503.709066666666,125.51099650000239,2830.690768750001,1491.021268709129
2,2025-02-22,12:00-16:00,4162.957600000003,95.92001907552087,2830.690768750001,1491.021268709129
2,2025-02-22,16:00-20:00,60.275674096679694,6350.144199536131,2830.690768750001,1491.021268709129
2,2025-02-22,20:00-24:00,452.82992405598964,2347.6321740537946,2830.690768750001,1491.021268709129
2,2025-02-23,0:00-4:00,8226.84084560748,369.6145166015625,1491.021268709129,1239.179161171875
2,2025-02-23,4:00-8:00,1647.54578359375,7047.734985540517,1491.021268709129,1239.179161171875
2,2025-02-23,8:00-12:00,5186.7202101481125,842.8228093491314,1491.021268709129,1239.179161171875
2,2025-02-23,12:00-16:00,3985.739862119266,1122.9895736897788,1491.021268709129,1239.179161171875
2,2025-02-23,16:00-20:00,0.0,6306.703084846797,1491.021268709129,1239.179161171875
2,2025-02-23,20:00-24:00,83.71753688151034,32.54995981933589,1491.021268709129,1239.179161171875
2,2025-02-24,0:00-4:00,9547.797051822918,0.0,1239.179161171875,2727.011852302517
2,2025-02-24,4:00-8:00,2430.610173925784,4312.777806969199,1239.179161171875,2727.011852302517
2,2025-02-24,8:00-12:00,6028.133916666668,3639.0998999999997,1239.179161171875,2727.011852302517
2,2025-02-24,12:00-16:00,3123.3268235722862,624.258274235026,1239.179161171875,2727.011852302517
2,2025-02-24,16:00-20:00,204.70847420146745,5036.69151373698,1239.179161171875,2727.011852302517
2,2025-02-24,20:00-24:00,777.4530945963544,2958.8670062174483,1239.179161171875,2727.011852302517
2,2025-02-25,0:00-4:00,7631.755666256751,57.57889208984386,2727.011852302517,1704.806254851711
2,2025-02-25,4:00-8:00,1854.006231610681,5306.9564748372395,2727.011852302517,1704.806254851711
2,2025-02-25,8:00-12:00,6362.003966666667,3066.2635666666665,2727.011852302517,1704.806254851711
2,2025-02-25,12:00-16:00,3998.7091970150577,379.15653333333364,2727.011852302517,1704.806254851711
2,2025-02-25,16:00-20:00,0.0,5493.121734765622,2727.011852302517,1704.806254851711
2,2025-02-25,20:00-24:00,249.73528300781265,2894.838215104167,2727.011852302517,1704.806254851711
2,2025-02-26,0:00-4:00,8428.035358215982,219.49877633463507,1704.806254851711,1200.0
2,2025-02-26,4:00-8:00,1742.8116774088542,6004.787634873454,1704.806254851711,1200.0
2,2025-02-26,8:00-12:00,5117.376404758707,2468.4253170145666,1704.806254851711,1200.0
2,2025-02-26,12:00-16:00,3930.273824660916,1173.1046445882162,1704.806254851711,1200.0
2,2025-02-26,16:00-20:00,1.7780844075520008,6156.932289611799,1704.806254851711,1200.0
2,2025-02-26,20:00-24:00,61.56177815755194,49.865040307616844,1704.806254851711,1200.0
2,2025-02-27,0:00-4:00,8541.516070052083,464.6811392903646,1200.0,1240.9196586914063
2,2025-02-27,4:00-8:00,1637.3420971679689,6637.318968959555,1200.0,1240.9196586914063
2,2025-02-27,8:00-12:00,6215.262133333334,1142.8750071983263,1200.0,1240.9196586914063
2,2025-02-27,12:00-16:00,5082.150460703006,575.1264889892577,1200.0,1240.9196586914063
2,2025-02-27,16:00-20:00,11.303814420572962,7051.841612630207,1200.0,1240.9196586914063
2,2025-02-27,20:00-24:00,45.46628743489583,1533.0921892306326,1200.0,1240.9196586914063
2,2025-02-28,0:00-4:00,7168.944416476026,82.06213263346353,1240.9196586914063,2718.203504175707
2,2025-02-28,4:00-8:00,1768.4696356119794,5302.641980126953,1240.9196586914063,2718.203504175707
2,2025-02-28,8:00-12:00,8387.931384049632,45.65338333333337,1240.9196586914063,2718.203504175707
2,2025-02-28,12:00-16:00,0.0,0.0,1240.9196586914063,2718.203504175707
2,2025-02-28,16:00-20:00,0.0,5806.979566666667,1240.9196586914063,2718.203504175707
2,2025-02-28,20:00-24:00,637.9581883138022,1983.3834121093773,1240.9196586914063,2718.203504175707
2,2025-03-01,0:00-4:00,4337.876864052756,70.68938447265623,2718.203504175707,1332.0790971761066
2,2025-03-01,4:00-8:00,1319.8989130696614,4696.125766666667,2718.203504175707,1332.0790971761066
2,2025-03-01,8:00-12:00,6449.632250000001,27.876399999999954,2718.203504175707,1332.0790971761066
2,2025-03-01,12:00-16:00,2791.738142483984,65.55831914062499,2718.203504175707,1332.0790971761066
2,2025-03-01,16:00-20:00,64.53367460937505,6507.528176013182,2718.203504175707,1332.0790971761066
2,2025-03-01,20:00-24:00,185.4831143391927,2150.555916436039,2718.203504175707,1332.0790971761066
2,2025-03-02,0:00-4:00,8930.435092764395,43.71521214192694,1332.0790971761066,1200.0
2,2025-03-02,4:00-8:00,2892.116801680252,3836.8041133951847,1332.0790971761066,1200.0
2,2025-03-02,8:00-12:00,5433.593438124085,4084.2152000000006,1332.0790971761066,1200.0
2,2025-03-02,12:00-16:00,4107.797267503312,2844.7564787597657,1332.0790971761066,1200.0
2,2025-03-02,16:00-20:00,15.997257031250115,6323.110610188803,1332.0790971761066,1200.0
2,2025-03-02,20:00-24:00,93.20137496744775,379.5139709501175,1332.0790971761066,1200.0
2,2025-03-03,0:00-4:00,9072.822823535158,143.25853606770818,1200.0,1244.2977744375726
2,2025-03-03,4:00-8:00,2798.831016867202,4739.292924795533,1200.0,1244.2977744375726
2,2025-03-03,8:00-12:00,5697.820702543131,4733.48814986267,1200.0,1244.2977744375726
2,2025-03-03,12:00-16:00,6288.511573854121,1511.6609337890627,1200.0,1244.2977744375726
2,2025-03-03,16:00-20:00,121.27071582031101,6114.207202408854,1200.0,1244.2977744375726
2,2025-03-03,20:00-24:00,113.74981751302096,2233.559642690042,1200.0,1244.2977744375726
2,2025-03-04,0:00-4:00,9014.357403619711,97.15256116536455,1244.2977744375726,1200.0
2,2025-03-04,4:00-8:00,3135.595197272054,3876.487663532813,1244.2977744375726,1200.0
2,2025-03-04,8:00-12:00,5824.351493361156,4370.5409666666665,1244.2977744375726,1200.0
2,2025-03-04,12:00-16:00,3890.89049409697,775.679959863281,1244.2977744375726,1200.0
2,2025-03-04,16:00-20:00,65.6254811696242,5820.1690128255195,1244.2977744375726,1200.0
2,2025-03-04,20:00-24:00,126.21075465494789,2966.032800521485,1244.2977744375726,1200.0
2,2025-03-05,0:00-4:00,9203.279441080731,1.8065543294270583,1200.0,1200.0
2,2025-03-05,4:00-8:00,2572.9800291887686,4244.198916719565,1200.0,1200.0
2,2025-03-05,8:00-12:00,6158.2604833333335,3157.904783333333,1200.0,1200.0
2,2025-03-05,12:00-16:00,3026.621780202505,934.6145500000002,1200.0,1200.0
2,2025-03-05,16:00-20:00,49.64875896347696,6067.001029459635,1200.0,1200.0
2,2025-03-05,20:00-24:00,74.48141549479169,2673.5444118515625,1200.0,1200.0
2,2025-03-06,0:00-4:00,8849.469998990888,124.31138128255225,1200.0,1200.0
2,2025-03-06,4:00-8:00,2178.419035528892,4796.746636425782,1200.0,1200.0
2,2025-03-06,8:00-12:00,5892.14174066569,3131.026966666667,1200.0,1200.0
2,2025-03-06,12:00-16:00,4479.769873071745,1344.8283116373696,1200.0,1200.0
2,2025-03-06,16:00-20:00,9.400630273437514,6680.808106331382,1200.0,1200.0
2,2025-03-06,20:00-24:00,2.778239388020779,1265.9820071703757,1200.0,1200.0
2,2025-03-07,0:00-4:00,5355.847514798352,20.368239241536457,1200.0,1324.4994176842808
2,2025-03-07,4:00-8:00,1171.751658626302,4137.681683333333,1200.0,1324.4994176842808
2,2025-03-07,8:00-12:00,9272.46245938383,0.0,1200.0,1324.4994176842808
2,2025-03-07,12:00-16:00,0.0,67.4504089996339,1200.0,1324.4994176842808
2,2025-03-07,16:00-20:00,123.52410396748493,6244.71631521403,1200.0,1324.4994176842808
2,2025-03-07,20:00-24:00,161.68176569010416,2446.80055429313,1200.0,1324.4994176842808
2,2025-03-08,0:00-4:00,4342.821040124863,271.34378876953116,1324.4994176842808,1298.8693295328765
2,2025-03-08,4:00-8:00,845.5736694173178,4043.30540187549,1324.4994176842808,1298.8693295328765
2,2025-03-08,8:00-12:00,9730.278433333335,0.0,1324.4994176842808,1298.8693295328765
2,2025-03-08,12:00-16:00,936.3882333333329,0.0,1324.4994176842808,1298.8693295328765
2,2025-03-08,16:00-20:00,104.36020029578154,6374.9476289062495,1324.4994176842808,1298.8693295328765
2,2025-03-08,20:00-24:00,183.6002259928385,2409.317919807944,1324.4994176842808,1298.8693295328765
2,2025-03-09,0:00-4:00,8790.866147057655,296.54303183593765,1298.8693295328765,1220.225627312283
2,2025-03-09,4:00-8:00,1866.2742397460938,5883.975414497378,1298.8693295328765,1220.225627312283
2,2025-03-09,8:00-12:00,5916.360528385417,2540.7476635573116,1298.8693295328765,1220.225627312283
2,2025-03-09,12:00-16:00,5378.227816687767,539.0500912272134,1298.8693295328765,1220.225627312283
2,2025-03-09,16:00-20:00,208.28957594401078,6030.6785849934895,1298.8693295328765,1220.225627312283
2,2025-03-09,20:00-24:00,42.309707747395805,2763.6702384975592,1298.8693295328765,1220.225627312283
2,2025-03-10,0:00-4:00,8912.960104852673,75.11313736979162,1220.225627312283,1257.5842428616897
2,2025-03-10,4:00-8:00,1757.0134976236982,5454.097988128659,1220.225627312283,1257.5842428616897
2,2025-03-10,8:00-12:00,5119.407681494141,3131.6705570884633,1220.225627312283,1257.5842428616897
2,2025-03-10,12:00-16:00,3320.5846578854034,471.8889960286458,1220.225627312283,1257.5842428616897
2,2025-03-10,16:00-20:00,78.90112278645802,6257.740400455728,1220.225627312283,1257.5842428616897
2,2025-03-10,20:00-24:00,189.86459667968757,272.6388126051162,1220.225627312283,1257.5842428616897
2,2025-03-11,0:00-4:00,8939.563106173644,70.99650885416668,1257.5842428616897,1440.9945422460937
2,2025-03-11,4:00-8:00,1953.871957283629,4749.3582696614585,1257.5842428616897,1440.9945422460937
2,2025-03-11,8:00-12:00,6348.674500000001,2513.693883333333,1257.5842428616897,1440.9945422460937
2,2025-03-11,12:00-16:00,3196.7465379717014,907.8836641672297,1257.5842428616897,1440.9945422460937
2,2025-03-11,16:00-20:00,38.2191048177084,6184.327803336588,1257.5842428616897,1440.9945422460937
2,2025-03-11,20:00-24:00,359.94267679036466,2286.655086461265,1257.5842428616897,1440.9945422460937
2,2025-03-12,0:00-4:00,8657.030904589847,343.5935336588541,1440.9945422460937,1200.0
2,2025-03-12,4:00-8:00,1813.5611982584637,5989.173679900743,1440.9945422460937,1200.0
2,2025-03-12,8:00-12:00,6716.222716666667,2365.3074777690204,1440.9945422460937,1200.0
2,2025-03-12,12:00-16:00,4446.183970576131,401.54941666666673,1440.9945422460937,1200.0
2,2025-03-12,16:00-20:00,3.129478483072944,6233.226120735676,1440.9945422460937,1200.0
2,2025-03-12,20:00-24:00,63.591748958333255,2460.81807349186,1440.9945422460937,1200.0
2,2025-03-13,0:00-4:00,8777.203170052084,263.38014684244786,1200.0,1226.3169979248048
2,2025-03-13,4:00-8:00,1667.3735487955732,6868.883553775088,1200.0,1226.3169979248048
2,2025-03-13,8:00-12:00,3607.3860740824375,1327.843441649067,1200.0,1226.3169979248048
2,2025-03-13,12:00-16:00,3222.4751416097756,502.6828473876951,1200.0,1226.3169979248048
2,2025-03-13,16:00-20:00,83.54150276692701,5097.173354564207,1200.0,1226.3169979248048
2,2025-03-13,20:00-24:00,37.642982633463646,6.805517800781445,1200.0,1226.3169979248048
2,2025-03-14,0:00-4:00,3834.0435113115473,204.8557677571614,1226.3169979248048,1310.4002984866902
2,2025-03-14,4:00-8:00,881.4611507812501,3624.15458167033,1226.3169979248048,1310.4002984866902
2,2025-03-14,8:00-12:00,10649.094166666664,0.0,1226.3169979248048,1310.4002984866902
2,2025-03-14,12:00-16:00,0.0,52.65874707031253,1226.3169979248048,1310.4002984866902
2,2025-03-14,16:00-20:00,86.26386341989536,6335.115757739258,1226.3169979248048,1310.4002984866902
2,2025-03-14,20:00-24:00,320.16214226888025,2482.0702911603194,1226.3169979248048,1310.4002984866902
2,2025-03-15,0:00-4:00,3748.7503715912735,176.15115621744798,1310.4002984866902,1200.0
2,2025-03-15,4:00-8:00,998.5452250976564,3748.9459082386056,1310.4002984866902,1200.0
2,2025-03-15,8:00-12:00,7808.677833333334,0.0,1310.4002984866902,1200.0
2,2025-03-15,12:00-16:00,2833.8250833333313,0.0,1310.4002984866902,1200.0
2,2025-03-15,16:00-20:00,10.269971808288068,6336.909410498047,1310.4002984866902,1200.0
2,2025-03-15,20:00-24:00,54.05994825846358,2355.197824756023,1310.4002984866902,1200.0
2,2025-03-16,0:00-4:00,8775.240812402346,156.51396038411463,1200.0,1200.0
2,2025-03-16,4:00-8:00,1801.974742838542,6062.506960047402,1200.0,1200.0
2,2025-03-16,8:00-12:00,6307.958683333333,2268.289416666667,1200.0,1200.0
2,2025-03-16,12:00-16:00,4577.858390134574,881.7179959391276,1200.0,1200.0
2,2025-03-16,16:00-20:00,50.64068375651027,6342.320059912108,1200.0,1200.0
2,2025-03-16,20:00-24:00,9.69666705729162,1722.5812904638815,1200.0,1200.0
2,2025-03-17,0:00-4:00,8981.350312565104,104.52844368489605,1200.0,1391.259344393808
2,2025-03-17,4:00-8:00,2088.443279904914,5883.944195486449,1200.0,1391.259344393808
2,2025-03-17,8:00-12:00,6981.37285,1631.6283999999996,1200.0,1391.259344393808
2,2025-03-17,12:00-16:00,2071.1574536262906,83.46814069010415,1200.0,1391.259344393808
2,2025-03-17,16:00-20:00,155.7720347981774,5915.931665055337,1200.0,1391.259344393808
2,2025-03-17,20:00-24:00,302.21881119791647,2878.4206862236406,1200.0,1391.259344393808
2,2025-03-18,0:00-4:00,8752.87865555636,145.71457874348948,1391.259344393808,1200.0
2,2025-03-18,4:00-8:00,1777.3810412109378,7160.749649237062,1391.259344393808,1200.0
2,2025-03-18,8:00-12:00,4999.5765593302385,1395.17953635539,1391.259344393808,1200.0
2,2025-03-18,12:00-16:00,4967.9917559214655,270.78001666666677,1391.259344393808,1200.0
2,2025-03-18,16:00-20:00,161.54162848307288,5966.903286067706,1391.259344393808,1200.0
2,2025-03-18,20:00-24:00,171.6951743164061,2105.9688428870904,1391.259344393808,1200.0
2,2025-03-19,0:00-4:00,8892.542549772137,99.40477057291662,1200.0,1302.2218767006655
2,2025-03-19,4:00-8:00,1893.6685176106776,5448.052201178995,1200.0,1302.2218767006655
2,2025-03-19,8:00-12:00,6256.619338978064,3034.7983166666663,1200.0,1302.2218767006655
2,2025-03-19,12:00-16:00,4512.277034512479,434.92930681152353,1200.0,1302.2218767006655
2,2025-03-19,16:00-20:00,177.8555088378905,5870.650107454427,1200.0,1302.2218767006655
2,2025-03-19,20:00-24:00,127.61222063802074,2727.231496267781,1200.0,1302.2218767006655
2,2025-03-20,0:00-4:00,8610.285565775304,380.6793055338542,1302.2218767006655,1210.6405792236328
2,2025-03-20,4:00-8:00,1690.7813228678388,6065.721598569744,1302.2218767006655,1210.6405792236328
2,2025-03-20,8:00-12:00,5219.788431801352,1989.4629647279476,1302.2218767006655,1210.6405792236328
2,2025-03-20,12:00-16:00,4295.348405614933,847.4824455810548,1302.2218767006655,1210.6405792236328
2,2025-03-20,16:00-20:00,24.35374944661453,6750.866438655599,1302.2218767006655,1210.6405792236328
