起点/h,终点/h,电价/元每kWh,负载/kW,光伏/kW,购电量/kWh,充电功率/kW,放电功率/kW,剩余/kWh,期初储电/kWh,期末储电/kWh,区间电费/元
3.333333333333333,3.5,0.4356,3598.2792713497065,0.0,599.7132118916173,8.867573342286037e-11,9.016202927942324e-11,0.0,10799.999999999998,10799.999999999996,261.2350750999885
3.5,3.6666666666666665,0.4353,3553.07935497451,0.0,592.1798924957524,-5.176934599424453e-11,-5.65441931785524e-11,0.0,10799.999999999996,10799.999999999998,257.775907203401
3.6666666666666665,3.833333333333333,0.436,3604.9845729977546,0.0,600.8307621662938,-1.5780541943355675e-11,-2.4556356947869024e-11,0.0,10799.999999999998,10800.0,261.9622123045041
3.833333333333333,4.0,0.4378,3521.4364170703197,0.0,586.9060695117199,-1.608437209983654e-12,-1.4475934889852883e-12,2.6807286833060827e-14,10800.0,10800.0,256.947477232231
4.0,4.166666666666666,0.4401,3511.853335663253,0.0,585.3088892772093,3.4968554288418637e-11,3.1296677852568575e-11,-4.354521736693005e-14,10800.0,10800.0,257.5944421708998
4.166666666666666,4.333333333333333,0.4389,3561.0641035063104,0.0,593.5106839177183,7.239603043071555e-13,6.515642738764399e-13,-1.2066005071785914e-14,10800.0,10800.0,260.49183917148656
4.333333333333333,4.5,0.4364,3522.0169487475555,0.0,587.0028247912586,-3.235584124640283e-11,-2.894523611475435e-11,0.0,10800.0,10800.0,256.16803273890525
4.5,4.666666666666666,0.4393,3555.753722791649,0.5943829811016222,592.5265566350919,3.982780730176864e-11,3.584502657159177e-11,1.8324237966884665e-14,10800.0,10800.0,260.29691632979586
4.666666666666666,4.833333333333333,0.4422,3540.9659931859073,0.23260381774312808,590.1222315613608,7.153289275610261e-12,6.471168249280565e-12,0.0,10800.0,10800.0,260.9520507964337
4.833333333333333,5.0,0.4395,3486.8989825600383,0.2881056641010973,581.1018128159898,1.9413504747841695e-11,1.7367141668852606e-11,0.0,10800.0,10800.0,255.3942467326275
5.0,5.166666666666666,0.4333,3542.874595290015,18.706328210144505,587.361377846645,0.0,0.0,0.0,10800.0,10800.0,254.5036850209513
5.166666666666666,5.333333333333333,0.4439,3598.526954312317,53.62927252763216,590.8162802974474,0.0,0.0,0.0,10800.0,10800.0,262.2633468240369
5.333333333333333,5.5,0.4301,3620.84928468145,110.11259854923577,439.36125023054313,5.949879695866308e-11,874.5691847490109,0.0,10800.0,10646.353855822039,188.9692737241566
5.5,5.666666666666666,0.3713,3507.4642785578103,182.8395841601698,241.67591827478063,1.0555822882452048e-10,1874.569184749062,0.0,10646.353855822039,10317.0256194125,89.73426845542605
5.666666666666666,5.833333333333333,0.5708,3832.6006050841474,275.9539240456624,113.67958271492188,-2.8401238427398087e-11,2874.5691847489297,0.0,10317.0256194125,9812.015290771385,64.8883058136774
5.833333333333333,6.0,0.9099,4434.2732009230895,386.32562656309204,28.89639826850642,9.997336292144594e-11,3874.569184749055,0.0,9812.015290771385,9131.322869898693,26.292832784513994
6.0,6.166666666666666,0.9368,4390.514211919355,515.8627730434865,0.0,2.5884672997122263e-11,3874.651438875894,0.0,9131.322869898693,8450.615998448891,0.0
6.166666666666666,6.333333333333333,0.8758,4336.346212094808,676.5459140920733,0.0,-5.4569682106375617e-11,3659.8002980026795,0.0,8450.615998448891,7807.654624946024,0.0
6.333333333333333,6.5,0.8759,4345.701860275297,843.0335072290756,0.0,5.5933924159035087e-11,3502.668353046278,0.0,7807.654624946024,7192.2985202895325,0.0
6.5,6.666666666666666,0.8601,4427.964288914124,1035.97934512303,0.0,1.7256448664748204e-11,3391.984943791111,0.0,7192.2985202895325,6596.387508546306,0.0
6.666666666666666,6.833333333333333,0.8442,4443.750462269502,1297.117625,0.0,2.0463630789890856e-11,3146.6328372695184,0.0,6596.387508546306,6043.580468210218,0.0
6.833333333333333,7.0,0.8334,4555.797001509572,1528.268282042035,0.0,6.471168249280566e-12,3027.528719467543,0.0,6043.580468210218,5511.697888482975,0.0
7.0,7.166666666666666,0.8092,4531.173394281436,1786.3616101671596,0.0,6.480149750132105e-11,2744.811784114337,0.0,5511.697888482975,5029.483611467892,0.0
7.166666666666666,7.333333333333333,0.7972,4468.6198934885515,2104.491323854192,0.0,3.235584124640283e-12,2364.1285696343625,0.0,5029.483611467892,4614.148558050083,0.0
7.333333333333333,7.5,0.7644,4519.455340058836,2417.705774132273,0.0,5.392640207733813e-12,2101.7495659265674,0.0,4614.148558050083,4244.9087969612965,0.0
7.5,7.666666666666666,0.6899,4433.741748147185,2673.998570483007,0.0,-1.705302565824238e-11,1759.7431776641613,0.0,4244.9087969612965,3935.753433719011,0.0
7.666666666666666,7.833333333333333,0.86,4858.751423378542,2955.3432470754774,0.0,1.6177920623201415e-11,1903.4081763030813,0.0,3935.753433719011,3601.3587029353985,0.0
7.833333333333333,8.0,1.1617,5769.870959326231,3281.8485713712457,0.0,1.3642420526593904e-11,2488.022387954999,0.0,3601.3587029353985,3164.257724300463,0.0
8.0,8.166666666666666,1.1683,5905.677603208914,3557.8017677725584,0.0,0.0,2347.8758354363554,0.0,3164.257724300463,2751.777985231043,0.0
8.166666666666666,8.333333333333332,1.0956,5663.570032075448,3935.6173457614796,0.0,1.797546735911271e-11,1727.9526863139847,0.0,2751.777985231043,2448.207642022232,0.0
8.333333333333332,8.5,1.0849,5728.313500960942,4210.369237028426,0.0,-8.52651282912119e-12,1517.9442639325093,0.0,2448.207642022232,2181.532017843647,0.0
8.5,8.666666666666666,1.061,5809.152587616345,4509.718517180226,0.0,6.471168249280566e-12,1299.434070436126,0.0,2181.532017843647,1953.2447216324354,0.0
8.666666666666666,8.833333333333332,1.043,5926.4934972905285,4756.598716515828,0.0,0.0,1169.8947807747013,0.0,1953.2447216324354,1747.7151588551342,0.0
8.833333333333332,9.0,1.036,5964.583577519519,5014.72912419255,0.0,-6.471168249280566e-12,949.8544533269622,0.0,1747.7151588551342,1580.842741179172,0.0
9.0,9.166666666666666,1.0147,6067.675405071139,5296.721461192224,0.0,-7.549696290827339e-12,770.9539438789083,0.0,1580.842741179172,1445.3999393043387,0.0
9.166666666666666,9.333333333333332,0.9922,6009.935781103697,5513.626818839337,0.0,0.0,496.3089622643605,0.0,1445.3999393043387,1358.2073424204532,0.0
9.333333333333332,9.5,0.97,5985.982615162863,5805.862506263196,0.0,-6.066720233700531e-13,180.12010889966618,0.0,1358.2073424204532,1326.5634648359803,0.0
9.5,9.666666666666666,0.9422,6038.662522881687,6029.163698059687,0.0,-1.3642420526593904e-11,9.498824821987812,0.0,1326.5634648359803,1324.89469141751,0.0
9.666666666666666,9.833333333333332,0.9569,5964.552368455647,6225.860240915641,0.0,261.3078724600019,8.22808488010196e-12,0.0,1324.89469141751,1366.2110937928283,0.0
9.833333333333332,10.0,0.9977,5835.289924641892,6286.720089301617,0.0,451.4301646597285,3.836930773104535e-12,0.0,1366.2110937928283,1437.5884700343072,0.0
10.0,10.166666666666666,0.9919,5858.318844967785,6601.236358284263,0.0,742.9175133164887,1.051564840508092e-11,0.0,1437.5884700343072,1555.0540428197341,0.0
10.166666666666666,10.333333333333332,0.9588,5947.067288902181,6689.670955631469,0.0,742.6036667292899,1.6200374375330284e-12,0.0,1555.0540428197341,1672.4699921025917,0.0
10.333333333333332,10.5,0.9549,5836.47672335567,6908.544531817975,0.0,1072.0678084622996,-5.500493011888489e-12,0.0,1672.4699921025917,1841.9787961468928,0.0
10.5,10.666666666666666,0.9839,5996.987479847979,7033.6950553652105,0.0,1036.7075755172318,0.0,0.0,1841.9787961468928,2005.896656456166,0.0
10.666666666666666,10.833333333333332,0.799,5856.479853984662,7357.598300170247,0.0,1501.118446185584,3.235584124640288e-13,0.0,2005.896656456166,2243.244322838133,0.0
10.833333333333332,11.0,0.5025,5829.57580996472,7380.6810843700805,20.295531991003617,1672.87846635144,5.803829023573508e-11,0.0,2243.244322838133,2507.7496329541177,10.198504825479317
11.0,11.166666666666666,0.4662,5813.50706711287,7499.20676050191,164.52979549372319,2672.8784663514093,2.916067387559447e-11,0.0,2507.7496329541177,2930.3688260785216,76.70379065917375
11.166666666666666,11.333333333333332,0.5007,5884.166246565502,7559.878646491911,166.1943444041624,2672.878466351393,9.059635548992804e-12,0.0,2930.3688260785216,3352.9880192029264,83.21350824316411
11.333333333333332,11.5,0.4827,5872.948635031212,7492.673923716091,342.1921962777505,3672.878466351364,-1.8417267710901797e-11,0.0,3352.9880192029264,3933.7210953357503,165.17617314327018
11.5,11.666666666666666,0.4785,5833.599617102071,7653.298832997257,475.52987507603314,4672.87846635143,4.2062593620323736e-11,0.0,3933.7210953357503,4672.568054476993,227.54104522388184
11.666666666666666,11.833333333333332,0.4662,5751.653386402266,7436.3307687378265,505.15950213339016,4715.634395135869,-3.235584124640283e-11,0.0,4672.568054476993,5418.175319539988,235.5053598945865
11.833333333333332,12.0,0.4432,5440.9368192023685,7602.839993719591,425.6218701031125,4715.634395135924,2.7625901566352653e-11,0.0,5418.175319539988,6163.782584602981,188.63561282969945
12.0,12.166666666666666,0.4411,5526.790838293085,7545.874799086281,449.42507239045136,4715.63439513572,-1.8701676240420863e-10,0.0,6163.782584602981,6909.389849665979,198.24139943142808
12.166666666666666,12.333333333333332,0.4551,5494.542026831883,7379.474180429207,471.7837069230963,4715.6343951359295,2.7625901566352695e-11,0.0,6909.389849665979,7654.997114728973,214.70876502070112
12.333333333333332,12.5,0.4463,5539.591996953491,7543.7759413767635,418.3845918278265,4514.491495390296,6.277033201802158e-11,0.0,7654.997114728973,8368.800894873606,186.72504333275896
12.5,12.666666666666666,0.4113,5436.675124156309,7537.80355096894,235.56051142959964,3514.4914953902626,3.3935521059902385e-11,0.0,8368.800894873606,8924.49079200982,96.88603835099433
12.666666666666666,12.833333333333332,0.5682,5591.483615894147,7179.3477481880345,154.4378938493898,2514.491495390267,3.376499080331991e-11,0.0,8924.49079200982,9322.066806137615,87.75161128522329
12.833333333333332,13.0,0.8279,5768.332949639588,7282.824445029818,0.0,1514.4914953901725,-5.500493011888489e-11,0.0,9322.066806137615,9561.528937256991,0.0
13.0,13.166666666666666,0.8636,5626.802308176929,7180.15882541642,0.0,1553.3565172395024,1.1596057447604835e-11,0.0,9561.528937256991,9807.136167894161,0.0
13.166666666666666,13.333333333333332,0.8416,5726.884377468719,7081.234372818511,0.0,1354.3499953497908,-4.368038568264388e-12,0.0,9807.136167894161,10021.277704611352,0.0
13.333333333333332,13.5,0.8618,5780.462766080283,6939.419668153204,0.0,1158.9569020730069,8.560618880437687e-11,0.0,10021.277704611352,10204.524880637508,0.0
13.5,13.666666666666666,0.8623,5724.043333822452,6810.085981416424,0.0,1086.0426475939078,-5.832134775118893e-11,0.0,10204.524880637508,10376.243300761334,0.0
13.666666666666666,13.833333333333332,0.9026,5736.69977323374,6703.956398787551,0.0,967.256625553844,2.620823140958633e-11,0.0,10376.243300761334,10529.180001693268,0.0
13.833333333333332,14.0,0.9754,5703.700298709639,6463.0327532463125,0.0,759.3324545367324,5.925926416239236e-11,0.0,10529.180001693268,10649.241004574375,0.0
14.0,14.166666666666666,1.0002,5698.668025658061,6302.922894087575,0.0,604.2548684294061,-1.0507559444769334e-10,0.0,10649.241004574375,10744.782088148508,0.0
14.166666666666666,14.333333333333332,0.9978,5718.134545091259,6051.293592996183,0.0,333.1590479049207,-3.836930773104541e-12,0.0,10744.782088148508,10797.459158872143,0.0
14.333333333333332,14.5,1.0271,5713.36358580062,5729.433276073921,0.0,16.06969027330304,8.177458710179042e-12,0.0,10797.459158872143,10799.999999999996,0.0
14.5,14.666666666666666,1.0906,5612.049916661523,5570.583265405039,6.911108542747266,-4.739141490434986e-16,-4.265227341388857e-16,7.898569150768828e-18,10799.999999999996,10799.999999999996,7.537254976720169
14.666666666666666,14.833333333333332,0.9376,5539.387218148689,5263.769806816946,45.93623522195715,1.0824992574133197e-13,9.74249331671988e-14,-1.8041654290221954e-15,10799.999999999996,10799.999999999996,43.06981414410702
14.833333333333332,15.0,0.6694,5761.761358226258,4930.535638537356,138.5376199481505,8.742883319554583e-12,7.868594987599122e-12,-3.606174840556534e-15,10799.999999999996,10799.999999999996,92.73708279329195
15.0,15.166666666666666,0.66,5673.230598992462,4714.168731934951,159.84364450958535,1.8578188878623637e-11,1.679463869348919e-11,-1.3041269885034541e-14,10799.999999999996,10799.999999999996,105.49680537632634
15.166666666666666,15.333333333333332,0.7217,5717.908093046929,4398.553247229202,219.89247430295487,1.8580157807189902e-11,1.6722142026470908e-11,2.969506947945339e-15,10799.999999999996,10799.999999999996,158.69639870444252
15.333333333333332,15.5,0.7308,5627.749749526443,4161.04003844682,244.45161851327046,-1.7498150084298738e-12,-1.583135482894719e-12,-6.417885078782054e-16,10799.999999999996,10799.999999999996,178.64524280949806
15.5,15.666666666666666,0.7534,5631.549733471795,3930.885893379588,283.4439733487011,5.210245048517458e-13,4.689220543665711e-13,-8.683741747529108e-15,10799.999999999996,10799.999999999996,213.5466895209114
15.666666666666666,15.833333333333332,0.7823,5666.487037401357,3579.8419227871746,347.7741857690304,-8.150619434249137e-13,-7.335557490824222e-13,1.3584365723748634e-14,10799.999999999996,10799.999999999996,272.0637455271125
15.833333333333332,16.0,0.8055,5706.341608482452,3333.892548409641,395.4081766788018,-6.188960800157763e-13,-5.570064720141985e-13,1.031493466692962e-14,10799.999999999996,10799.999999999996,318.50128631477486
16.0,16.166666666666664,0.8271,5695.746242403672,3010.7542470382314,447.4986658942401,-7.248673431740721e-13,-6.523806088566649e-13,1.2081122386234578e-14,10799.999999999996,10799.999999999996,370.12614656112595
16.166666666666664,16.333333333333332,0.8519,5644.960299838267,2686.947229083224,493.00217845917376,-4.5143753024075355e-12,-4.079541722782447e-12,1.5628844410040093e-14,10799.999999999996,10799.999999999996,419.9885558293701
16.333333333333332,16.5,0.8791,5697.075784091456,2390.2320966555776,551.1406145726463,5.073711813456524e-13,4.566340632110871e-13,-8.456186355760928e-15,10799.999999999996,10799.999999999996,484.5077142708134
16.5,16.666666666666664,0.9024,5773.354468037624,2083.8733311740243,614.9135228105999,-1.2295069941558251e-12,-1.1065562947402424e-12,2.0491783235930557e-14,10799.999999999996,10799.999999999996,554.8979629842854
16.666666666666664,16.833333333333332,0.9163,5730.385089209282,1788.523352736023,656.9769560788765,1.9022896889461413e-12,1.7120607200515274e-12,-3.170482814910235e-14,10799.999999999996,10799.999999999996,601.9879848550745
16.833333333333332,17.0,0.9264,5441.362477058355,1501.1430912098674,656.7032309747491,-3.313659553543151e-11,-4.017680518073727e-11,-1.615759635088775e-14,10799.999999999996,10799.999999999998,608.3698731750076
17.0,17.166666666666664,0.9462,5500.0760789635515,1249.3824346806343,708.4489407138195,-2.8038919554814282e-12,-2.5235027599332847e-12,4.673153259135724e-14,10799.999999999998,10799.999999999998,670.334387703416
17.166666666666664,17.333333333333332,0.9742,5585.917440060092,1044.6116980902661,756.8842903283044,-2.6088080795500202e-12,-2.3479272715950178e-12,4.348013465916704e-14,10799.999999999998,10799.999999999998,737.3566756378341
17.333333333333332,17.5,0.9862,5563.606461084438,841.7714001824223,786.9725101503371,-3.2943105155396406e-11,-4.000266383870568e-11,-1.938243601813927e-14,10799.999999999998,10800.0,776.1122895102625
17.5,17.666666666666664,0.976,5608.620885364228,655.0112081615205,825.601612867118,3.651872195106215e-12,3.2516807741939543e-12,4.6988267569572505e-14,10800.0,10800.0,805.7871741583072
17.666666666666664,17.833333333333332,1.0742,5142.194139721075,522.6046022105936,769.9315895850801,2.4384339882101503e-12,2.194590589389135e-12,-4.0640566470169174e-14,10800.0,10800.0,827.0605135322932
17.833333333333332,18.0,1.2313,4185.675419873529,387.1951891770407,633.0800384494157,6.685013518874362e-11,6.049720068218256e-11,-3.564087826563275e-14,10800.0,10800.0,779.5114513427657
18.0,18.166666666666664,1.2561,4161.609916952064,274.455074949073,629.4458553569112,-4.4107303032422815e-11,110.47970986147659,0.0,10800.0,10780.590693422391,790.6469389138163
18.166666666666664,18.333333333333332,1.2447,4297.503185231483,184.22150694759438,500.4669947370608,-3.410605131648481e-12,1110.4797098615122,0.0,10780.590693422391,10585.499294613206,622.9312683492195
18.333333333333332,18.5,1.2545,4219.494791168688,109.31354581757103,333.28358924826546,-8.736077136528765e-11,2110.4797098614363,0.0,10585.499294613206,10214.725803572444,418.104262711949
18.5,18.666666666666664,1.2522,4224.811506157727,53.56209885458213,176.7949495736033,1.313082975684663e-10,3110.4797098616523,0.0,10214.725803572444,9668.270220300103,221.38263585606606
18.666666666666664,18.833333333333332,1.2881,4197.298828984719,18.927461435540607,11.315276281275866,-3.437808132430315e-12,4110.479709861519,0.0,9668.270220300103,8946.132544796186,14.575207377911443
18.833333333333332,19.0,1.3466,4226.80939753824,0.277689376595718,0.0,2.0851542136570746e-11,4226.531708161664,0.0,8946.132544796186,8203.606611423249,0.0
19.0,19.166666666666664,1.3523,4355.64100484137,0.2295207315387328,14.29024182863093,-1.1318945780658379e-10,4269.670033137934,0.0,8203.606611423249,7453.502046863094,19.324694024857607
19.166666666666664,19.333333333333332,1.3445,4270.281204063157,0.6111709251138265,0.0,2.5884672997122263e-11,4269.670033138069,0.0,7453.502046863094,6703.397482302937,0.0
19.333333333333332,19.5,1.3483,4285.910049081759,0.0,0.010806535277273124,-4.320065138951883e-11,4285.845209870053,0.0,6703.397482302937,5950.451228852278,0.014570451514347353
19.5,19.666666666666664,1.349,4285.845209870093,0.0,0.0,4.529817774496396e-11,4285.845209870138,0.0,5950.451228852278,5197.504975401619,0.0
19.666666666666664,19.833333333333332,1.3473,4234.185863803291,0.0,0.0,1.9413504747841727e-11,4234.185863803309,0.0,5197.504975401619,4453.634343951291,0.0
19.833333333333332,20.0,1.3482,4260.005680210395,0.0,0.0,-1.0231815394945443e-11,4260.005680210385,0.0,4453.634343951291,3705.2276331335283,0.0
20.0,20.166666666666664,1.3513,4287.806301182268,0.0,4.633436828645396,-1.3700676527773699e-11,4260.005680210382,0.0,3705.2276331335283,2956.8209223157655,6.261163186548524
20.166666666666664,20.333333333333332,1.34,4328.646696601862,0.0,54.77444943364332,6.394884621840892e-12,4000.0000000000073,0.0,2956.8209223157655,2254.0925533894588,73.39776224108205
20.333333333333332,20.5,1.3489,4273.026603600561,0.0,212.17110060009372,-1.6177920623201415e-11,2999.9999999999827,0.0,2254.0925533894588,1727.0462766947294,286.1975975994664
20.5,20.666666666666664,1.3952,4297.487479263846,0.0,382.91457987730814,7.549696290827339e-12,2000.0000000000048,0.0,1727.0462766947294,1375.6820922315765,534.2424218448203
20.666666666666664,20.833333333333332,1.2226,4336.9819160522975,0.0,556.1636526753829,-9.890754881780595e-12,999.9999999999899,0.0,1375.6820922315765,1200.0,679.9656817609231
20.833333333333332,21.0,0.9332,4345.12153410211,0.0,724.1869223503517,6.471168249280566e-12,5.7890472229508695e-12,0.0,1200.0,1200.0,675.8112359373482
21.0,21.166666666666664,0.9068,4309.693513717164,0.0,718.282252286194,0.0,0.0,0.0,1200.0,1200.0,651.3383463731208
21.166666666666664,21.333333333333332,0.9371,4348.11450232565,0.0,724.6857503876082,-6.471168249280566e-12,-5.7890472229508695e-12,0.0,1200.0,1200.0,679.1030166882277
21.333333333333332,21.5,0.9371,4306.871324924397,0.0,717.8118874873993,0.0,1.2942336498561151e-12,0.0,1200.0,1199.9999999999998,672.6615197644419
21.5,21.666666666666664,0.9871,4424.748085562013,0.0,737.4580142603357,1.3642420526593924e-12,0.0,0.0,1199.9999999999998,1200.0,727.9448058763774
21.666666666666664,21.833333333333332,0.7764,4112.13429621097,0.0,685.3557160351625,1.1135322429484004e-11,6.139089236967257e-12,0.0,1200.0,1200.0000000000007,532.1101779297002
21.833333333333332,22.0,0.4209,3342.7870091911827,0.0,723.797834865198,1000.0000000000099,5.015155393192446e-12,0.0,1200.0000000000007,1358.1138830084203,304.6465086947618
22.0,22.166666666666664,0.3859,3333.246324306591,0.0,888.8743873844325,2000.0000000000057,1.3642420526593924e-12,0.0,1358.1138830084203,1674.341649025259,343.0166260916525
22.166666666666664,22.333333333333332,0.4368,3349.477994890154,0.0,891.5796658150265,1999.9999999999925,-1.1971661261169064e-11,0.0,1674.341649025259,1990.5694150420977,389.4419980280036
22.333333333333332,22.5,0.4198,3322.2322466173246,0.0,976.3364667298282,2535.786553761658,1.2942336498561131e-11,0.0,1990.5694150420977,2391.512473537888,409.8660487331819
22.5,22.666666666666664,0.4186,3418.400943784863,0.0,992.3645829244174,2535.7865537616235,-1.841726771090177e-11,0.0,2391.512473537888,2792.4555320336785,415.4038144121611
22.666666666666664,22.833333333333332,0.4241,3414.0657444716394,0.0,991.6420497055476,2535.7865537617054,5.791695583106115e-11,0.0,2792.4555320336785,3193.3985905294685,420.5553932801227
22.833333333333332,23.0,0.4237,3386.273897097327,0.0,987.0100751431607,2535.7865537616212,-1.7053025658242404e-11,0.0,3193.3985905294685,3594.3416490252584,418.19616883815723
23.0,23.166666666666664,0.4248,3462.9400700670735,0.0,999.7877706381197,2535.7865537615826,-6.018186471830935e-11,0.0,3594.3416490252584,3995.2847075210498,424.70984496707325
23.166666666666664,23.333333333333332,0.424,3406.015411840246,0.0,990.300327600315,2535.786553761647,2.7284841053187847e-12,0.0,3995.2847075210498,4396.22776601684,419.88733890253354
23.333333333333332,23.5,0.422,3418.6898013204923,0.0,992.4127258470221,2535.786553761565,-7.366907084360708e-11,0.0,4396.22776601684,4797.170824512631,418.7981703074433
23.5,23.666666666666664,0.424,3442.935000941174,0.0,996.4535924504698,2535.7865537616917,4.562173615742806e-11,0.0,4797.170824512631,5198.113883008421,422.4963231989992
23.666666666666664,23.833333333333332,0.4271,3406.158403937146,0.0,990.3241596164647,2535.786553761644,1.0231815394945443e-12,0.0,5198.113883008421,5599.056941504211,422.96744857219204
23.833333333333332,24.0,0.4276,3447.4956228001656,0.0,997.2136960936333,2535.786553761635,0.0,0.0,5599.056941504211,6000.0,426.40857644963756
