run_id,role,scenario,day,date,month,forecast,forecast_seed,seed,rl_seed,planned_cost,up_cost,down_cost,emergency_cost,total_cost,planned_kwh,final_kwh,emergency_kwh,emergency_minutes,surplus_kwh,charge_kwh,discharge_kwh,throughput_kwh,equivalent_full_cycles,direction_reversals,direction_reversals_including_warmup_boundary,simultaneous_slots,charging_slots,discharging_slots,active_slots,power_changes_count,power_ramp_total_kw,power_ramp_total_kw_including_warmup_boundary,power_ramp_max_kw_per_10min,power_ramp_p95_kw_per_10min,mean_absolute_power_kw,max_charge_kw,max_discharge_kw,initial_soc,final_soc,initial_mode,final_mode,initial_power_kw,final_power_kw,risk_seconds,planning_seconds,execution_seconds,compute_seconds,shaped_episode_reward
regularized_42,primary,2,53,2025-02-23,2,no_season,42,42,42,60866.624302079435,0.0,0.0,2336.741132748597,63203.365434828025,76270.70334334271,76270.70334334271,676.5359819054573,280,5131.876694798143,2994.5149925524174,2711.0060454357235,5705.521037988141,0.2374374018284975,1,2,0,17,7,24,23,10019.01333114381,10983.285339725437,4470.188941859361,190.0052372944833,237.73004324950585,1250.0,3638.2878286001996,1216.8049254912662,1200.0,-1,-1,0.0,0.0,0.0029394999146461487,0.02590220794081688,0.00023137498646974564,0.029073082841932774,-63.22365188598633
regularized_42,primary,2,54,2025-02-24,2,no_season,42,42,42,59818.39456133381,0.0,0.0,1801.0563865458216,61619.45094787963,75272.9747898695,75272.9747898695,392.30822626570125,250,7022.334651633301,3161.1763859045477,2721.2616380692943,5882.438023973842,0.24447570283385736,1,2,0,17,9,26,26,10439.932418140199,11634.565363608726,4388.24875954744,163.35736531416472,245.10158433224336,1250.0,3377.7906886817464,1200.0,1330.4936109860837,-1,-1,0.0,0.0,0.0031362500740215182,0.02586916694417596,0.00023562507703900337,0.02924104209523648,-61.58256530761719
regularized_42,primary,2,55,2025-02-25,2,no_season,42,42,42,59640.71010477333,0.0,0.0,1117.9502831406244,60758.660387913944,75052.63603644192,75052.63603644192,330.6815409852083,150,9417.831581383372,2679.5987195521493,2535.435956841733,5215.034676393882,0.2172781130174757,1,2,0,15,6,21,21,10361.3661949647,11348.222406556622,4318.273754230548,240.14794092518662,217.29311151641176,1250.0,3639.8904360422002,1330.4936109860837,1200.0,-1,-1,0.0,0.0,0.0029735000571236014,0.025969416950829327,0.00024199998006224632,0.029184916988015175,-60.822532653808594
regularized_42,primary,2,56,2025-02-26,2,no_season,42,42,42,58461.66120388361,0.0,0.0,2596.1436140160995,61057.80481789971,73889.03687677522,73889.03687677522,647.17207273829,290,5466.8237826958175,2545.371334843596,2290.834201359237,4836.205536202833,0.20122927272522179,1,2,0,14,9,23,21,9320.088109600838,10340.289158320453,4297.911899930441,137.45432338522303,201.50856400845137,1250.0,3314.5464381573865,1200.0,1200.0,-1,-1,0.0,0.0,0.0031408750219270587,0.025642417022027075,0.0002258330350741744,0.02900912507902831,-61.06964111328125
regularized_42,primary,2,57,2025-02-27,2,no_season,42,42,42,59118.084217400974,0.0,0.0,3892.2707593126643,63010.35497671365,74613.73469207261,74613.73469207261,799.4961955902265,260,8060.097453587901,2586.5735616257452,2190.0243275507923,4776.597889176537,0.1984303113544344,1,2,0,14,5,19,18,8957.41087582139,10110.650220171523,4528.986727645196,117.75669760471344,199.0249120490224,1250.0,3385.5847268826283,1200.0,1345.3508016803269,-1,-1,0.0,0.0,0.0031118750339373946,0.025910416967235506,0.0002501249546185136,0.029272416955791414,-62.965145111083984
regularized_42,primary,2,58,2025-02-28,2,no_season,42,42,42,31543.359412869984,0.0,0.0,959.9048535619615,32503.264266431943,42870.07454998878,42870.07454998878,224.52826711229932,170,19903.51364789275,0.0,101.50438079167287,101.50438079167287,0.004458125497037937,0,0,0,0,1,1,1,609.0262847500372,1218.0525695000745,609.0262847500372,0.0,4.229349199653036,0.0,609.0262847500372,1345.3508016803269,1238.3557897514163,-1,-1,0.0,0.0,0.0034347500186413527,0.025963791995309293,0.0002312909346073866,0.029629832948558033,-32.54558563232422
regularized_42,primary,2,59,2025-03-01,3,no_season,42,42,42,38079.8483585739,0.0,0.0,275.551539534051,38355.39989810795,49575.94580914611,49575.94580914611,70.9030365557445,70,17962.632529453425,8984.913195710524,959.46281279542,9944.376008505944,0.39729998705941655,2,3,0,51,6,57,55,10631.956872803938,11456.401051888082,2159.4887111985977,246.34336355381873,414.3490003544143,1250.0,1250.0,1238.3557897514163,8750.8302667339,-1,1,0.0,1250.0,0.0036922080907970667,0.026242166059091687,0.00023441703524440527,0.03016879118513316,-35.43746566772461
regularized_42,primary,2,60,2025-03-02,3,no_season,42,42,42,55986.48137013569,0.0,0.0,22463.612218165872,78450.09358830156,71051.37473914839,71051.37473914839,5171.5180684380075,910,2015.443773552959,1849.141967366777,0.0,1849.141967366777,0.07309375417354706,0,0,0,11,0,11,11,2002.412152819582,2002.412152819582,787.6367735909735,83.68743953911284,77.0475819736157,1250.0,0.0,8750.8302667339,10505.08036689903,1,1,1250.0,0.0,0.0034626249689608812,0.02618458296637982,0.00023670808877795935,0.029883916024118662,-77.76760864257812
regularized_42,primary,2,61,2025-03-03,3,no_season,42,42,42,55635.78396585897,0.0,0.0,19177.412386784883,74813.19635264386,69808.92848568365,69808.92848568365,4571.003102411503,990,2150.3006942784123,212.4842604834048,0.0,212.4842604834048,0.008399177875800872,0,0,0,2,0,2,2,959.0277065878668,1918.0554131757335,643.1498502753047,0.0,8.8535108534752,959.0277065878668,0.0,10505.08036689903,10706.660635918252,1,1,0.0,0.0,0.003420249908231199,0.025885708048008382,0.0002359169302508235,0.029541874886490405,-74.735107421875
regularized_42,primary,2,62,2025-03-04,3,no_season,42,42,42,56776.94378917584,0.0,0.0,8942.486087700614,65719.42987687647,71125.384029796,71125.384029796,2372.201485466342,790,4206.380951652731,91.74663027628583,0.0,91.74663027628583,0.003626603991480332,0,0,0,1,0,1,1,550.479781657715,1100.95956331543,550.479781657715,0.0,3.8227762615119096,550.479781657715,0.0,10706.660635918252,10793.69913171378,1,1,0.0,0.0,0.003439249936491251,0.026033833040855825,0.00023262505419552326,0.0297057080315426,-65.6857681274414
regularized_42,primary,2,63,2025-03-05,3,no_season,42,42,42,55115.959718231505,0.0,0.0,10246.273817881154,65362.23353611266,69035.92268866189,69035.92268866189,2431.6069230224048,760,5337.057595017626,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10793.69913171378,10793.69913171378,1,1,0.0,0.0,0.0034526250092312694,0.025732416892424226,0.0002293330617249012,0.029414374963380396,-65.36222839355469
regularized_42,primary,2,64,2025-03-06,3,no_season,42,42,42,52832.0711584043,0.0,0.0,14486.696218948917,67318.76737735323,66250.97156288085,66250.97156288085,3850.3272599571983,960,4160.644689504722,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10793.69913171378,10793.69913171378,1,1,0.0,0.0,0.003383917035534978,0.025884457980282605,0.0002359580248594284,0.02950433304067701,-67.31877136230469
regularized_42,primary,2,65,2025-03-07,3,no_season,42,42,42,32806.97613201747,0.0,0.0,280.2230205873854,33087.19915260486,40331.49714881225,40331.49714881225,131.7698465298622,50,18833.031341002476,7019.725924999433,6311.775803993132,13331.501728992565,0.5546955256496704,1,2,0,40,42,82,83,14496.446454702687,14496.446454702687,1179.841685632096,308.68801029690974,555.4792387080236,1250.0,1225.1613793175966,10793.69913171378,10800.0,1,1,0.0,0.0,0.0034370829816907644,0.0260245829122141,0.0002428750740364194,0.029704540967941284,-33.11439514160156
regularized_42,primary,2,66,2025-03-08,3,no_season,42,42,42,31098.06780641448,0.0,0.0,789.0262116107081,31887.094018025193,37799.90473064945,37799.90473064945,325.45220069590886,220,20192.1359092675,7065.065687872738,8194.984182461543,15260.049870334282,0.6391992341496564,1,2,0,39,44,83,70,10487.732122219277,10487.732122219277,1241.5059646846407,249.60752149779537,635.8354112639283,1250.0,1250.0,10800.0,8864.238015837509,1,1,0.0,1034.112010468501,0.003410832956433296,0.02570524998009205,0.00024275004398077726,0.029358832980506122,-32.67744064331055
regularized_42,primary,2,67,2025-03-09,3,no_season,42,42,42,51608.58925001824,0.0,0.0,15195.121035457683,66803.71028547591,65793.17223490284,65793.17223490284,3908.3376900092767,990,4628.917680644605,1739.0671942675062,0.0,1739.0671942675062,0.06874266672454797,0,0,0,10,0,10,10,1421.8412378526684,1508.9495879373326,680.9343702250146,39.207525597445866,72.46113309447941,1170.7379982299917,0.0,8864.238015837509,10514.062017226663,1,1,1034.112010468501,0.0,0.003330291947349906,0.02582683297805488,0.0002531659556552768,0.029410290881060064,-66.16177368164062
regularized_42,primary,2,68,2025-03-10,3,no_season,42,42,42,50846.44600017244,0.0,0.0,21186.85307990729,72033.29908007974,64210.84375088977,64210.84375088977,5310.37069124321,1110,1257.0291083827601,222.11388375021238,0.0,222.11388375021238,0.008779822157456662,0,0,0,2,0,2,2,1015.9508966598007,2031.9017933196014,699.2184908183272,0.0,9.25474515625885,1015.9508966598007,0.0,10514.062017226663,10724.777749005621,1,1,0.0,0.0,0.0033545000478625298,0.025901374989189208,0.00024287495762109756,0.029498749994672835,-71.9516830444336
regularized_42,primary,2,69,2025-03-11,3,no_season,42,42,42,52314.737924536166,0.0,0.0,12804.838918498008,65119.576843034185,65988.29155045614,65988.29155045614,3262.0139661595385,870,5275.87548271864,35.5112338970348,0.0,35.5112338970348,0.0014037047704700905,0,0,0,1,0,1,1,213.0674033822088,426.1348067644176,213.0674033822088,0.0,1.4796347457097834,213.0674033822088,0.0,10724.777749005621,10758.466663496903,1,1,0.0,0.0,0.0034875839482992887,0.025867792079225183,0.00022845808416604996,0.02958383411169052,-65.1065444946289
regularized_42,primary,2,70,2025-03-12,3,no_season,42,42,42,50921.52915720786,0.0,0.0,13384.923453542473,64306.45261075033,64582.54063954287,64582.54063954287,3423.7261853971195,930,5537.549368869573,33.18277273709009,0.0,33.18277273709009,0.0013116642616118042,0,0,0,1,0,1,1,199.09663642254054,398.1932728450811,199.09663642254054,0.0,1.382615530712087,199.09663642254054,0.0,10758.466663496903,10789.946605775587,1,1,0.0,0.0,0.0033884169533848763,0.02611920901108533,0.0002649170346558094,0.029772542999126017,-64.29427337646484
regularized_42,primary,2,71,2025-03-13,3,no_season,42,42,42,50254.18861368335,0.0,0.0,21371.02581375064,71625.214427434,63712.27256638559,63712.27256638559,4938.999237615475,1080,1105.6537873343966,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10789.946605775587,10789.946605775587,1,1,0.0,0.0,0.003410832956433296,0.026242207968607545,0.0002417090581730008,0.029894749983213842,-71.62521362304688
regularized_42,primary,2,72,2025-03-14,3,no_season,42,42,42,31100.810427371835,0.0,0.0,591.8885339149821,31692.698961286813,37808.39732306362,37808.39732306362,219.29240674374762,160,21604.8553305478,8244.938865322838,7851.530449396609,16096.469314719448,0.6707531489332873,2,2,0,47,43,90,82,11332.0818519359,11395.665099865353,1105.1901100231378,246.93634520619648,670.6862214466437,1250.0,1250.0,10789.946605775587,10335.54262133535,1,1,0.0,1202.353825323049,0.0033654160797595978,0.025677541038021445,0.00023166602477431297,0.029274623142555356,-31.90511703491211
regularized_42,primary,2,73,2025-03-15,3,no_season,42,42,42,25640.60344145374,0.0,0.0,7029.676744054033,32670.280185507778,32933.73529655569,32933.73529655569,1598.7012670316853,420,12328.920531237634,8387.679245542691,7108.288363192945,15495.967608735637,0.6437518766932467,2,2,0,42,41,83,48,9565.961762846402,9708.991917640858,1250.0,262.33293768043296,645.6653170306515,1250.0,1260.9583,10335.54262133535,10800.0,1,1,1202.353825323049,0.0,0.0034723749849945307,0.026515459059737623,0.0002638750011101365,0.03025170904584229,-32.52153396606445
regularized_42,primary,2,74,2025-03-16,3,no_season,42,42,42,50517.113048751155,0.0,0.0,17284.791238256003,67801.90428700714,63604.04609754496,63604.04609754496,4636.28300597728,1060,4889.282170188911,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10800.0,10800.0,1,1,0.0,0.0,0.003478500060737133,0.026389250066131353,0.00024087494239211082,0.030108625069260597,-67.8019027709961
regularized_42,primary,2,75,2025-03-17,3,no_season,42,42,42,50095.29711248039,0.0,0.0,9284.174437488155,59379.47154996854,63476.999837727504,63476.999837727504,2387.5825316147366,740,8006.450936008909,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10800.0,10800.0,1,1,0.0,0.0,0.0033609579550102353,0.026303459075279534,0.00023562496062368155,0.02990004199091345,-59.37947463989258
regularized_42,primary,2,76,2025-03-18,3,no_season,42,42,42,48094.77222907673,0.0,0.0,21979.773811349616,70074.54604042633,61302.44959132688,61302.44959132688,5035.819002808673,1020,5212.310227468884,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10800.0,10800.0,1,1,0.0,0.0,0.003538374905474484,0.026119499932974577,0.00024791702162474394,0.029905791860073805,-70.07454681396484
regularized_42,primary,2,77,2025-03-19,3,no_season,42,42,42,50550.59738506365,0.0,0.0,8841.939399513767,59392.536784577416,63860.89336143243,63860.89336143243,2336.132781878286,840,6731.555693310713,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10800.0,10800.0,1,1,0.0,0.0,0.0033932089572772384,0.02595350006595254,0.00022962503135204315,0.02957633405458182,-59.39253616333008
regularized_42,primary,2,78,2025-03-20,3,no_season,42,42,42,49610.10265952874,0.0,0.0,13974.732311488657,63584.8349710174,62293.92728765428,62293.92728765428,3530.283743906375,960,4413.921415444451,0.0,798.6722005504671,798.6722005504671,0.03507810079997586,0,1,0,0,2,2,2,2707.9667966971974,2707.9667966971974,2500.0,0.0,33.27800835626946,0.0,2500.0,10800.0,9958.125580800579,1,-1,0.0,-2292.0332033028026,0.0033779169898480177,0.02605620794929564,0.00024045794270932674,0.029674582881852984,-63.91651916503906
regularized_42,primary,2,79,2025-03-21,3,no_season,42,42,42,24979.505535191063,0.0,0.0,1092.4618794484873,26071.96741463955,32027.369438718706,32027.369438718706,281.2017930671569,220,26697.639934757048,1012.7711356128981,7435.3043552507515,8448.07549086365,0.36659575058990185,5,6,0,7,40,47,43,16981.77211959739,20361.24615113526,3201.6124024460933,532.4875940413141,352.00314545265206,1250.0,2387.525782167034,9958.125580800579,3081.4256888501523,-1,-1,-2292.0332033028026,0.0,0.0033739579375833273,0.025778374983929098,0.0002423339756205678,0.029394666897132993,-28.784671783447266
regularized_42,primary,2,80,2025-03-22,3,no_season,42,42,42,27931.792209201383,0.0,0.0,3426.613357093222,31358.4055662946,37458.67633779383,37458.67633779383,767.8294654284449,370,14491.463364898256,10168.276315918054,2314.43361092737,12482.709926845424,0.5035875477277869,4,5,0,53,7,60,28,17958.99232475062,19159.05594135965,3595.819798905966,346.02453999999994,520.1129136185593,1250.0,2500.0,3081.4256888501523,10288.272365131392,-1,1,0.0,0.0,0.0034335829550400376,0.02596995804924518,0.00024099997244775295,0.02964454097673297,-28.566804885864258
