scenario,date,period,charge_kwh,discharge_kwh,initial_soc,final_soc
2,2025-02-05,16:00-20:00,56.805982804416615,6114.102781268247,2512.4915158501767,2209.2133499738957
2,2025-02-05,20:00-24:00,1464.0295818938189,3404.5850389552534,2512.4915158501767,2209.2133499738957
2,2025-02-06,0:00-4:00,8070.408716603066,0.0,2209.2133499738957,2310.8939007357076
2,2025-02-06,4:00-8:00,2548.926752067723,2233.265027602306,2209.2133499738957,2310.8939007357076
2,2025-02-06,8:00-12:00,6126.670429500629,6393.462362129421,2209.2133499738957,2310.8939007357076
2,2025-02-06,12:00-16:00,4326.217354221733,2188.33772542702,2209.2133499738957,2310.8939007357076
2,2025-02-06,16:00-20:00,100.38837535552003,5741.557821153301,2209.2133499738957,2310.8939007357076
2,2025-02-06,20:00-24:00,625.7673467308299,2965.455500475196,2209.2133499738957,2310.8939007357076
2,2025-02-07,0:00-4:00,8040.509873276902,7.870094971611195,2310.8939007357076,2022.9115705595632
2,2025-02-07,4:00-8:00,916.5382008590882,6288.497333333333,2310.8939007357076,2022.9115705595632
2,2025-02-07,8:00-12:00,5090.9176166666675,1115.31345,2310.8939007357076,2022.9115705595632
2,2025-02-07,12:00-16:00,3136.547707925206,0.908008799348778,2310.8939007357076,2022.9115705595632
2,2025-02-07,16:00-20:00,0.0,6283.2725666666665,2310.8939007357076,2022.9115705595632
2,2025-02-07,20:00-24:00,928.0769059619635,2878.673847221658,2310.8939007357076,2022.9115705595632
2,2025-02-08,0:00-4:00,7207.362017401134,42.7049387137032,2022.9115705595632,2021.9467231986323
2,2025-02-08,4:00-8:00,1606.8348276920433,6266.3090298319,2022.9115705595632,2021.9467231986323
2,2025-02-08,8:00-12:00,6006.262766666667,376.8593166666667,2022.9115705595632,2021.9467231986323
2,2025-02-08,12:00-16:00,1860.152036834408,0.0,2022.9115705595632,2021.9467231986323
2,2025-02-08,16:00-20:00,20.863468323963293,6306.505904824899,2022.9115705595632,2021.9467231986323
2,2025-02-08,20:00-24:00,1076.18550196846,3008.4307015373215,2022.9115705595632,2021.9467231986323
2,2025-02-09,0:00-4:00,7827.467498674574,25.72990475105337,2021.9467231986323,1649.6913450901184
2,2025-02-09,4:00-8:00,3288.043248075208,3784.0387073039415,2021.9467231986323,1649.6913450901184
2,2025-02-09,8:00-12:00,5102.259226038569,6973.958188205697,2021.9467231986323,1649.6913450901184
2,2025-02-09,12:00-16:00,7475.99514323828,2213.0692710642325,2021.9467231986323,1649.6913450901184
2,2025-02-09,16:00-20:00,107.07752731855969,6175.0111279029625,2021.9467231986323,1649.6913450901184
2,2025-02-09,20:00-24:00,885.6100265829277,3399.1526635284445,2021.9467231986323,1649.6913450901184
2,2025-02-10,0:00-4:00,8375.191772204958,8.662646098042615,1649.6913450901184,1717.8232212609269
2,2025-02-10,4:00-8:00,3462.0831911451023,2775.3282088551973,1649.6913450901184,1717.8232212609269
2,2025-02-10,8:00-12:00,6058.169991297208,4989.050950000001,1649.6913450901184,1717.8232212609269
2,2025-02-10,12:00-16:00,1898.6180244712132,1360.8698833333333,1649.6913450901184,1717.8232212609269
2,2025-02-10,16:00-20:00,123.93679438901563,6040.2419327281195,1649.6913450901184,1717.8232212609269
2,2025-02-10,20:00-24:00,891.3320819602723,3489.6094759182133,1649.6913450901184,1717.8232212609269
2,2025-02-11,0:00-4:00,8250.803796965627,8.614067986029113,1717.8232212609269,1684.8947619860348
2,2025-02-11,4:00-8:00,3120.8741923078787,4577.691925684793,1717.8232212609269,1684.8947619860348
2,2025-02-11,8:00-12:00,5934.827907070339,5971.78715,1717.8232212609269,1684.8947619860348
2,2025-02-11,12:00-16:00,5194.273608723274,1076.498990957609,1717.8232212609269,1684.8947619860348
2,2025-02-11,16:00-20:00,59.26660736930739,6201.071142767347,1717.8232212609269,1684.8947619860348
2,2025-02-11,20:00-24:00,1105.4609351314198,3494.5317447599077,1717.8232212609269,1684.8947619860348
2,2025-02-12,0:00-4:00,8499.628778710894,0.0,1684.8947619860348,1682.079596384043
2,2025-02-12,4:00-8:00,3063.1214665593716,3613.099032344517,1684.8947619860348,1682.079596384043
2,2025-02-12,8:00-12:00,5859.37925782433,5488.424866666666,1684.8947619860348,1682.079596384043
2,2025-02-12,12:00-16:00,4068.293675071114,1700.242164369593,1684.8947619860348,1682.079596384043
2,2025-02-12,16:00-20:00,149.39103132543107,6082.793976978512,1684.8947619860348,1682.079596384043
2,2025-02-12,20:00-24:00,342.2112068019204,2901.933534892325,1684.8947619860348,1682.079596384043
2,2025-02-13,0:00-4:00,7727.192411288789,41.75003188036362,1682.079596384043,1705.9512681253448
2,2025-02-13,4:00-8:00,3476.85352012607,3731.9489699979235,1682.079596384043,1705.9512681253448
2,2025-02-13,8:00-12:00,6082.098013253647,4285.605216666667,1682.079596384043,1705.9512681253448
2,2025-02-13,12:00-16:00,2184.877520230839,814.5963000000004,1682.079596384043,1705.9512681253448
2,2025-02-13,16:00-20:00,39.36887123744748,6195.773260196471,1682.079596384043,1705.9512681253448
2,2025-02-13,20:00-24:00,1096.3251157995446,3453.723471723764,1682.079596384043,1705.9512681253448
2,2025-02-14,0:00-4:00,6129.5094547198105,54.565238169593215,1705.9512681253448,1723.3739024716979
2,2025-02-14,4:00-8:00,1125.1099333580266,6147.512083333333,1705.9512681253448,1723.3739024716979
2,2025-02-14,8:00-12:00,5173.872783333333,213.09401666666668,1705.9512681253448,1723.3739024716979
2,2025-02-14,12:00-16:00,4285.445030540533,20.945309483703397,1705.9512681253448,1723.3739024716979
2,2025-02-14,16:00-20:00,49.16339915132323,6511.986601146433,1705.9512681253448,1723.3739024716979
2,2025-02-14,20:00-24:00,798.0252397748952,2840.3814457779763,1705.9512681253448,1723.3739024716979
2,2025-02-15,0:00-4:00,5973.131230921749,114.87376079659327,1723.3739024716979,1559.3306989723503
2,2025-02-15,4:00-8:00,1072.5813312685489,5870.852784941776,1723.3739024716979,1559.3306989723503
2,2025-02-15,8:00-12:00,5909.7378499999995,159.00708333333336,1723.3739024716979,1559.3306989723503
2,2025-02-15,12:00-16:00,3439.6353771943877,14.485044432969588,1723.3739024716979,1559.3306989723503
2,2025-02-15,16:00-20:00,16.094493814410562,6360.277816666667,1723.3739024716979,1559.3306989723503
2,2025-02-15,20:00-24:00,646.0684254300011,2987.652394913378,1723.3739024716979,1559.3306989723503
2,2025-02-16,0:00-4:00,7728.9065101387005,29.191119640835495,1559.3306989723503,1477.4993005028882
2,2025-02-16,4:00-8:00,3616.396008940047,3924.8190072704792,1559.3306989723503,1477.4993005028882
2,2025-02-16,8:00-12:00,5830.543788117869,6034.980590432167,1559.3306989723503,1477.4993005028882
2,2025-02-16,12:00-16:00,4596.579243955089,839.7236500000001,1559.3306989723503,1477.4993005028882
2,2025-02-16,16:00-20:00,142.38180808850166,6342.479607717354,1559.3306989723503,1477.4993005028882
2,2025-02-16,20:00-24:00,938.9622101807853,3474.830718402146,1559.3306989723503,1477.4993005028882
2,2025-02-17,0:00-4:00,7648.665483230594,83.49130689431581,1477.4993005028882,1617.622697689688
2,2025-02-17,4:00-8:00,3841.218404017138,2923.203917017536,1477.4993005028882,1617.622697689688
2,2025-02-17,8:00-12:00,6074.742567483492,4143.184666666666,1477.4993005028882,1617.622697689688
2,2025-02-17,12:00-16:00,950.0860292698766,669.2606353453365,1477.4993005028882,1617.622697689688
2,2025-02-17,16:00-20:00,31.300201062853017,6195.676563706584,1477.4993005028882,1617.622697689688
2,2025-02-17,20:00-24:00,1013.0623185108151,3455.417687009644,1477.4993005028882,1617.622697689688
2,2025-02-18,0:00-4:00,7859.6676112507475,42.59227436622837,1617.622697689688,1930.7970680968122
2,2025-02-18,4:00-8:00,3686.6480970633447,4490.914519467722,1617.622697689688,1930.7970680968122
2,2025-02-18,8:00-12:00,5879.955056745487,4380.564633333333,1617.622697689688,1930.7970680968122
2,2025-02-18,12:00-16:00,2949.5348187540317,712.9856151650382,1617.622697689688,1930.7970680968122
2,2025-02-18,16:00-20:00,48.873367375848375,6013.446386272816,1617.622697689688,1930.7970680968122
2,2025-02-18,20:00-24:00,1155.2066486489093,3484.2903166666665,1617.622697689688,1930.7970680968122
2,2025-02-19,0:00-4:00,7605.665289392329,138.4931507541802,1930.7970680968122,1418.533346640611
2,2025-02-19,4:00-8:00,3649.833715141461,4967.476920155483,1930.7970680968122,1418.533346640611
2,2025-02-19,8:00-12:00,5955.797606151567,5277.682616666667,1930.7970680968122,1418.533346640611
2,2025-02-19,12:00-16:00,4891.551612885851,1130.7095297869016,1930.7970680968122,1418.533346640611
2,2025-02-19,16:00-20:00,150.75425543594375,6158.153342688392,1930.7970680968122,1418.533346640611
2,2025-02-19,20:00-24:00,829.1009640043969,3587.8935754014706,1930.7970680968122,1418.533346640611
2,2025-02-20,0:00-4:00,8696.952044184352,34.77231204164343,1418.533346640611,1530.7630665320987
2,2025-02-20,4:00-8:00,3139.0017895027045,4475.823247271963,1418.533346640611,1530.7630665320987
2,2025-02-20,8:00-12:00,5670.771575487139,4987.830416953523,1418.533346640611,1530.7630665320987
2,2025-02-20,12:00-16:00,3311.7664073373176,338.17593333333343,1418.533346640611,1530.7630665320987
2,2025-02-20,16:00-20:00,11.036435528857396,6087.662117756308,1418.533346640611,1530.7630665320987
2,2025-02-20,20:00-24:00,923.6498430507812,3547.125797419321,1418.533346640611,1530.7630665320987
2,2025-02-21,0:00-4:00,6226.668728608488,60.7708256812229,1530.7630665320987,1759.4193298349207
2,2025-02-21,4:00-8:00,947.734589302996,5775.750429290127,1530.7630665320987,1759.4193298349207
2,2025-02-21,8:00-12:00,7218.217866666667,125.67031666666671,1530.7630665320987,1759.4193298349207
2,2025-02-21,12:00-16:00,2007.649249275798,27.66855000000002,1530.7630665320987,1759.4193298349207
2,2025-02-21,16:00-20:00,25.763328470475084,6270.2666917852675,1530.7630665320987,1759.4193298349207
2,2025-02-21,20:00-24:00,587.6369166015273,2835.2544196200383,1530.7630665320987,1759.4193298349207
2,2025-02-22,0:00-4:00,5460.501684771438,123.96407579812603,1759.4193298349207,1937.6417105865096
2,2025-02-22,4:00-8:00,994.5283713502737,5452.814064857244,1759.4193298349207,1937.6417105865096
2,2025-02-22,8:00-12:00,6503.709066666666,144.0951,1759.4193298349207,1937.6417105865096
2,2025-02-22,12:00-16:00,2927.395462899741,74.26809455285904,1759.4193298349207,1937.6417105865096
2,2025-02-22,16:00-20:00,99.08350159123849,6349.416195817825,1759.4193298349207,1937.6417105865096
2,2025-02-22,20:00-24:00,894.4524789796453,2878.069382649208,1759.4193298349207,1937.6417105865096
2,2025-02-23,0:00-4:00,7761.119338005315,79.492197408435,1937.6417105865096,1490.1877741241565
2,2025-02-23,4:00-8:00,3582.9155136603085,4604.751900091955,1937.6417105865096,1490.1877741241565
2,2025-02-23,8:00-12:00,5961.82873468017,4936.355166666666,1937.6417105865096,1490.1877741241565
2,2025-02-23,12:00-16:00,3368.2834744021575,578.5618000000002,1937.6417105865096,1490.1877741241565
2,2025-02-23,16:00-20:00,54.97359960331696,6090.9857083475445,1937.6417105865096,1490.1877741241565
2,2025-02-23,20:00-24:00,856.3557131810003,3561.274039833231,1937.6417105865096,1490.1877741241565
2,2025-02-24,0:00-4:00,8580.164912102702,0.0,1490.1877741241565,1554.3096659508305
2,2025-02-24,4:00-8:00,3167.4110336595377,4832.5447119536975,1490.1877741241565,1554.3096659508305
2,2025-02-24,8:00-12:00,6060.723747251692,3639.0998999999997,1490.1877741241565,1554.3096659508305
2,2025-02-24,12:00-16:00,1902.9237259233232,443.99768126073656,1490.1877741241565,1554.3096659508305
2,2025-02-24,16:00-20:00,70.7990783738993,6113.889725893272,1490.1877741241565,1554.3096659508305
2,2025-02-24,20:00-24:00,974.4901642800263,3590.498008508986,1490.1877741241565,1554.3096659508305
2,2025-02-25,0:00-4:00,7851.104699326606,103.13715259830292,1554.3096659508305,1546.2156704052077
2,2025-02-25,4:00-8:00,2794.056271999826,4758.1037513762185,1554.3096659508305,1546.2156704052077
2,2025-02-25,8:00-12:00,6362.003966666667,3066.2635666666665,1554.3096659508305,1546.2156704052077
2,2025-02-25,12:00-16:00,1816.5551349579143,242.61159615520165,1554.3096659508305,1546.2156704052077
2,2025-02-25,16:00-20:00,72.19211158767439,6069.6786939432295,1554.3096659508305,1546.2156704052077
2,2025-02-25,20:00-24:00,801.7407975483715,3495.771561527361,1554.3096659508305,1546.2156704052077
2,2025-02-26,0:00-4:00,8485.92664836723,43.94567213200389,1546.2156704052077,2080.034323626264
2,2025-02-26,4:00-8:00,2360.9557702004204,5775.299164364064,1546.2156704052077,2080.034323626264
2,2025-02-26,8:00-12:00,5939.934100891166,3363.257683333334,1546.2156704052077,2080.034323626264
2,2025-02-26,12:00-16:00,4025.2035124670015,847.1931407778027,1546.2156704052077,2080.034323626264
2,2025-02-26,16:00-20:00,200.8243699067724,6083.191459875656,1546.2156704052077,2080.034323626264
2,2025-02-26,20:00-24:00,1257.6482987777301,3424.1314695677984,1546.2156704052077,2080.034323626264
2,2025-02-27,0:00-4:00,7816.90694468856,60.65840349250573,2080.034323626264,1678.5638609637974
2,2025-02-27,4:00-8:00,2420.613968882668,5741.65961989244,2080.034323626264,1678.5638609637974
2,2025-02-27,8:00-12:00,6218.7926681563185,4246.324663364574,2080.034323626264,1678.5638609637974
2,2025-02-27,12:00-16:00,4272.545788826942,334.84495000000004,2080.034323626264,1678.5638609637974
2,2025-02-27,16:00-20:00,30.238027736093386,6180.913154412814,2080.034323626264,1678.5638609637974
2,2025-02-27,20:00-24:00,1096.186305207002,3486.2228645739833,2080.034323626264,1678.5638609637974
2,2025-02-28,0:00-4:00,5514.523879928117,50.82974247585838,1678.5638609637974,1772.7145288461188
2,2025-02-28,4:00-8:00,960.4159772098399,5339.029866486658,1678.5638609637974,1772.7145288461188
2,2025-02-28,8:00-12:00,8612.8429,45.65338333333337,1678.5638609637974,1772.7145288461188
2,2025-02-28,12:00-16:00,566.5140335663312,0.0,1678.5638609637974,1772.7145288461188
2,2025-02-28,16:00-20:00,8.084776694357872,6250.018832358256,1678.5638609637974,1772.7145288461188
2,2025-02-28,20:00-24:00,830.8848906418299,3069.0888214620645,1678.5638609637974,1772.7145288461188
2,2025-03-01,0:00-4:00,5649.62906576517,10.223526508421855,1772.7145288461188,1873.1386234292186
2,2025-03-01,4:00-8:00,1436.390660951442,4696.125766666667,1772.7145288461188,1873.1386234292186
2,2025-03-01,8:00-12:00,6449.632250000001,27.876399999999954,1772.7145288461188,1873.1386234292186
2,2025-03-01,12:00-16:00,1263.8540174940238,21.29474839673215,1772.7145288461188,1873.1386234292186
2,2025-03-01,16:00-20:00,39.67468570941682,6395.48798380514,1772.7145288461188,1873.1386234292186
2,2025-03-01,20:00-24:00,745.7121153104715,2780.1244290776754,1772.7145288461188,1873.1386234292186
2,2025-03-02,0:00-4:00,7935.665892755827,0.4689499396188239,1873.1386234292186,1442.5070014967662
2,2025-03-02,4:00-8:00,3650.922773088095,3188.8852935897703,1873.1386234292186,1442.5070014967662
2,2025-03-02,8:00-12:00,5809.094873162865,4084.2152000000006,1873.1386234292186,1442.5070014967662
2,2025-03-02,12:00-16:00,1768.5078398262222,2635.840611264365,1873.1386234292186,1442.5070014967662
2,2025-03-02,16:00-20:00,237.72572387487492,6172.719913292782,1873.1386234292186,1442.5070014967662
2,2025-03-02,20:00-24:00,906.209318104438,2603.7168379842797,1873.1386234292186,1442.5070014967662
2,2025-03-03,0:00-4:00,8507.08461271508,64.54049235173704,1442.5070014967662,1552.8498431832422
2,2025-03-03,4:00-8:00,3329.82004610883,4450.920265571916,1442.5070014967662,1552.8498431832422
2,2025-03-03,8:00-12:00,5967.106134011353,5257.73935,1442.5070014967662,1552.8498431832422
2,2025-03-03,12:00-16:00,4357.23988556654,1303.7169286307994,1442.5070014967662,1552.8498431832422
2,2025-03-03,16:00-20:00,179.70668662363332,6154.868681023527,1442.5070014967662,1552.8498431832422
2,2025-03-03,20:00-24:00,298.53589935144157,3039.0778093938225,1442.5070014967662,1552.8498431832422
2,2025-03-04,0:00-4:00,8566.095360780211,41.89973126206257,1552.8498431832422,1709.7674621930496
2,2025-03-04,4:00-8:00,3615.437571392595,3171.790345857732,1552.8498431832422,1709.7674621930496
2,2025-03-04,8:00-12:00,5992.742570186867,4370.5409666666665,1552.8498431832422,1709.7674621930496
2,2025-03-04,12:00-16:00,842.3174444444443,758.0857,1552.8498431832422,1709.7674621930496
2,2025-03-04,16:00-20:00,67.42387783355777,5995.557718125704,1552.8498431832422,1709.7674621930496
2,2025-03-04,20:00-24:00,346.54175385118185,3000.76313440335,1552.8498431832422,1709.7674621930496
2,2025-03-05,0:00-4:00,8207.00318833579,0.0,1709.7674621930496,1624.2347656807308
2,2025-03-05,4:00-8:00,3561.5198272508896,3742.8737794798967,1709.7674621930496,1624.2347656807308
2,2025-03-05,8:00-12:00,5480.955147553341,3157.904783333333,1709.7674621930496,1624.2347656807308
2,2025-03-05,12:00-16:00,1038.4606111111093,934.6145500000002,1709.7674621930496,1624.2347656807308
2,2025-03-05,16:00-20:00,62.11887849197285,6081.709035903027,1709.7674621930496,1624.2347656807308
2,2025-03-05,20:00-24:00,358.63985460931656,3001.869048519383,1709.7674621930496,1624.2347656807308
2,2025-03-06,0:00-4:00,8447.972786409337,26.23501178102697,1624.2347656807308,1311.0786459854887
2,2025-03-06,4:00-8:00,2800.2053736269936,4642.190710136072,1624.2347656807308,1311.0786459854887
2,2025-03-06,8:00-12:00,6251.226883333334,3131.026966666667,1624.2347656807308,1311.0786459854887
2,2025-03-06,12:00-16:00,1823.3764898322077,969.7811569891055,1624.2347656807308,1311.0786459854887
2,2025-03-06,16:00-20:00,163.36650166319123,6215.979283192945,1624.2347656807308,1311.0786459854887
2,2025-03-06,20:00-24:00,812.6644534307218,3580.804091137572,1624.2347656807308,1311.0786459854887
2,2025-03-07,0:00-4:00,5360.886563750417,4.9014015468987395,1311.0786459854887,1907.8123603288443
2,2025-03-07,4:00-8:00,1415.8367404907403,4137.681683333333,1311.0786459854887,1907.8123603288443
2,2025-03-07,8:00-12:00,7828.348129035137,0.0,1311.0786459854887,1907.8123603288443
2,2025-03-07,12:00-16:00,0.0,0.0,1311.0786459854887,1907.8123603288443
2,2025-03-07,16:00-20:00,19.82624911896962,6229.9558242070725,1311.0786459854887,1907.8123603288443
2,2025-03-07,20:00-24:00,764.384912757803,2911.704118369268,1311.0786459854887,1907.8123603288443
2,2025-03-08,0:00-4:00,3664.4171737456436,102.66595607139124,1907.8123603288443,1937.6899259315178
2,2025-03-08,4:00-8:00,862.693697799157,4292.795453226321,1907.8123603288443,1937.6899259315178
2,2025-03-08,8:00-12:00,9729.923913105156,0.0,1907.8123603288443,1937.6899259315178
2,2025-03-08,12:00-16:00,0.0,0.0,1907.8123603288443,1937.6899259315178
2,2025-03-08,16:00-20:00,24.890412201658982,6312.817237648162,1907.8123603288443,1937.6899259315178
2,2025-03-08,20:00-24:00,768.1510223092034,2808.4456028252,1907.8123603288443,1937.6899259315178
2,2025-03-09,0:00-4:00,7617.053076100909,126.46080613789752,1937.6899259315178,1677.7890742004984
2,2025-03-09,4:00-8:00,2830.9672259701683,5671.894430234515,1937.6899259315178,1677.7890742004984
2,2025-03-09,8:00-12:00,6021.620437019794,3177.3516666666674,1937.6899259315178,1677.7890742004984
2,2025-03-09,12:00-16:00,3358.343826412659,461.953656500522,1937.6899259315178,1677.7890742004984
2,2025-03-09,16:00-20:00,60.36184832647713,6045.348426252172,1937.6899259315178,1677.7890742004984
2,2025-03-09,20:00-24:00,935.1915669995647,3504.7387941411653,1937.6899259315178,1677.7890742004984
2,2025-03-10,0:00-4:00,8249.971085139836,78.81893292662483,1677.7890742004984,1550.0643207407866
2,2025-03-10,4:00-8:00,2464.1451666015555,5734.55223417806,1677.7890742004984,1550.0643207407866
2,2025-03-10,8:00-12:00,5566.383765983824,3880.41345,1677.7890742004984,1550.0643207407866
2,2025-03-10,12:00-16:00,4089.4619512025083,413.50975000000005,1677.7890742004984,1550.0643207407866
2,2025-03-10,16:00-20:00,254.41904187309353,6312.854173597205,1677.7890742004984,1550.0643207407866
2,2025-03-10,20:00-24:00,1052.1568493098612,3209.9058737525665,1677.7890742004984,1550.0643207407866
2,2025-03-11,0:00-4:00,8564.216685883413,7.05964474515406,1550.0643207407866,1939.990466123378
2,2025-03-11,4:00-8:00,2142.0336206313646,4657.402903210994,1550.0643207407866,1939.990466123378
2,2025-03-11,8:00-12:00,6365.351428763864,2513.693883333333,1550.0643207407866,1939.990466123378
2,2025-03-11,12:00-16:00,1339.0113466984087,652.4641783996706,1550.0643207407866,1939.990466123378
2,2025-03-11,16:00-20:00,118.6052827114537,6186.659211723048,1550.0643207407866,1939.990466123378
2,2025-03-11,20:00-24:00,685.1447114961563,2905.730525556317,1550.0643207407866,1939.990466123378
2,2025-03-12,0:00-4:00,7702.081512352746,164.8572934362428,1939.990466123378,1573.330386002757
2,2025-03-12,4:00-8:00,2738.3851203373983,5943.844174230581,1939.990466123378,1573.330386002757
2,2025-03-12,8:00-12:00,6716.222716666667,2414.235483333334,1939.990466123378,1573.330386002757
2,2025-03-12,12:00-16:00,1923.3015391882552,243.71178333333336,1939.990466123378,1573.330386002757
2,2025-03-12,16:00-20:00,68.33120143769551,6063.087726241015,1939.990466123378,1573.330386002757
2,2025-03-12,20:00-24:00,912.2090906447743,3572.5858960625733,1939.990466123378,1573.330386002757
2,2025-03-13,0:00-4:00,8293.046522620087,56.62956136558603,1573.330386002757,1502.7272181565631
2,2025-03-13,4:00-8:00,2328.9722782631916,6801.00417541042,1573.330386002757,1502.7272181565631
2,2025-03-13,8:00-12:00,4722.7055060813655,3056.3554858745115,1573.330386002757,1502.7272181565631
2,2025-03-13,12:00-16:00,4446.885455306901,491.45698333333314,1573.330386002757,1502.7272181565631
2,2025-03-13,16:00-20:00,417.0846393707999,6357.908072678872,1573.330386002757,1502.7272181565631
2,2025-03-13,20:00-24:00,971.8723929225031,2366.135882570784,1573.330386002757,1502.7272181565631
2,2025-03-14,0:00-4:00,3497.9020710240766,117.3049239406422,1502.7272181565631,1952.7249727873918
2,2025-03-14,4:00-8:00,975.0095330009613,3810.344905181041,1502.7272181565631,1952.7249727873918
2,2025-03-14,8:00-12:00,9691.329767837397,0.0,1502.7272181565631,1952.7249727873918
2,2025-03-14,12:00-16:00,13.10486897462946,11.79438207716574,1502.7272181565631,1952.7249727873918
2,2025-03-14,16:00-20:00,0.0,6303.321181308926,1502.7272181565631,1952.7249727873918
2,2025-03-14,20:00-24:00,987.7380771140345,2978.905139669714,1502.7272181565631,1952.7249727873918
2,2025-03-15,0:00-4:00,3214.308415084561,67.65185581775017,1952.7249727873918,1422.5844092794991
2,2025-03-15,4:00-8:00,1058.431833612732,3931.3952465361544,1952.7249727873918,1422.5844092794991
2,2025-03-15,8:00-12:00,7808.677833333334,0.0,1952.7249727873918,1422.5844092794991
2,2025-03-15,12:00-16:00,1687.814311224833,0.0,1952.7249727873918,1422.5844092794991
2,2025-03-15,16:00-20:00,0.0,6328.590733333333,1952.7249727873918,1422.5844092794991
2,2025-03-15,20:00-24:00,608.380269468667,3115.1490589835,1952.7249727873918,1422.5844092794991
2,2025-03-16,0:00-4:00,8388.471551074834,68.0677287755176,1422.5844092794991,1713.5414696910582
2,2025-03-16,4:00-8:00,2418.708192099036,5211.627933236507,1422.5844092794991,1713.5414696910582
2,2025-03-16,8:00-12:00,6388.144946003433,2268.289416666667,1422.5844092794991,1713.5414696910582
2,2025-03-16,12:00-16:00,1596.8923273258433,500.9366510750811,1422.5844092794991,1713.5414696910582
2,2025-03-16,16:00-20:00,184.10490829389465,6065.51874851781,1422.5844092794991,1713.5414696910582
2,2025-03-16,20:00-24:00,819.8323905870851,3426.072301911814,1422.5844092794991,1713.5414696910582
2,2025-03-17,0:00-4:00,8135.487260591769,46.494499945446364,1713.5414696910582,2080.0167094104354
2,2025-03-17,4:00-8:00,2469.6649618320043,6152.29860826703,1713.5414696910582,2080.0167094104354
2,2025-03-17,8:00-12:00,6981.37285,1631.6283999999996,1713.5414696910582,2080.0167094104354
2,2025-03-17,12:00-16:00,735.224117589402,38.98131666666662,1713.5414696910582,2080.0167094104354
2,2025-03-17,16:00-20:00,74.9577851648682,5950.074613549974,1713.5414696910582,2080.0167094104354
2,2025-03-17,20:00-24:00,618.2164214168199,2946.28467943542,1713.5414696910582,2080.0167094104354
2,2025-03-18,0:00-4:00,7814.606042758535,46.983644707118515,2080.0167094104354,1742.627886088852
2,2025-03-18,4:00-8:00,1482.0363579714362,6800.33298459717,2080.0167094104354,1742.627886088852
2,2025-03-18,8:00-12:00,6178.203099043174,2354.5186855757374,2080.0167094104354,1742.627886088852
2,2025-03-18,12:00-16:00,4241.952098680824,270.78001666666677,2080.0167094104354,1742.627886088852
