date,hour,soc_kwh
2025-06-21,9.833333333333334,4237.168595590244
2025-06-21,10.0,4655.1264386499915
2025-06-21,10.166666666666666,5092.1192484231915
2025-06-21,10.333333333333334,5556.041635277066
2025-06-21,10.5,6046.04881254609
2025-06-21,10.666666666666666,6578.432075788811
2025-06-21,10.833333333333334,7159.905035346098
2025-06-21,11.0,7748.229401493294
2025-06-21,11.166666666666666,8279.644628298685
2025-06-21,11.333333333333334,8893.483056988924
2025-06-21,11.5,9659.460229237304
2025-06-21,11.666666666666666,10367.11056563466
2025-06-21,11.833333333333334,10800.0
2025-06-21,12.0,10800.0
2025-06-21,12.166666666666666,10800.0
2025-06-21,12.333333333333334,10800.0
2025-06-21,12.5,10800.0
2025-06-21,12.666666666666666,10800.0
2025-06-21,12.833333333333334,10800.0
2025-06-21,13.0,10800.0
2025-06-21,13.166666666666666,10800.0
2025-06-21,13.333333333333334,10800.0
2025-06-21,13.5,10800.0
2025-06-21,13.666666666666666,10800.0
2025-06-21,13.833333333333334,10800.0
2025-06-21,14.0,10800.0
2025-06-21,14.166666666666666,10800.0
2025-06-21,14.333333333333334,10800.0
2025-06-21,14.5,10800.0
2025-06-21,14.666666666666666,10800.0
2025-06-21,14.833333333333334,10800.0
2025-06-21,15.0,10800.0
2025-06-21,15.166666666666666,10800.0
2025-06-21,15.333333333333334,10800.0
2025-06-21,15.5,10800.0
2025-06-21,15.666666666666666,10800.0
2025-06-21,15.833333333333334,10800.0
2025-06-21,16.0,10800.0
2025-06-21,16.166666666666668,10800.0
2025-06-21,16.333333333333332,10800.0
2025-06-21,16.5,10800.0
2025-06-21,16.666666666666668,10800.0
2025-06-21,16.833333333333332,10800.0
2025-06-21,17.0,10800.0
2025-06-21,17.166666666666668,10800.0
2025-06-21,17.333333333333332,10800.0
2025-06-21,17.5,10800.0
2025-06-21,17.666666666666668,10786.11503206439
2025-06-21,17.833333333333332,10775.187106331636
2025-06-21,18.0,10795.33476169766
2025-06-21,18.166666666666668,10371.211100872013
2025-06-21,18.333333333333332,10293.1479154272
2025-06-21,18.5,9785.410857489644
2025-06-21,18.666666666666668,9226.60565057175
2025-06-21,18.833333333333332,8609.482228523098
2025-06-21,19.0,7933.9920503816065
2025-06-21,19.166666666666668,7230.395074054889
2025-06-21,19.333333333333332,6579.759695593952
2025-06-21,19.5,6001.154238471098
2025-06-21,19.666666666666668,5387.580069027174
2025-06-21,19.833333333333332,4774.373584634081
2025-06-21,20.0,4214.0144696104
2025-06-21,20.166666666666668,3625.7892584360593
2025-06-21,20.333333333333332,2971.34036636726
2025-06-21,20.5,2275.616442458226
2025-06-21,20.666666666666668,1593.6493926224323
2025-06-21,20.833333333333332,1679.767701377062
2025-06-21,21.0,1799.689179032959
2025-06-21,21.166666666666668,1862.8238819899273
2025-06-21,21.333333333333332,1842.0387741716102
2025-06-21,21.5,1776.8765430671597
2025-06-21,21.666666666666668,1737.9511740458836
2025-06-21,21.833333333333332,1737.9415161287404
2025-06-21,22.0,1753.3987200671581
2025-06-21,22.166666666666668,2334.593855469684
2025-06-21,22.333333333333332,1760.3863360027103
2025-06-21,22.5,1738.0746999954276
2025-06-21,22.666666666666668,1768.42067018093
2025-06-21,22.833333333333332,1832.1673814566973
2025-06-21,23.0,1875.3071702085524
2025-06-21,23.166666666666668,1883.140405089817
2025-06-21,23.333333333333332,1880.4376316279718
2025-06-21,23.5,1893.5041536553022
2025-06-21,23.666666666666668,1920.177077254679
2025-06-21,23.833333333333332,1968.3238913213297
2025-06-21,24.0,2014.6891878457477
2025-09-23,0.0,1272.6163639184417
2025-09-23,0.16666666666666666,2063.1857789605365
2025-09-23,0.3333333333333333,2853.7551940026315
2025-09-23,0.5,3644.3246090447265
2025-09-23,0.6666666666666666,4425.522567300854
2025-09-23,0.8333333333333334,5184.093193695528
2025-09-23,1.0,5961.368399630598
2025-09-23,1.1666666666666667,5991.344033937745
2025-09-23,1.3333333333333333,6781.91344897984
2025-09-23,1.5,7572.482864021935
2025-09-23,1.6666666666666667,7564.186340283425
2025-09-23,1.8333333333333333,7566.848641031311
2025-09-23,2.0,8357.418056073406
2025-09-23,2.1666666666666665,9131.125122810226
2025-09-23,2.3333333333333335,9094.101205268198
2025-09-23,2.5,9102.738974417352
2025-09-23,2.6666666666666665,9135.723061276465
2025-09-23,2.8333333333333335,9168.3335267594
2025-09-23,3.0,9199.540448407963
2025-09-23,3.1666666666666665,9246.335601549237
2025-09-23,3.3333333333333335,9275.786854866674
2025-09-23,3.5,9269.824189215526
2025-09-23,3.6666666666666665,9277.6234196063
2025-09-23,3.8333333333333335,9286.305596521815
2025-09-23,4.0,9288.689969318391
2025-09-23,4.166666666666667,9338.407943067406
2025-09-23,4.333333333333333,9388.381825433087
2025-09-23,4.5,9396.301752921141
2025-09-23,4.666666666666667,9423.25444711633
2025-09-23,4.833333333333333,9445.534217610631
2025-09-23,5.0,9417.324930335844
2025-09-23,5.166666666666667,9375.002772146461
2025-09-23,5.333333333333333,9367.324517473786
2025-09-23,5.5,10157.89393251588
2025-09-23,5.666666666666667,10800.0
2025-09-23,5.833333333333333,10286.298683184094
2025-09-23,6.0,9452.908514981475
2025-09-23,6.166666666666667,8616.19927285137
2025-09-23,6.333333333333333,7833.367090401456
2025-09-23,6.5,7105.549122678328
2025-09-23,6.666666666666667,6440.855206423579
2025-09-23,6.833333333333333,5824.335287498162
2025-09-23,7.0,5248.576758679922
2025-09-23,7.166666666666667,4737.634029605415
2025-09-23,7.333333333333333,4289.319664976057
2025-09-23,7.5,3908.4545043801463
2025-09-23,7.666666666666667,3607.5445302578164
2025-09-23,7.833333333333333,3230.463772747085
2025-09-23,8.0,2712.562188158239
2025-09-23,8.166666666666666,2265.387666511489
2025-09-23,8.333333333333334,1906.6803395254497
2025-09-23,8.5,1566.3257125772186
2025-09-23,8.666666666666666,1284.709339074062
2025-09-23,8.833333333333334,1200.0
2025-09-23,9.0,1200.0
2025-09-23,9.166666666666666,1200.0
2025-09-23,9.333333333333334,1200.0
2025-09-23,9.5,1200.0
2025-09-23,9.666666666666666,1200.0
2025-09-23,9.833333333333334,1200.0
2025-09-23,10.0,1205.0284167643752
2025-09-23,10.166666666666666,1201.4561322373568
2025-09-23,10.333333333333334,1245.0135660879523
2025-09-23,10.5,1372.0723013346878
2025-09-23,10.666666666666666,1511.3286214063896
2025-09-23,10.833333333333334,1632.5827430256732
2025-09-23,11.0,1773.1641681167036
2025-09-23,11.166666666666666,2136.7705164843187
2025-09-23,11.333333333333334,2437.0273731037473
2025-09-23,11.5,2748.22988463387
2025-09-23,11.666666666666666,3028.9837416347527
2025-09-23,11.833333333333334,3819.5531566768477
2025-09-23,12.0,4610.122571718943
2025-09-23,12.166666666666666,5400.691986761038
2025-09-23,12.333333333333334,6191.261401803133
2025-09-23,12.5,6981.830816845228
2025-09-23,12.666666666666666,7772.400231887323
2025-09-23,12.833333333333334,8160.581325363674
2025-09-23,13.0,8433.581941620134
2025-09-23,13.166666666666666,8691.539286819405
2025-09-23,13.333333333333334,8956.170334415472
2025-09-23,13.5,9192.022093859103
2025-09-23,13.666666666666666,9386.91596980268
2025-09-23,13.833333333333334,9534.962283349692
2025-09-23,14.0,9643.33867746486
2025-09-23,14.166666666666666,9728.618396382915
2025-09-23,14.333333333333334,9757.179898472896
2025-09-23,14.5,9689.972714089707
2025-09-23,14.666666666666666,9545.261125987776
2025-09-23,14.833333333333334,9331.721879452121
2025-09-23,15.0,9176.935401545405
2025-09-23,15.166666666666666,9153.463620751236
2025-09-23,15.333333333333334,9103.587899423248
2025-09-23,15.5,9131.232876602558
2025-09-23,15.666666666666666,9223.283977339115
2025-09-23,15.833333333333334,9283.674558578377
2025-09-23,16.0,9251.969666039384
2025-09-23,16.166666666666668,9208.359983346347
2025-09-23,16.333333333333332,9183.832847649755
2025-09-23,16.5,9158.53284209716
2025-09-23,16.666666666666668,9127.31131296301
2025-09-23,16.833333333333332,9124.733372745077
2025-09-23,17.0,9149.541060373158
2025-09-23,17.166666666666668,9140.9411430631
2025-09-23,17.333333333333332,9130.358411916584
2025-09-23,17.5,9149.508391069998
2025-09-23,17.666666666666668,9143.45074102563
2025-09-23,17.833333333333332,9153.429558809781
2025-09-23,18.0,9203.901103757546
2025-09-23,18.166666666666668,9203.737757430474
2025-09-23,18.333333333333332,9153.237551982133
2025-09-23,18.5,9118.108167682089
2025-09-23,18.666666666666668,9120.041760021684
2025-09-23,18.833333333333332,8878.597179196342
2025-09-23,19.0,8059.117519056619
2025-09-23,19.166666666666668,7216.79333671312
2025-09-23,19.333333333333332,6355.21718821031
2025-09-23,19.5,5493.162729839187
2025-09-23,19.666666666666668,4663.764392568044
2025-09-23,19.833333333333332,3837.1250898507706
2025-09-23,20.0,2981.295048007412
2025-09-23,20.166666666666668,2109.3727549023606
2025-09-23,20.333333333333332,1230.9622937444774
2025-09-23,20.5,1200.0
2025-09-23,20.666666666666668,1200.0
2025-09-23,20.833333333333332,1217.6782439821077
2025-09-23,21.0,1200.0
2025-09-23,21.166666666666668,1200.0
2025-09-23,21.333333333333332,1200.0
2025-09-23,21.5,1200.0
2025-09-23,21.666666666666668,1200.0
2025-09-23,21.833333333333332,1208.3499484568804
2025-09-23,22.0,1208.3768092880211
2025-09-23,22.166666666666668,1894.997264269618
2025-09-23,22.333333333333332,1280.8001261266409
2025-09-23,22.5,1245.0048981188118
2025-09-23,22.666666666666668,1260.1060665888726
2025-09-23,22.833333333333332,1318.9364472907705
2025-09-23,23.0,1366.059109314799
2025-09-23,23.166666666666668,1403.7711395531044
2025-09-23,23.333333333333332,1440.3072393531922
2025-09-23,23.5,1462.1712240074348
2025-09-23,23.666666666666668,1449.9722573467368
2025-09-23,23.833333333333332,1495.9566578358038
2025-09-23,24.0,1618.6056061499196
2025-12-21,0.0,1273.3966607760706
2025-12-21,0.16666666666666666,2060.810306273653
2025-12-21,0.3333333333333333,2824.435910650388
2025-12-21,0.5,3608.2364765372163
2025-12-21,0.6666666666666666,4398.805891579311
2025-12-21,0.8333333333333334,5189.375306621406
2025-12-21,1.0,5979.944721663501
2025-12-21,1.1666666666666667,5975.392336047146
2025-12-21,1.3333333333333333,6739.248390976023
2025-12-21,1.5,7507.183808297706
2025-12-21,1.6666666666666667,7468.058161759912
2025-12-21,1.8333333333333333,7454.758007941466
2025-12-21,2.0,8245.32742298356
2025-12-21,2.1666666666666665,9015.237752558238
2025-12-21,2.3333333333333335,8995.144696098318
2025-12-21,2.5,9029.779549891717
2025-12-21,2.6666666666666665,9059.619547684135
2025-12-21,2.8333333333333335,9089.49684960614
2025-12-21,3.0,9113.300899325299
2025-12-21,3.1666666666666665,9053.649073197314
2025-12-21,3.3333333333333335,9022.528949002064
2025-12-21,3.5,9068.634971184047
2025-12-21,3.6666666666666665,9005.185949432283
2025-12-21,3.8333333333333335,8895.824762006148
2025-12-21,4.0,8872.553901775282
2025-12-21,4.166666666666667,8862.908969048687
2025-12-21,4.333333333333333,8856.147500668694
2025-12-21,4.5,8878.832074758619
2025-12-21,4.666666666666667,8916.762347427928
2025-12-21,4.833333333333333,8946.57057118558
2025-12-21,5.0,8951.688706769997
2025-12-21,5.166666666666667,8930.149463669271
2025-12-21,5.333333333333333,8906.396033279383
2025-12-21,5.5,9692.946179518676
2025-12-21,5.666666666666667,10483.515594560771
2025-12-21,5.833333333333333,10460.388908525152
2025-12-21,6.0,9751.159752296975
2025-12-21,6.166666666666667,8872.749291139091
2025-12-21,6.333333333333333,8858.293351943052
2025-12-21,6.5,8803.192447985866
2025-12-21,6.666666666666667,8799.965613235281
2025-12-21,6.833333333333333,8834.072896896809
2025-12-21,7.0,8850.341209614251
2025-12-21,7.166666666666667,8844.854534660493
2025-12-21,7.333333333333333,8838.000228605786
2025-12-21,7.5,9628.569643647881
2025-12-21,7.666666666666667,10419.139058689976
2025-12-21,7.833333333333333,10438.1540688991
2025-12-21,8.0,9559.743607741217
2025-12-21,8.166666666666666,8701.796335805422
2025-12-21,8.333333333333334,7873.508048887894
2025-12-21,8.5,7032.4502357698275
2025-12-21,8.666666666666666,6262.970770739974
2025-12-21,8.833333333333334,5546.107582855409
2025-12-21,9.0,4858.476893730254
2025-12-21,9.166666666666666,4242.88299511299
2025-12-21,9.333333333333334,3686.65377957707
2025-12-21,9.5,3153.636068567389
2025-12-21,9.666666666666666,3216.8285784540913
2025-12-21,9.833333333333334,2846.1220918021745
2025-12-21,10.0,2466.3250783270323
2025-12-21,10.166666666666666,2117.216353268576
2025-12-21,10.333333333333334,1773.483693482707
2025-12-21,10.5,1653.5718333919722
2025-12-21,10.666666666666666,1285.6097319010562
2025-12-21,10.833333333333334,1200.0
2025-12-21,11.0,1861.7599823547193
2025-12-21,11.166666666666666,2464.3400414610846
2025-12-21,11.333333333333334,3044.4786286726016
2025-12-21,11.5,3681.136803011347
2025-12-21,11.666666666666666,4393.275840239175
2025-12-21,11.833333333333334,5182.074369291825
2025-12-21,12.0,5972.64378433392
2025-12-21,12.166666666666666,6719.660631974275
2025-12-21,12.333333333333334,7445.811613428646
2025-12-21,12.5,8209.338437392234
2025-12-21,12.666666666666666,8945.977990238604
2025-12-21,12.833333333333334,9659.84765420252
2025-12-21,13.0,9595.139074063185
2025-12-21,13.166666666666666,9316.529253613642
2025-12-21,13.333333333333334,9304.000135374823
2025-12-21,13.5,9117.402914752898
2025-12-21,13.666666666666666,8914.47987352766
2025-12-21,13.833333333333334,8647.136580789347
2025-12-21,14.0,8328.924046335524
2025-12-21,14.166666666666666,8018.075753823862
2025-12-21,14.333333333333334,7683.173947654315
2025-12-21,14.5,7278.194663078699
2025-12-21,14.666666666666666,6824.529742216545
2025-12-21,14.833333333333334,6306.935776971197
2025-12-21,15.0,7089.999519810559
2025-12-21,15.166666666666666,7880.568934852654
2025-12-21,15.333333333333334,8643.843465881138
2025-12-21,15.5,9383.589178991251
2025-12-21,15.666666666666666,10174.158594033346
2025-12-21,15.833333333333334,10203.84679530266
2025-12-21,16.0,10170.174662218235
2025-12-21,16.166666666666668,10148.701032570241
2025-12-21,16.333333333333332,10133.405493626373
2025-12-21,16.5,10110.524664796714
2025-12-21,16.666666666666668,10142.169044912047
2025-12-21,16.833333333333332,10173.396173190602
2025-12-21,17.0,10158.770601268125
2025-12-21,17.166666666666668,10176.891952983988
2025-12-21,17.333333333333332,10201.549426998301
2025-12-21,17.5,10192.203108809963
2025-12-21,17.666666666666668,10201.15305325396
2025-12-21,17.833333333333332,10220.575568213022
2025-12-21,18.0,10224.928455764892
2025-12-21,18.166666666666668,9854.584515668474
2025-12-21,18.333333333333332,9850.796704625298
2025-12-21,18.5,9819.523542249737
2025-12-21,18.666666666666668,9770.143425182245
2025-12-21,18.833333333333332,8979.486292071499
2025-12-21,19.0,8190.5401795616235
2025-12-21,19.166666666666668,7428.9759833562175
2025-12-21,19.333333333333332,6663.530319709675
2025-12-21,19.5,5878.830443369036
2025-12-21,19.666666666666668,5123.12123938785
2025-12-21,19.833333333333332,4350.345433693246
2025-12-21,20.0,3527.870393880975
2025-12-21,20.166666666666668,2739.8456636720175
2025-12-21,20.333333333333332,2009.5523177011366
2025-12-21,20.5,1290.92296260695
2025-12-21,20.666666666666668,1200.0
2025-12-21,20.833333333333332,1201.3379887067379
2025-12-21,21.0,1241.2838955507937
2025-12-21,21.166666666666668,1263.3148009078016
2025-12-21,21.333333333333332,1267.3119718748987
2025-12-21,21.5,1279.1578639898894
2025-12-21,21.666666666666668,1292.2257385085518
2025-12-21,21.833333333333332,1296.5557598283024
2025-12-21,22.0,1294.4071541151468
2025-12-21,22.166666666666668,1902.4771583438664
2025-12-21,22.333333333333332,1321.8448920593562
2025-12-21,22.5,1344.007718128808
2025-12-21,22.666666666666668,1365.2951374204983
2025-12-21,22.833333333333332,1365.1907019655066
2025-12-21,23.0,1337.2537270806142
2025-12-21,23.166666666666668,1322.177137777384
2025-12-21,23.333333333333332,1343.0667059138266
2025-12-21,23.5,1369.0290116801325
2025-12-21,23.666666666666668,1334.3937639402297
2025-12-21,23.833333333333332,1316.0347650131566
2025-12-21,24.0,1346.6108323415674
2025-07-03,0.0,1200.0
2025-07-03,0.16666666666666666,1871.4108178486367
2025-07-03,0.3333333333333333,2525.520191180393
2025-07-03,0.5,3161.3862566554503
2025-07-03,0.6666666666666666,3826.4120329648586
2025-07-03,0.8333333333333334,4515.717990293965
2025-07-03,1.0,5207.044058211843
2025-07-03,1.1666666666666667,5135.4077320698225
2025-07-03,1.3333333333333333,5824.239374863964
2025-07-03,1.5,6490.551815681343
2025-07-03,1.6666666666666667,6362.562237104017
2025-07-03,1.8333333333333333,6257.890695918775
2025-07-03,2.0,6957.519336186071
2025-07-03,2.1666666666666665,7626.209482211695
2025-07-03,2.3333333333333335,7432.326154120876
2025-07-03,2.5,7207.674452657124
2025-07-03,2.6666666666666665,7030.907318657953
2025-07-03,2.8333333333333335,6911.104259173195
2025-07-03,3.0,6809.0645743537325
2025-07-03,3.1666666666666665,6697.83558426496
2025-07-03,3.3333333333333335,6594.813343953807
2025-07-03,3.5,6501.113286336932
2025-07-03,3.6666666666666665,6365.641997908077
2025-07-03,3.8333333333333335,6210.069095448431
2025-07-03,4.0,6077.588986517521
2025-07-03,4.166666666666667,5963.87134416184
2025-07-03,4.333333333333333,5872.614902019449
2025-07-03,4.5,5803.97413289155
2025-07-03,4.666666666666667,5730.622131802309
2025-07-03,4.833333333333333,5610.326155718563
2025-07-03,5.0,5456.163357817496
2025-07-03,5.166666666666667,5357.548790322011
2025-07-03,5.333333333333333,5299.124110170606
2025-07-03,5.5,6015.408471892272
2025-07-03,5.666666666666667,6695.865823578151
2025-07-03,5.833333333333333,6041.310099229066
2025-07-03,6.0,5297.006563176156
2025-07-03,6.166666666666667,4638.137281280091
2025-07-03,6.333333333333333,4078.0935507483837
2025-07-03,6.5,3557.6024121200444
2025-07-03,6.666666666666667,3100.6811885419597
2025-07-03,6.833333333333333,2692.7037485167375
2025-07-03,7.0,2302.492739819338
2025-07-03,7.166666666666667,1924.8030681769321
2025-07-03,7.333333333333333,1535.245350907705
2025-07-03,7.5,1200.0
2025-07-03,7.666666666666667,1200.0
2025-07-03,7.833333333333333,1200.0
2025-07-03,8.0,1200.0
2025-07-03,8.166666666666666,1200.0
2025-07-03,8.333333333333334,1200.0
2025-07-03,8.5,1200.0
2025-07-03,8.666666666666666,1200.0
2025-07-03,8.833333333333334,1200.0
2025-07-03,9.0,1200.0
2025-07-03,9.166666666666666,1200.0
2025-07-03,9.333333333333334,1200.0
2025-07-03,9.5,1200.0
2025-07-03,9.666666666666666,1200.0
2025-07-03,9.833333333333334,1200.0
2025-07-03,10.0,1200.0
2025-07-03,10.166666666666666,1200.0
2025-07-03,10.333333333333334,1200.0
2025-07-03,10.5,1200.0
2025-07-03,10.666666666666666,1234.0217278688524
