date,period,charge_kwh,discharge_kwh,initial_soc_kwh,final_soc_kwh
2025-02-09,12:00-16:00,7105.439190597482,1865.1999028064472,1622.6876850630933,1365.1734684517903
2025-02-09,16:00-20:00,0.0,6191.458997949127,1622.6876850630933,1365.1734684517903
2025-02-09,20:00-24:00,568.7314564578973,3271.0616633466257,1622.6876850630933,1365.1734684517903
2025-02-10,0:00-4:00,8331.35911456638,0.0,1365.1734684517903,1498.070499839591
2025-02-10,4:00-8:00,3146.2416115471583,2892.946146969988,1365.1734684517903,1498.070499839591
2025-02-10,8:00-12:00,5586.690532964138,4838.219569981772,1365.1734684517903,1498.070499839591
2025-02-10,12:00-16:00,2924.1176440807853,1307.7399454072074,1365.1734684517903,1498.070499839591
2025-02-10,16:00-20:00,0.0,6100.33493394112,1365.1734684517903,1498.070499839591
2025-02-10,20:00-24:00,579.7509043642029,3246.026036432206,1365.1734684517903,1498.070499839591
2025-02-11,0:00-4:00,8222.067060135527,0.0,1498.070499839591,1384.6738973741278
2025-02-11,4:00-8:00,3124.4943654756107,4684.519485109162,1498.070499839591,1384.6738973741278
2025-02-11,8:00-12:00,5533.985905294664,5500.673648947275,1498.070499839591,1384.6738973741278
2025-02-11,12:00-16:00,5471.479108490343,1107.0455049545492,1498.070499839591,1384.6738973741278
2025-02-11,16:00-20:00,0.0,6202.273517756814,1498.070499839591,1384.6738973741278
2025-02-11,20:00-24:00,632.4555320336759,3299.0990803336986,1498.070499839591,1384.6738973741278
2025-02-12,0:00-4:00,8343.486302427147,0.0,1384.6738973741278,1538.1321808326552
2025-02-12,4:00-8:00,3157.705186293803,3738.5184779042293,1384.6738973741278,1538.1321808326552
2025-02-12,8:00-12:00,5533.985905294664,5290.390822816587,1384.6738973741278,1538.1321808326552
2025-02-12,12:00-16:00,4621.395484790042,1529.8436709440712,1384.6738973741278,1538.1321808326552
2025-02-12,16:00-20:00,0.0,6072.046383743362,1384.6738973741278,1538.1321808326552
2025-02-12,20:00-24:00,632.4555320336759,3283.7429038825417,1384.6738973741278,1538.1321808326552
2025-02-13,0:00-4:00,8117.238854922666,0.0,1538.1321808326552,1428.8411153592738
2025-02-13,4:00-8:00,3125.429947045597,4214.640219118748,1538.1321808326552,1428.8411153592738
2025-02-13,8:00-12:00,5533.985905294664,4163.093376009221,1538.1321808326552,1428.8411153592738
2025-02-13,12:00-16:00,3091.2455165040633,716.7972974667235,1538.1321808326552,1428.8411153592738
2025-02-13,16:00-20:00,0.0,6162.043616367079,1538.1321808326552,1428.8411153592738
2025-02-13,20:00-24:00,632.4555320336759,3297.428279699565,1538.1321808326552,1428.8411153592738
2025-02-14,0:00-4:00,6210.6025755919345,0.0,1428.8411153592738,1495.8228011074898
2025-02-14,4:00-8:00,755.415768282436,6040.566816900029,1428.8411153592738,1495.8228011074898
2025-02-14,8:00-12:00,4623.249991086996,213.09401666666668,1428.8411153592738,1495.8228011074898
2025-02-14,12:00-16:00,5059.644256269407,0.0,1428.8411153592738,1495.8228011074898
2025-02-14,16:00-20:00,0.0,6209.139070950511,1428.8411153592738,1495.8228011074898
2025-02-14,20:00-24:00,421.63702135578393,2837.150340266092,1428.8411153592738,1495.8228011074898
2025-02-15,0:00-4:00,6608.608126708779,0.0,1495.8228011074898,1869.5078678149755
2025-02-15,4:00-8:00,1575.0842753941256,5752.159909490325,1495.8228011074898,1869.5078678149755
2025-02-15,8:00-12:00,3790.0309214395274,159.00708333333336,1495.8228011074898,1869.5078678149755
2025-02-15,12:00-16:00,4401.7039025857885,0.0,1495.8228011074898,1869.5078678149755
2025-02-15,16:00-20:00,0.0,6241.417466898037,1495.8228011074898,1869.5078678149755
2025-02-15,20:00-24:00,421.63702135578393,2610.264581497622,1495.8228011074898,1869.5078678149755
2025-02-16,0:00-4:00,7810.569680186027,0.0,1869.5078678149755,1429.3924168085407
2025-02-16,4:00-8:00,3125.1347554882814,4588.861921157474,1869.5078678149755,1429.3924168085407
2025-02-16,8:00-12:00,5533.985905294664,5574.765379532013,1869.5078678149755,1429.3924168085407
2025-02-16,12:00-16:00,4972.686452001615,662.3030838085878,1869.5078678149755,1429.3924168085407
2025-02-16,16:00-20:00,0.0,6114.232248237568,1869.5078678149755,1429.3924168085407
2025-02-16,20:00-24:00,632.4555320336759,3344.716637351971,1869.5078678149755,1429.3924168085407
2025-02-17,0:00-4:00,8240.539814563725,0.0,1429.3924168085407,1389.2516140075209
2025-02-17,4:00-8:00,3162.2776601683795,3827.6475306345997,1429.3924168085407,1389.2516140075209
2025-02-17,8:00-12:00,5533.985905294664,4037.537105501341,1429.3924168085407,1389.2516140075209
2025-02-17,12:00-16:00,2405.737472648561,653.3632245126284,1429.3924168085407,1389.2516140075209
2025-02-17,16:00-20:00,0.0,6123.359071703105,1429.3924168085407,1389.2516140075209
2025-02-17,20:00-24:00,579.7509043642029,3326.236558171574,1429.3924168085407,1389.2516140075209
2025-02-18,0:00-4:00,8306.651673332373,0.0,1389.2516140075209,1416.8503319456115
2025-02-18,4:00-8:00,3150.6733011908827,5039.007911896316,1389.2516140075209,1416.8503319456115
2025-02-18,8:00-12:00,5531.906990976639,4161.686418011601,1389.2516140075209,1416.8503319456115
2025-02-18,12:00-16:00,4196.07555440702,938.2626220614105,1389.2516140075209,1416.8503319456115
2025-02-18,16:00-20:00,0.0,6077.459166510127,1389.2516140075209,1416.8503319456115
2025-02-18,20:00-24:00,629.1731037845716,3390.434000087409,1389.2516140075209,1416.8503319456115
2025-02-19,0:00-4:00,8201.901867602854,0.0,1416.8503319456115,1395.926259171626
2025-02-19,4:00-8:00,3162.2776601683795,5110.617872575826,1416.8503319456115,1395.926259171626
2025-02-19,8:00-12:00,5568.928723538127,4768.9327312253035,1416.8503319456115,1395.926259171626
2025-02-19,12:00-16:00,5041.709416939091,996.147924431056,1416.8503319456115,1395.926259171626
2025-02-19,16:00-20:00,0.0,6114.407182400608,1416.8503319456115,1395.926259171626
2025-02-19,20:00-24:00,579.7509043642029,3328.856323086466,1416.8503319456115,1395.926259171626
2025-02-20,0:00-4:00,8303.527215591246,0.0,1395.926259171626,1558.333721912713
2025-02-20,4:00-8:00,3150.8653539361985,4470.749249244627,1395.926259171626,1558.333721912713
2025-02-20,8:00-12:00,5350.939929240742,4795.432329344649,1395.926259171626,1558.333721912713
2025-02-20,12:00-16:00,3778.939949545042,338.17593333333343,1395.926259171626,1558.333721912713
2025-02-20,16:00-20:00,0.0,5962.95420525961,1395.926259171626,1558.333721912713
2025-02-20,20:00-24:00,579.1572305338992,3325.701746398965,1395.926259171626,1558.333721912713
2025-02-21,0:00-4:00,6056.0529475297935,0.0,1558.333721912713,1926.3732851591315
2025-02-21,4:00-8:00,790.5694150420949,5678.822227193686,1558.333721912713,1926.3732851591315
2025-02-21,8:00-12:00,4216.37021355784,123.79531666666671,1558.333721912713,1926.3732851591315
2025-02-21,12:00-16:00,5125.93185502407,0.0,1558.333721912713,1926.3732851591315
2025-02-21,16:00-20:00,0.0,6170.226077815001,1558.333721912713,1926.3732851591315
2025-02-21,20:00-24:00,421.63702135578393,2627.5086989095853,1558.333721912713,1926.3732851591315
2025-02-22,0:00-4:00,5348.072138791588,0.0,1926.3732851591315,1764.77624519399
2025-02-22,4:00-8:00,790.5694150420949,5360.42330243379,1926.3732851591315,1764.77624519399
2025-02-22,8:00-12:00,4615.334690647916,144.0951,1926.3732851591315,1764.77624519399
2025-02-22,12:00-16:00,4715.779155449707,0.0,1926.3732851591315,1764.77624519399
2025-02-22,16:00-20:00,0.0,6163.684226043952,1926.3732851591315,1764.77624519399
2025-02-22,20:00-24:00,407.80991892830434,2774.910571325234,1926.3732851591315,1764.77624519399
2025-02-23,0:00-4:00,7922.723082861218,0.0,1764.77624519399,1372.638536179731
2025-02-23,4:00-8:00,3123.6301468706283,4650.343721106187,1764.77624519399,1372.638536179731
2025-02-23,8:00-12:00,5533.985905294664,4769.518421453733,1764.77624519399,1372.638536179731
2025-02-23,12:00-16:00,4000.9001784024713,531.6873691924508,1764.77624519399,1372.638536179731
2025-02-23,16:00-20:00,0.0,6124.591148548157,1764.77624519399,1372.638536179731
2025-02-23,20:00-24:00,595.3264343902446,3354.783007814393,1764.77624519399,1372.638536179731
2025-02-24,0:00-4:00,8313.860402717066,0.0,1372.638536179731,1505.8167429432629
2025-02-24,4:00-8:00,3162.2776601683795,5014.788308690426,1372.638536179731,1505.8167429432629
2025-02-24,8:00-12:00,5533.985905294664,3482.7476770450385,1372.638536179731,1505.8167429432629
2025-02-24,12:00-16:00,2934.2495252873796,508.81979297394105,1372.638536179731,1505.8167429432629
2025-02-24,16:00-20:00,0.0,5980.67925613241,1372.638536179731,1505.8167429432629
2025-02-24,20:00-24:00,626.9163164767413,3400.781853687109,1372.638536179731,1505.8167429432629
2025-02-25,0:00-4:00,8202.089399109253,0.0,1505.8167429432629,1416.3597594116486
2025-02-25,4:00-8:00,2371.7082451262845,5205.771963848963,1505.8167429432629,1416.3597594116486
2025-02-25,8:00-12:00,5533.985905294664,2945.14182239989,1505.8167429432629,1416.3597594116486
2025-02-25,12:00-16:00,3142.757158186575,357.33642570579343,1505.8167429432629,1416.3597594116486
2025-02-25,16:00-20:00,0.0,6138.228699088226,1505.8167429432629,1416.3597594116486
2025-02-25,20:00-24:00,630.1193795464362,3330.9815136644397,1505.8167429432629,1416.3597594116486
2025-02-26,0:00-4:00,8310.086471205672,0.0,1416.3597594116486,1613.9375250191174
2025-02-26,4:00-8:00,2371.7082451262845,5754.480356060144,1416.3597594116486,1613.9375250191174
2025-02-26,8:00-12:00,5491.450998971394,3173.06413490369,1416.3597594116486,1613.9375250191174
2025-02-26,12:00-16:00,4364.322146021375,654.1638130675408,1416.3597594116486,1613.9375250191174
2025-02-26,16:00-20:00,0.0,6017.973969985404,1416.3597594116486,1613.9375250191174
2025-02-26,20:00-24:00,632.4555320336759,3265.900053707833,1416.3597594116486,1613.9375250191174
2025-02-27,0:00-4:00,8101.821219763509,0.0,1613.9375250191174,1393.3409609526962
2025-02-27,4:00-8:00,2354.7686943723256,5499.9831381460235,1613.9375250191174,1393.3409609526962
2025-02-27,8:00-12:00,5533.985905294664,3985.850505440488,1613.9375250191174,1393.3409609526962
2025-02-27,12:00-16:00,4793.147936907222,504.8536922545086,1613.9375250191174,1393.3409609526962
2025-02-27,16:00-20:00,0.0,6169.1238689053225,1613.9375250191174,1393.3409609526962
2025-02-27,20:00-24:00,632.4555320336759,3324.026430725059,1613.9375250191174,1393.3409609526962
2025-02-28,0:00-4:00,5631.4515265020045,0.0,1393.3409609526962,1746.9134699383453
2025-02-28,4:00-8:00,790.5694150420949,5240.40716042413,1393.3409609526962,1746.9134699383453
2025-02-28,8:00-12:00,4674.942296891173,45.65338333333337,1393.3409609526962,1746.9134699383453
2025-02-28,12:00-16:00,4691.926611073101,0.0,1393.3409609526962,1746.9134699383453
2025-02-28,16:00-20:00,0.0,6141.786482057993,1393.3409609526962,1746.9134699383453
2025-02-28,20:00-24:00,421.63702135578393,2826.198824037785,1393.3409609526962,1746.9134699383453
2025-03-01,0:00-4:00,4927.90433749776,0.0,1746.9134699383453,1928.216455198922
2025-03-01,4:00-8:00,790.5694150420949,4674.851366293828,1746.9134699383453,1928.216455198922
2025-03-01,8:00-12:00,4853.0897805494205,10.528477171087482,1746.9134699383453,1928.216455198922
2025-03-01,12:00-16:00,4177.205167289046,0.0,1746.9134699383453,1928.216455198922
2025-03-01,16:00-20:00,0.0,6236.467044570504,1746.9134699383453,1928.216455198922
2025-03-01,20:00-24:00,421.63702135578393,2559.5191475218658,1746.9134699383453,1928.216455198922
2025-03-02,0:00-4:00,7753.146677862884,0.0,1928.216455198922,1465.9089408353934
2025-03-02,4:00-8:00,3162.2776601683795,4069.375425800385,1928.216455198922,1465.9089408353934
2025-03-02,8:00-12:00,5297.1223895527655,3883.140640433082,1928.216455198922,1465.9089408353934
2025-03-02,12:00-16:00,3134.7650134839655,1043.5516278555651,1928.216455198922,1465.9089408353934
2025-03-02,16:00-20:00,0.0,6140.807199559897,1928.216455198922,1465.9089408353934
2025-03-02,20:00-24:00,632.4555320336759,3283.499069582504,1928.216455198922,1465.9089408353934
2025-03-03,0:00-4:00,8246.630028971242,0.0,1465.9089408353934,1519.7336436189466
2025-03-03,4:00-8:00,3150.629061118948,4887.144607094847,1465.9089408353934,1519.7336436189466
2025-03-03,8:00-12:00,5586.690532964138,4779.5224498646685,1465.9089408353934,1519.7336436189466
2025-03-03,12:00-16:00,4949.592729595127,1218.4247701129011,1465.9089408353934,1519.7336436189466
2025-03-03,16:00-20:00,0.0,6032.693275453552,1465.9089408353934,1519.7336436189466
2025-03-03,20:00-24:00,632.4555320336759,3340.5503971355574,1465.9089408353934,1519.7336436189466
2025-03-04,0:00-4:00,8133.298023866931,0.0,1519.7336436189466,1543.4581734954904
2025-03-04,4:00-8:00,3162.2776601683795,3755.4664956179854,1519.7336436189466,1543.4581734954904
2025-03-04,8:00-12:00,5533.985905294664,4206.720464225413,1519.7336436189466,1543.4581734954904
2025-03-04,12:00-16:00,2580.950616223291,703.2403313957373,1519.7336436189466,1543.4581734954904
2025-03-04,16:00-20:00,0.0,6028.348127751739,1519.7336436189466,1543.4581734954904
2025-03-04,20:00-24:00,632.4555320336759,3322.3884795893946,1519.7336436189466,1543.4581734954904
2025-03-05,0:00-4:00,8172.651890490108,0.0,1543.4581734954904,1383.0551045923003
2025-03-05,4:00-8:00,3162.2776601683795,4279.136636511134,1543.4581734954904,1383.0551045923003
2025-03-05,8:00-12:00,5533.985905294664,3035.793860308521,1543.4581734954904,1383.0551045923003
2025-03-05,12:00-16:00,1802.8559769597864,708.1371642911644,1543.4581734954904,1383.0551045923003
2025-03-05,16:00-20:00,0.0,6104.233683441267,1543.4581734954904,1383.0551045923003
2025-03-05,20:00-24:00,575.5778630808546,3347.484734266829,1543.4581734954904,1383.0551045923003
2025-03-06,0:00-4:00,8290.971939342577,0.0,1383.0551045923003,1530.6468580829535
2025-03-06,4:00-8:00,2371.7082451262845,4519.774488547181,1383.0551045923003,1530.6468580829535
2025-03-06,8:00-12:00,5639.39516063361,3016.174743156499,1383.0551045923003,1530.6468580829535
2025-03-06,12:00-16:00,2899.6393804794116,811.8956803846861,1383.0551045923003,1530.6468580829535
2025-03-06,16:00-20:00,0.0,6006.925178065831,1383.0551045923003,1530.6468580829535
2025-03-06,20:00-24:00,579.7509043642029,3308.531145330706,1383.0551045923003,1530.6468580829535
2025-03-07,0:00-4:00,4536.141442563008,0.0,1530.6468580829535,1875.1102775406293
2025-03-07,4:00-8:00,790.5694150420949,4119.483318201563,1530.6468580829535,1875.1102775406293
2025-03-07,8:00-12:00,4954.235000930461,0.0,1530.6468580829535,1875.1102775406293
2025-03-07,12:00-16:00,4067.013949987013,0.0,1530.6468580829535,1875.1102775406293
2025-03-07,16:00-20:00,0.0,6127.75165850171,1530.6468580829535,1875.1102775406293
2025-03-07,20:00-24:00,421.63702135578393,2718.615477358385,1530.6468580829535,1875.1102775406293
2025-03-08,0:00-4:00,3452.0368696160976,0.0,1875.1102775406293,1861.3794067987901
2025-03-08,4:00-8:00,790.5694150420949,4101.499380769728,1875.1102775406293,1861.3794067987901
2025-03-08,8:00-12:00,5375.872022286245,0.0,1875.1102775406293,1861.3794067987901
2025-03-08,12:00-16:00,4346.403023510696,0.0,1875.1102775406293,1861.3794067987901
2025-03-08,16:00-20:00,0.0,6102.172619618836,1875.1102775406293,1861.3794067987901
2025-03-08,20:00-24:00,421.63702135578393,2757.2207639817343,1875.1102775406293,1861.3794067987901
2025-03-09,0:00-4:00,7803.502858381465,0.0,1861.3794067987901,1540.0495130479758
2025-03-09,4:00-8:00,2370.3971173331865,5896.0555812813745,1861.3794067987901,1540.0495130479758
2025-03-09,8:00-12:00,5591.051876941197,3059.6317209667664,1861.3794067987901,1540.0495130479758
2025-03-09,12:00-16:00,4091.167824931264,434.90034319989616,1861.3794067987901,1540.0495130479758
2025-03-09,16:00-20:00,0.0,5998.960538090694,1861.3794067987901,1540.0495130479758
2025-03-09,20:00-24:00,571.7048625049491,3300.3342059098663,1861.3794067987901,1540.0495130479758
2025-03-10,0:00-4:00,8099.348187948164,0.0,1540.0495130479758,1509.1659707720112
2025-03-10,4:00-8:00,2358.317793865193,5928.39280867132,1540.0495130479758,1509.1659707720112
2025-03-10,8:00-12:00,5209.293337177179,3304.3652533908626,1540.0495130479758,1509.1659707720112
2025-03-10,12:00-16:00,4801.271565232009,403.8893659919978,1540.0495130479758,1509.1659707720112
2025-03-10,16:00-20:00,0.0,6129.5517833885415,1540.0495130479758,1509.1659707720112
2025-03-10,20:00-24:00,632.4555320336759,3253.7172639297196,1540.0495130479758,1509.1659707720112
2025-03-11,0:00-4:00,8206.374969101316,0.0,1509.1659707720112,1613.2659168126293
2025-03-11,4:00-8:00,2371.7082451262845,4801.934533008247,1509.1659707720112,1613.2659168126293
2025-03-11,8:00-12:00,5533.985905294664,2436.5592774498487,1509.1659707720112,1613.2659168126293
2025-03-11,12:00-16:00,2369.8049829144884,581.1338132470255,1509.1659707720112,1613.2659168126293
2025-03-11,16:00-20:00,0.0,5939.596375676441,1509.1659707720112,1613.2659168126293
2025-03-11,20:00-24:00,617.8737805895194,3331.791215205385,1509.1659707720112,1613.2659168126293
2025-03-12,0:00-4:00,8097.658928727596,0.0,1613.2659168126293,1377.1395772820931
2025-03-12,4:00-8:00,2371.7082451262845,6179.759840698622,1613.2659168126293,1377.1395772820931
2025-03-12,8:00-12:00,5533.985905294664,2366.1383770351867,1613.2659168126293,1377.1395772820931
2025-03-12,12:00-16:00,3606.756492911425,387.8992087689028,1613.2659168126293,1377.1395772820931
2025-03-12,16:00-20:00,0.0,6142.062217871011,1613.2659168126293,1377.1395772820931
2025-03-12,20:00-24:00,632.4555320336759,3366.4580638529783,1613.2659168126293,1377.1395772820931
2025-03-13,0:00-4:00,8334.44027493013,0.0,1377.1395772820931,1361.1191381506212
2025-03-13,4:00-8:00,2108.18510677892,6544.21036072171,1377.1395772820931,1361.1191381506212
2025-03-13,8:00-12:00,5073.9631025843855,2393.0177059669395,1377.1395772820931,1361.1191381506212
2025-03-13,12:00-16:00,4726.395389316565,342.14711666666653,1377.1395772820931,1361.1191381506212
2025-03-13,16:00-20:00,0.0,6143.637277366203,1377.1395772820931,1361.1191381506212
2025-03-13,20:00-24:00,624.5049598584393,3372.9258124315356,1377.1395772820931,1361.1191381506212
2025-03-14,0:00-4:00,3466.784825460539,0.0,1361.1191381506212,1718.7477469343057
2025-03-14,4:00-8:00,781.5423724829027,3672.373356045564,1361.1191381506212,1718.7477469343057
2025-03-14,8:00-12:00,4269.074841227312,0.0,1361.1191381506212,1718.7477469343057
2025-03-14,12:00-16:00,5512.46682968559,0.0,1361.1191381506212,1718.7477469343057
2025-03-14,16:00-20:00,0.0,6162.447351916799,1361.1191381506212,1718.7477469343057
2025-03-14,20:00-24:00,421.63702135578393,2832.258305170429,1361.1191381506212,1718.7477469343057
2025-03-15,0:00-4:00,3440.150162048307,0.0,1718.7477469343057,1686.4959297106911
2025-03-15,4:00-8:00,790.5694150420949,3902.4849170366033,1718.7477469343057,1686.4959297106911
2025-03-15,8:00-12:00,5169.714034913624,0.0,1718.7477469343057,1686.4959297106911
2025-03-15,12:00-16:00,4508.141115666673,0.0,1718.7477469343057,1686.4959297106911
2025-03-15,16:00-20:00,0.0,6349.887804075124,1718.7477469343057,1686.4959297106911
2025-03-15,20:00-24:00,421.63702135578393,2675.4146133439235,1718.7477469343057,1686.4959297106911
2025-03-16,0:00-4:00,8006.0161630747025,0.0,1686.4959297106911,1680.24410208075
2025-03-16,4:00-8:00,2332.0982236851182,5425.52146514929,1686.4959297106911,1680.24410208075
2025-03-16,8:00-12:00,5533.985905294664,2224.2672798780036,1686.4959297106911,1680.24410208075
2025-03-16,12:00-16:00,2745.068950611451,459.83447517320485,1686.4959297106911,1680.24410208075
2025-03-16,16:00-20:00,0.0,5978.971917648616,1686.4959297106911,1680.24410208075
2025-03-16,20:00-24:00,579.7509043642029,3194.563998932825,1686.4959297106911,1680.24410208075
2025-03-17,0:00-4:00,8021.613224763463,0.0,1680.24410208075,1621.6401015249066
2025-03-17,4:00-8:00,2369.714343055127,6253.710946819996,1680.24410208075,1621.6401015249066
2025-03-17,8:00-12:00,5533.985905294664,1604.2215708050746,1680.24410208075,1621.6401015249066
2025-03-17,12:00-16:00,2462.1020123816343,38.98131666666662,1680.24410208075,1621.6401015249066
2025-03-17,16:00-20:00,0.0,5928.05168856489,1680.24410208075,1621.6401015249066
2025-03-17,20:00-24:00,632.4555320336759,3348.5150294453456,1680.24410208075,1621.6401015249066
2025-03-18,0:00-4:00,8093.701991226844,0.0,1621.6401015249066,1541.6039258203805
2025-03-18,4:00-8:00,1581.1388300841897,6528.639859152285,1621.6401015249066,1541.6039258203805
2025-03-18,8:00-12:00,5533.985905294664,2275.787982025669,1621.6401015249066,1541.6039258203805
2025-03-18,12:00-16:00,4385.124119889643,122.77118148792309,1621.6401015249066,1541.6039258203805
2025-03-18,16:00-20:00,0.0,6047.493371526391,1621.6401015249066,1541.6039258203805
2025-03-18,20:00-24:00,632.4555320336759,3305.002329614569,1621.6401015249066,1541.6039258203805
2025-03-19,0:00-4:00,8161.141558707607,0.0,1541.6039258203805,1716.3068521488308
2025-03-19,4:00-8:00,2371.7082451262845,5437.354835205671,1541.6039258203805,1716.3068521488308
2025-03-19,8:00-12:00,5586.690532964138,2950.3574470319154,1541.6039258203805,1716.3068521488308
2025-03-19,12:00-16:00,3292.4778719592723,299.81838333333343,1541.6039258203805,1716.3068521488308
2025-03-19,16:00-20:00,0.0,5871.980037103234,1541.6039258203805,1716.3068521488308
2025-03-19,20:00-24:00,632.4555320336759,3314.7779157093737,1541.6039258203805,1716.3068521488308
2025-03-20,0:00-4:00,7897.471488290724,0.0,1716.3068521488308,1548.9024779896192
2025-03-20,4:00-8:00,2371.7082451262845,5828.018170408744,1716.3068521488308,1548.9024779896192
2025-03-20,8:00-12:00,5533.985905294664,2670.2740105323232,1716.3068521488308,1548.9024779896192
2025-03-20,12:00-16:00,3488.082083003236,246.28279462004934,1716.3068521488308,1548.9024779896192
2025-03-20,16:00-20:00,0.0,6026.32705518183,1716.3068521488308,1548.9024779896192
2025-03-20,20:00-24:00,632.4555320336759,3319.2446314162225,1716.3068521488308,1548.9024779896192
2025-03-21,0:00-4:00,3160.626538729557,0.0,1548.9024779896192,1615.801201755301
2025-03-21,4:00-8:00,790.5694150420949,3452.2669015476313,1548.9024779896192,1615.801201755301
2025-03-21,8:00-12:00,4427.188724235732,0.0,1548.9024779896192,1615.801201755301
2025-03-21,12:00-16:00,5208.980443454147,0.0,1548.9024779896192,1615.801201755301
2025-03-21,16:00-20:00,0.0,6282.9609712702095,1548.9024779896192,1615.801201755301
