date,cost_yuan,planned_yuan,up_yuan,refund_yuan,emergency_yuan
2025-07-18,37831.87312217389,37831.87312217389,0.0,0.0,0.0
2025-07-19,25750.02293837605,24093.60979485151,0.0,0.0,1656.4131435245336
2025-07-20,55940.65313126436,55940.653131264364,0.0,0.0,0.0
2025-07-21,54030.497636414555,54030.497636414555,0.0,0.0,0.0
2025-07-22,50111.38885148312,48160.08361752918,0.0,0.0,1951.3052339539413
2025-07-23,57020.085144826124,57020.08514482611,0.0,0.0,0.0
2025-07-24,56482.212787686774,56482.212787686774,0.0,0.0,0.0
2025-07-25,32568.62177423128,32568.62177423128,0.0,0.0,0.0
2025-07-26,26602.55784157764,26602.55784157764,0.0,0.0,0.0
2025-07-27,53519.23312150684,49796.61742233827,0.0,0.0,3722.6156991685702
2025-07-28,53798.23058721646,53798.23058721645,0.0,0.0,0.0
2025-07-29,55662.44447873835,55662.44447873835,0.0,0.0,0.0
2025-07-30,59593.73598005945,48332.66651537005,0.0,0.0,11261.0694646894
2025-07-31,59086.72055326548,49799.43140165099,0.0,0.0,9287.289151614475
2025-08-01,32896.26204497696,32896.26204497696,0.0,0.0,0.0
2025-08-02,25322.236431136695,25322.236431136695,0.0,0.0,0.0
2025-08-03,51352.50076409414,45511.72836492365,0.0,0.0,5840.772399170486
2025-08-04,48206.21067469702,48206.210674697024,0.0,0.0,0.0
2025-08-05,48592.44713128486,48592.44713128487,0.0,0.0,0.0
2025-08-06,54987.786076592834,54987.786076592834,0.0,0.0,0.0
2025-08-07,47648.99811055077,45829.93710254711,0.0,0.0,1819.0610080036608
2025-08-08,30917.438963791952,30917.43896379195,0.0,0.0,0.0
2025-08-09,21752.339828453514,20966.197052162217,0.0,0.0,786.1427762912933
2025-08-10,50237.44245730657,50015.534992553046,0.0,0.0,221.90746475351514
2025-08-11,44239.404651264194,42935.669278093716,0.0,0.0,1303.7353731704725
2025-08-12,46295.105464279,46295.105464279,0.0,0.0,0.0
2025-08-13,47792.55797733139,43242.296669225696,0.0,0.0,4550.26130810569
2025-08-14,49617.190710384704,49360.26342916322,0.0,0.0,256.92728122147815
2025-08-15,31519.798599475875,31519.79859947588,0.0,0.0,0.0
2025-08-16,25166.873824317794,25166.873824317794,0.0,0.0,0.0
2025-08-17,49706.458162017334,48637.368407120084,0.0,0.0,1069.0897548972507
2025-08-18,51179.02833580984,51179.02833580984,0.0,0.0,0.0
2025-08-19,44309.16013810426,43741.76652292152,0.0,0.0,567.3936151827376
2025-08-20,52232.314172107,48311.307239192014,0.0,0.0,3921.0069329149733
2025-08-21,43822.443269182295,43622.37169119362,0.0,0.0,200.07157798866282
2025-08-22,25768.71425698809,25768.71425698809,0.0,0.0,0.0
2025-08-23,22252.049373774254,21373.047054577415,0.0,0.0,879.0023191968417
2025-08-24,51288.68957803429,51288.68957803429,0.0,0.0,0.0
2025-08-25,55393.4047789316,55393.40477893162,0.0,0.0,0.0
2025-08-26,48917.72772324676,48917.72772324676,0.0,0.0,0.0
2025-08-27,50511.714260475215,45444.589384358784,0.0,0.0,5067.12487611643
2025-08-28,48171.247290858664,48171.247290858664,0.0,0.0,0.0
2025-08-29,31968.9555838892,31968.9555838892,0.0,0.0,0.0
2025-08-30,21993.813824151788,21993.813824151788,0.0,0.0,0.0
2025-08-31,49255.336497390934,49163.48899603814,0.0,0.0,91.84750135279334
2025-09-01,47960.195678768556,47960.19567876855,0.0,0.0,0.0
2025-09-02,36057.8515075075,36057.8515075075,0.0,0.0,0.0
2025-09-03,42178.822008127034,42178.822008127034,0.0,0.0,0.0
2025-09-04,42552.83913124795,42552.83913124795,0.0,0.0,0.0
2025-09-05,17520.746254888938,17520.746254888938,0.0,0.0,0.0
2025-09-06,18361.83114000931,18361.83114000931,0.0,0.0,0.0
2025-09-07,38930.13912783372,38930.139127833725,0.0,0.0,0.0
2025-09-08,57409.68293470546,38676.50093015288,0.0,0.0,18733.182004552586
2025-09-09,50023.57780501254,40480.88085612761,0.0,0.0,9542.696948884934
2025-09-10,42326.31130224765,40414.980453596,0.0,0.0,1911.3308486516398
2025-09-11,43913.24275233042,43913.242752330414,0.0,0.0,0.0
2025-09-12,21868.693675952272,21868.693675952272,0.0,0.0,0.0
2025-09-13,22028.261705165318,22028.26170516532,0.0,0.0,0.0
2025-09-14,45229.025413425064,45229.025413425064,0.0,0.0,0.0
2025-09-15,42386.327534802454,42386.327534802454,0.0,0.0,0.0
2025-09-16,46696.430998611846,46696.430998611846,0.0,0.0,0.0
2025-09-17,43557.59875921933,43557.59875921934,0.0,0.0,0.0
2025-09-18,40180.96476024138,40163.78008184138,0.0,0.0,17.184678399999058
2025-09-19,17159.440618358374,17028.854171042112,0.0,0.0,130.58644731626075
2025-09-20,24354.796895636457,24354.796895636457,0.0,0.0,0.0
2025-09-21,44631.25122927916,44631.251229279165,0.0,0.0,0.0
2025-09-22,46813.0618203104,46754.79625996041,0.0,0.0,58.26556034999986
2025-09-23,44926.24429012144,44926.24429012143,0.0,0.0,0.0
2025-09-24,53814.883600026515,37098.45232177636,0.0,0.0,16716.43127825015
2025-09-25,47904.45724519699,47904.45724519699,0.0,0.0,0.0
2025-09-26,20206.23418133759,20206.23418133759,0.0,0.0,0.0
2025-09-27,21586.91231502991,16853.18973424001,0.0,0.0,4733.722580789898
2025-09-28,45181.85259136095,45181.852591360956,0.0,0.0,0.0
2025-09-29,43519.78586720956,43385.04961054289,0.0,0.0,134.73625666666575
2025-09-30,47527.25754940543,47412.06677066897,0.0,0.0,115.19077873646359
2025-10-01,44677.57629141514,44677.57629141515,0.0,0.0,0.0
2025-10-02,42136.41548911833,42136.41548911833,0.0,0.0,0.0
2025-10-03,19694.609593374866,19694.609593374866,0.0,0.0,0.0
2025-10-04,23804.00662519678,23804.00662519678,0.0,0.0,0.0
2025-10-05,44785.43198965916,44785.43198965917,0.0,0.0,0.0
2025-10-06,38029.709172263334,38029.709172263334,0.0,0.0,0.0
2025-10-07,41652.196878332536,41652.196878332536,0.0,0.0,0.0
2025-10-08,45131.231427373685,33495.36382618076,0.0,0.0,11635.867601192922
2025-10-09,45528.873352300405,45528.87335230041,0.0,0.0,0.0
2025-10-10,22656.732334904857,22656.732334904857,0.0,0.0,0.0
2025-10-11,17682.606603958437,13617.318897038816,0.0,0.0,4065.2877069196197
2025-10-12,46399.15419865362,42040.58045127001,0.0,0.0,4358.573747383608
2025-10-13,43399.994876684585,43399.994876684585,0.0,0.0,0.0
2025-10-14,40948.83824574965,40751.729945182335,0.0,0.0,197.10830056731908
2025-10-15,42820.328266837605,42820.3282668376,0.0,0.0,0.0
2025-10-16,44795.273305984025,44795.273305984025,0.0,0.0,0.0
2025-10-17,16258.857651476374,16074.19800798895,0.0,0.0,184.65964348742233
2025-10-18,17651.89678595357,17651.89678595357,0.0,0.0,0.0
2025-10-19,43323.98315968565,43323.98315968565,0.0,0.0,0.0
2025-10-20,44874.03016712022,44874.030167120225,0.0,0.0,0.0
2025-10-21,47184.6625328177,47184.6625328177,0.0,0.0,0.0
2025-10-22,44692.31469636863,44692.31469636863,0.0,0.0,0.0
2025-10-23,51218.63205769412,51218.632057694114,0.0,0.0,0.0
2025-10-24,17317.570159291747,17317.570159291747,0.0,0.0,0.0
2025-10-25,22029.635175020776,22029.635175020776,0.0,0.0,0.0
2025-10-26,45575.47317287476,45575.473172874765,0.0,0.0,0.0
2025-10-27,45973.18186987615,45973.18186987615,0.0,0.0,0.0
2025-10-28,53273.35005957385,41250.45560739345,0.0,0.0,12022.894452180404
2025-10-29,46455.08246830343,46455.08246830343,0.0,0.0,0.0
2025-10-30,45268.94741990582,44870.524816622165,0.0,0.0,398.4226032836526
2025-10-31,25358.788229706144,25358.788229706144,0.0,0.0,0.0
2025-11-01,22813.772344212943,22813.772344212943,0.0,0.0,0.0
2025-11-02,44406.48048343865,43484.57133370748,0.0,0.0,921.9091497311726
2025-11-03,50740.60019829866,50740.60019829866,0.0,0.0,0.0
2025-11-04,44565.17860352923,43578.2406774517,0.0,0.0,986.9379260775379
2025-11-05,52084.24467016016,52084.24467016016,0.0,0.0,0.0
2025-11-06,46780.74954660268,46780.74954660268,0.0,0.0,0.0
2025-11-07,17654.82301874308,17654.82301874308,0.0,0.0,0.0
2025-11-08,22618.394931148563,22618.394931148563,0.0,0.0,0.0
2025-11-09,48178.533963137466,48178.533963137466,0.0,0.0,0.0
2025-11-10,50845.875294507125,50845.875294507125,0.0,0.0,0.0
2025-11-11,50841.425594651766,50841.425594651766,0.0,0.0,0.0
2025-11-12,49490.82668807658,49490.82668807658,0.0,0.0,0.0
2025-11-13,59617.794339144035,45108.081722669674,0.0,0.0,14509.71261647437
2025-11-14,24889.624416452636,24889.62441645264,0.0,0.0,0.0
2025-11-15,23521.788123516977,23521.788123516977,0.0,0.0,0.0
2025-11-16,49088.4610059274,49088.4610059274,0.0,0.0,0.0
2025-11-17,52963.41610315934,47233.66362505554,0.0,0.0,5729.752478103806
2025-11-18,50506.181715790866,48506.25152854402,0.0,0.0,1999.9301872468518
2025-11-19,52737.46498015386,48656.70956663796,0.0,0.0,4080.75541351589
2025-11-20,50104.04106687412,48394.339357681936,0.0,0.0,1709.7017091921743
2025-11-21,19354.599619539957,19354.599619539957,0.0,0.0,0.0
2025-11-22,20653.45884693505,20653.45884693505,0.0,0.0,0.0
2025-11-23,55929.02001072194,48990.33871323963,0.0,0.0,6938.681297482311
2025-11-24,49595.61216618259,49595.61216618258,0.0,0.0,0.0
2025-11-25,56425.26640995894,56425.26640995894,0.0,0.0,0.0
2025-11-26,52830.76745840662,52676.227465739954,0.0,0.0,154.539992666666
2025-11-27,50224.315953052785,49601.79046841261,0.0,0.0,622.5254846401799
2025-11-28,24910.525366699345,24910.525366699345,0.0,0.0,0.0
2025-11-29,23351.213216081745,23351.213216081745,0.0,0.0,0.0
2025-11-30,55502.81083354296,51678.84164688818,0.0,0.0,3823.9691866547737
2025-12-01,72150.06018162415,55379.60854835228,0.0,0.0,16770.451633271885
2025-12-02,64227.45494561377,64223.16566238231,0.0,0.0,4.289283231455551
2025-12-03,79666.84709542082,53794.76791387436,0.0,0.0,25872.079181546454
2025-12-04,65770.56812945499,61591.51897787965,0.0,0.0,4179.049151575346
2025-12-05,23192.969743979316,23192.969743979316,0.0,0.0,0.0
2025-12-06,25189.535241436617,23968.49442087885,0.0,0.0,1221.0408205577648
2025-12-07,64386.97874851056,64386.97874851056,0.0,0.0,0.0
2025-12-08,64709.87786086437,64709.87786086437,0.0,0.0,0.0
2025-12-09,63848.14677143769,61235.12074787193,0.0,0.0,2613.026023565758
2025-12-10,59639.842679752626,59368.59343009181,0.0,0.0,271.24924966081386
2025-12-11,63330.01748062313,63330.01748062312,0.0,0.0,0.0
2025-12-12,25130.42366712664,25130.423667126648,0.0,0.0,0.0
2025-12-13,27151.94410417001,27151.944104170012,0.0,0.0,0.0
2025-12-14,71598.79824183186,57782.30921683778,0.0,0.0,13816.489024994076
2025-12-15,59191.50466739664,59191.50466739666,0.0,0.0,0.0
2025-12-16,62529.477650472065,62408.12016109345,0.0,0.0,121.35748937861943
2025-12-17,61942.37284140477,61942.372841404765,0.0,0.0,0.0
2025-12-18,59822.84216163572,59694.988361025185,0.0,0.0,127.85380061052768
2025-12-19,24829.527396492726,24829.527396492722,0.0,0.0,0.0
2025-12-20,28492.839093754672,28492.839093754672,0.0,0.0,0.0
2025-12-21,59575.02416903473,59575.024169034725,0.0,0.0,0.0
2025-12-22,60104.93871916436,59955.82533575721,0.0,0.0,149.1133834071496
2025-12-23,60801.22116341828,60323.59297977119,0.0,0.0,477.62818364710205
2025-12-24,61363.622737157435,61320.365654949775,0.0,0.0,43.25708220766729
2025-12-25,62039.69556449526,58013.45243021942,0.0,0.0,4026.243134275851
2025-12-26,27486.899404860742,27486.899404860742,0.0,0.0,0.0
2025-12-27,26604.770156715127,26604.770156715127,0.0,0.0,0.0
2025-12-28,59140.13923351715,59140.139233517155,0.0,0.0,0.0
2025-12-29,60121.524923214354,60121.524923214354,0.0,0.0,0.0
2025-12-30,58796.053788120524,58555.92932700961,0.0,0.0,240.1244611109129
2025-12-31,61519.68770774586,61519.68770774586,0.0,0.0,0.0
