date,cost_yuan,planned_yuan,up_yuan,refund_yuan,emergency_yuan
2025-02-24,44772.468476071226,44722.48081559473,312.6740021194833,-262.68634164298606,0.0
2025-02-25,43495.1692079156,42952.782105563645,715.6983226625968,-555.9438067089902,382.6325863983482
2025-02-26,47345.409590376636,42030.38012415235,5315.02946622429,0.0,0.0
2025-02-27,44612.93293220078,40594.019642955216,3126.7113292344443,-56.64643642443898,948.8483964355567
2025-02-28,17049.367627771815,16347.840196558125,701.5274312136912,0.0,0.0
2025-03-01,17251.132407426972,16455.849905234914,622.2597584206741,-94.46538749573787,267.4881312671172
2025-03-02,49703.01559422986,43156.42861227921,6898.999577921379,-352.41259597072235,0.0
2025-03-03,48726.031049019075,44321.45919734404,3614.467825010215,-192.73555774523126,982.8395844100489
2025-03-04,46295.13752625958,41316.29808003295,5104.707249585592,-125.86780335896096,0.0
2025-03-05,45275.69377938073,45081.286618721744,2157.7159800817435,-2102.836939634287,139.52812021152948
2025-03-06,44163.5460233661,42459.434188560524,1837.8811226516668,-133.76928784609214,0.0
2025-03-07,16108.991628107173,15885.202636224623,292.62885196921064,-68.83986008666098,0.0
2025-03-08,16583.820292279284,14194.824855413917,1947.5104718790576,0.0,441.48496498630846
2025-03-09,42185.77892435984,41428.474994418255,1734.788089169305,-1172.3388895221378,194.85473029440817
2025-03-10,44196.88524465579,41582.4922733706,2614.392971285189,-2.1703560448323872e-12,0.0
2025-03-11,43397.11968208583,35459.90543106332,7937.214251022509,0.0,0.0
2025-03-12,40765.31337602659,40050.26284045534,1410.2932842043808,-695.2427486331239,0.0
2025-03-13,44096.20799348373,39303.56538690752,4792.642606576212,0.0,0.0
2025-03-14,18479.27303107788,14968.72731187235,3510.5457192055283,0.0,0.0
2025-03-15,15248.926904782084,14557.484625892394,548.3206304968072,0.0,143.12164839288255
2025-03-16,41929.493047625365,42046.626893074084,326.23166940478455,-443.36551485350105,0.0
2025-03-17,39870.521886714676,38462.928545565286,3031.94219007374,-1689.9371324233928,65.58828349905184
2025-03-18,40681.497203980085,42170.70574576856,139.27844979626823,-1628.4869915847496,0.0
2025-03-19,39897.79462161477,35081.36087525138,4816.433746363387,0.0,0.0
2025-03-20,41895.37658503798,38800.42502041781,3021.5572614447137,-413.55512548069737,486.9494286561569
2025-03-21,17794.032281727406,20684.250815157397,0.0,-2890.21853342999,0.0
2025-03-22,14974.584171387869,14882.085493779181,92.49867760868781,0.0,0.0
2025-03-23,39236.49762238824,40024.55833025284,640.1631662995939,-1428.223874164191,0.0
2025-03-24,38284.06147694266,36497.755150940844,1993.2045912600547,-206.89826525823545,0.0
2025-03-25,40633.8523048376,41433.656294844746,904.3790154118674,-1704.1830054190173,0.0
2025-03-26,38114.36932192668,39334.72401542835,58.883655355397444,-1279.2383488570745,0.0
2025-03-27,37316.880971559614,36663.15854610926,680.5490519753494,-26.826626524998105,0.0
2025-03-28,14487.303801267724,14447.679555159144,39.624246108579165,0.0,0.0
2025-03-29,14714.44709377244,13384.396659516966,1181.7483249013744,0.0,148.30210935409784
2025-03-30,36246.461270651205,36896.96927560202,536.806603925197,-1187.3146088760177,0.0
2025-03-31,37767.92159824331,32429.114077279824,5338.807520963481,0.0,0.0
2025-04-01,39179.88817953933,38728.701048307754,1064.9561891273113,-778.5663787121755,164.79732081643866
2025-04-02,40988.840584014375,34990.90782895114,5081.933605963117,0.0,915.9991491001232
2025-04-03,37434.89863150043,39220.01753278379,25.91583536744713,-1811.0347366508165,0.0
2025-04-04,13579.4702091623,13002.870070364137,576.6001387981651,0.0,0.0
2025-04-05,14042.114578998131,12963.63589409729,1004.1357387549004,0.0,74.34294614593955
2025-04-06,37304.42096231809,38058.36699173315,639.8655171617822,-1732.4960939806863,338.6845474038412
2025-04-07,34230.92324658536,32112.62933675672,1430.2710095723023,-30.763124801478092,718.7860250578149
2025-04-08,37353.80675893237,39714.31030892716,132.5665861371505,-2493.0701361319416,0.0
2025-04-09,38192.17627796056,33232.26607767776,4959.910200282808,0.0,0.0
2025-04-10,37549.63974581025,35408.25212526441,1975.1501256409383,-1049.5062679968482,1215.7437629017554
2025-04-11,13468.257913863534,12166.131304024322,1090.8224500884037,0.0,211.30415975080905
2025-04-12,16043.16333255116,18378.522717883498,5.282088847106096,-2340.6414741794424,0.0
2025-04-13,35088.5988457864,31484.38068747217,3604.218158314237,0.0,0.0
2025-04-14,39479.12972227216,34011.98034742582,5493.740941084855,-1324.5591230992413,1297.9675568607322
2025-04-15,34007.068287391354,30552.30563370869,3005.0231793265275,-93.5624529254013,543.3019272815368
2025-04-16,36810.15659562546,35946.378262864215,1222.3912520173208,-933.4196869323127,574.8067676762496
2025-04-17,36212.9639410293,37577.09428742631,3.786965581684207,-1367.9173119786947,0.0
2025-04-18,14088.791890291446,11968.718707622793,2122.5595613959827,-39.88706884453706,37.40069011720881
2025-04-19,15267.16255874774,17452.875852435303,0.0,-2647.097887162677,461.38459347511184
2025-04-20,35971.270321790944,35574.86553971973,1918.8553645530192,-1522.4505824818093,0.0
2025-04-21,33010.59616075222,33837.98548941311,124.33990649850026,-1245.8264837148192,294.0972485554298
2025-04-22,34064.34784557195,29554.0726680772,4510.275177494752,0.0,0.0
2025-04-23,33435.33620755057,29334.02629853134,4101.309909019233,0.0,0.0
2025-04-24,31988.862376611658,30202.923104454418,1594.6197506259684,0.0,191.31952153127014
2025-04-25,12267.64108586441,12369.490078844578,40.92397816740726,-142.77297114757255,0.0
2025-04-26,13583.49180515904,11756.62263416873,1151.2168385484213,-78.09181912919392,753.7441515710815
2025-04-27,33230.946468471,30021.931183550136,3209.015284920857,0.0,0.0
2025-04-28,36536.78212610613,36289.16369657009,164.8921886774319,-582.7235586722703,665.4497995308717
2025-04-29,34537.99389352492,34863.73105529796,593.5265717548965,-1621.1191604053508,701.8554268774193
2025-04-30,31584.67356695322,29527.9194528948,932.2871710388469,0.0,1124.4669430195734
2025-05-01,44301.68700313202,33630.906666529685,3117.4865870810618,-1217.8745564069482,8771.168305928226
2025-05-02,20013.679125877203,13417.459026427701,3264.6108506105365,-40.78916902865329,3372.398417867622
2025-05-03,19306.22768800269,13010.003148295218,876.45635316245,0.0,5419.768186545022
2025-05-04,39142.96734995508,32398.767205969663,2546.5426454563903,-702.8017770588649,4900.459275587888
2025-05-05,38556.79381165226,36567.699660110186,1467.640296890315,-1341.73316644321,1863.1870210949614
2025-05-06,38024.722464467646,30137.459760584577,5216.973598007098,0.0,2670.2891058759715
2025-05-07,36790.643773416676,34632.897241221806,1693.0854346581214,0.0,464.6610975367503
2025-05-08,38976.16115021258,38029.169871930295,2286.708179507722,-1661.8436427278607,322.1267415024229
2025-05-09,15639.651503102772,13722.693951203211,1916.957551899558,0.0,0.0
2025-05-10,14305.413858655244,13063.97134541627,1241.4425132389756,0.0,0.0
2025-05-11,36041.317361804875,34926.138235447695,1109.8504981260949,-188.28124963981992,193.60987787091625
2025-05-12,34979.69062581028,32044.925796907697,2934.7648289025856,0.0,0.0
2025-05-13,36638.678995074806,37050.65946084994,1357.2297815967174,-1769.2102473718483,0.0
2025-05-14,35005.64466383001,34352.6888394324,1601.1902598968381,-948.2344354992273,0.0
2025-05-15,34744.75905750539,33968.13094632085,781.0552177501606,-4.4271065656299715,0.0
2025-05-16,13922.031783995035,13642.95883498479,430.45960258061837,-151.38665357037422,0.0
2025-05-17,14314.890704963607,13689.92090238648,659.0413178596084,-34.07151528248212,0.0
2025-05-18,36345.37791213732,38324.00923185455,134.8207909949642,-2113.4521107121864,0.0
2025-05-19,32716.335417169736,30871.843291343517,1310.625927492888,0.0,533.8661983333332
2025-05-20,35599.6549390133,31989.018041525567,3608.082935683819,0.0,2.553961803912298
2025-05-21,34248.99622844754,32632.38654682238,1682.4779935930371,-65.86831196787185,0.0
2025-05-22,33461.179936378016,32261.018416654293,1350.6373712588113,-150.4758515350821,0.0
2025-05-23,14513.706255946438,12362.285665234976,2151.42059071146,0.0,0.0
2025-05-24,14029.665395549433,13343.383585240917,686.2818103085149,0.0,0.0
2025-05-25,34418.59961976847,31587.594513642412,2921.405181826104,-90.40007570003706,0.0
2025-05-26,37252.37138805515,36556.87335111535,1550.6675776891507,-855.1695407493409,0.0
2025-05-27,34630.606284866146,30526.18520494814,4185.753550238405,-81.33247032039833,0.0
2025-05-28,35112.381096182864,33871.737727694184,1887.2603524160145,-646.616983927337,0.0
2025-05-29,36426.03975308427,31780.092869904438,4632.354977953258,-33.81443443746792,47.406339664040935
2025-05-30,14994.273203632725,13648.84639072902,1345.4268129037018,0.0,0.0
2025-05-31,14786.638034316225,14347.383701502233,916.5376416537038,-477.28330883970966,0.0
2025-06-01,56658.80152672288,40638.60018269415,9283.332966323134,-764.6444834032839,7501.5128611088785
2025-06-02,48610.65866405939,45867.35511342503,4307.575807907631,-1689.9563379146762,125.6840806414048
2025-06-03,47281.11884147351,43188.704241396335,4223.079859922188,-554.6837543181625,424.0184944731466
2025-06-04,51116.79648012015,50867.249633849744,189.80554996730564,-2976.2180023049996,3035.9592986081047
2025-06-05,52285.666159128996,43206.95311100718,4183.254220755919,-197.58955946020282,5093.048386826107
2025-06-06,23363.58686165852,18924.72053832705,4673.962884163545,-235.09656083207236,0.0
2025-06-07,23167.59667106534,16045.1958052387,3822.4217183129085,0.0,3299.9791475137326
2025-06-08,45905.19202494178,45174.87953202652,1615.5884532799564,-885.275960364688,0.0
2025-06-09,48499.57456689915,49137.37448510069,380.69844573001586,-1018.4983639315444,0.0
2025-06-10,48886.384683378725,44043.31453422167,4856.357853574182,-13.287704417129309,0.0
2025-06-11,54005.632074964364,47874.14018011881,4770.919181036681,0.0,1360.5727138088787
2025-06-12,47277.01631516985,46093.98967541345,1183.0266397563948,0.0,0.0
2025-06-13,20567.03383054492,20563.271228308833,24.97233053045869,-21.209728294376585,0.0
2025-06-14,23219.33677759629,24795.340883645622,578.1896396381668,-2154.193745687493,0.0
2025-06-15,49209.00150829861,43158.95356931782,6050.04793898079,0.0,0.0
2025-06-16,49433.647850705485,44333.953911322016,5099.693939383473,0.0,0.0
2025-06-17,49926.24700147698,47899.11556072195,2069.646802130585,-42.51536137555633,0.0
2025-06-18,47841.86210913643,45436.09840066252,2587.632526118242,-181.8688176443316,0.0
2025-06-19,49084.51357121456,43038.11949719513,7440.596461848669,-1523.0541202977838,128.8517324685337
2025-06-20,20559.219170416633,20540.994565310866,178.77519643648955,-160.5505913307227,0.0
2025-06-21,18014.763176162494,16246.287649311009,1033.4908864631152,0.0,734.9846403883716
2025-06-22,46710.5945711816,42292.761746666874,4955.91015707702,-538.0773325622916,0.0
2025-06-23,45281.62048362593,43298.91658273456,2416.711359372549,-434.00745848118055,0.0
2025-06-24,51749.490474032136,48028.30456681107,3419.6990702909197,-21.519204928652197,323.00604185879195
2025-06-25,48251.22710596901,44079.35056920708,4395.469712476123,-223.59317571419612,0.0
2025-06-26,45452.2768403025,41133.60481455808,4176.111177182268,0.0,142.56084856215236
2025-06-27,20478.472079188385,19406.005359460563,1695.4122677519867,-622.9455480241631,0.0
2025-06-28,19297.47212912759,15187.504520859748,2557.452287683637,0.0,1552.515320584203
2025-06-29,50261.428206697055,42417.2423688898,8242.035947325292,-397.8501095180347,0.0
2025-06-30,45977.08310676835,43435.69943738755,2651.1580486562166,-109.7743792754166,0.0
2025-07-01,65755.62017194493,40413.676245781084,17965.656554375844,0.0,7376.287371787988
2025-07-02,52107.255795764795,49957.26660985009,3346.4582728303058,-1196.4690869156038,0.0
2025-07-03,55155.364313968494,50594.04927085447,4686.430616389733,-361.70443155804116,236.58885828234085
2025-07-04,24565.465563433194,22286.355785413994,2279.109778019199,0.0,0.0
2025-07-05,29431.355138311337,20080.835779296587,5586.569336725576,0.0,3763.950022289174
2025-07-06,57434.71886956223,47632.78343271425,7716.9104536481445,-19.784552967366565,2104.8095361672067
2025-07-07,50882.1748978981,50668.53196440339,924.9458532757371,-755.9407663756008,44.63784659456684
2025-07-08,56436.92427640046,54607.906886934274,3333.871481328405,-1504.8540918622157,0.0
2025-07-09,52283.38234524236,51460.76014825462,3114.0210669545727,-2291.3988699668284,0.0
2025-07-10,52065.5888785187,48614.96466423209,4445.321721867458,-994.697507580858,0.0
2025-07-11,33997.758041920446,37809.03115453108,479.56884684559896,-4290.841959456235,0.0
2025-07-12,26106.616634071528,26090.830343910864,914.0468974390735,-898.2606072784097,0.0
2025-07-13,53839.76220399371,51402.58344005699,6099.666130738054,-3662.4873668013215,0.0
2025-07-14,50971.79144021093,47204.17140896079,4806.444561923304,-1038.8245306731617,0.0
2025-07-15,51144.107127488984,48832.709728344154,3701.5623935739013,-1390.164994429073,0.0
2025-07-16,51707.248671757654,52687.06951777203,1273.2039981666935,-2253.0248441810722,0.0
2025-07-17,53105.4155658562,47506.766867151964,6688.349444032901,-1089.7007453286672,0.0
2025-07-18,30391.803469749328,34087.129866444106,331.9753256719237,-4027.3017223666984,0.0
2025-07-19,27239.59847995591,29497.675662467358,45.992507953502084,-2786.037453271301,481.967762806347
2025-07-20,52048.80798775656,48790.71461436238,3674.9560180329795,-416.8626446388095,0.0
2025-07-21,51517.299851147225,50585.19172212966,1938.8418997456995,-1006.7337707281342,0.0
2025-07-22,51398.65867635279,44095.91649100649,7305.171103096712,-2.428917750416271,0.0
2025-07-23,52287.997041228984,54080.29824497375,723.3660140608628,-2515.6672178056197,0.0
2025-07-24,50774.45373195446,50794.23687967777,1075.325159059653,-1095.1083067829677,0.0
2025-07-25,25219.85719911664,24677.23759064029,542.6196084763493,0.0,0.0
2025-07-26,23505.021085384673,21966.89364139513,1538.1274439895424,0.0,0.0
2025-07-27,53033.19338879017,44997.466320542924,8082.422106868404,-368.3180268514012,321.62298823024014
2025-07-28,53478.47204602297,48867.08727974378,4640.366283483504,-28.98151720430796,0.0
2025-07-29,53925.516555400405,51545.278392572625,2698.240178054657,-318.0020152268738,0.0
2025-07-30,51906.349277402434,42312.52556445786,9593.82371294457,0.0,0.0
2025-07-31,53388.164398962304,45513.30873000958,7346.896842654244,-52.043258962913924,580.0020852614066
2025-08-01,23586.168680529867,22907.882512851298,879.3156777927577,-201.02951011418622,0.0
2025-08-02,26647.196978039934,29158.48975558544,284.82057708198107,-2796.1133546274887,0.0
2025-08-03,48827.02067041723,38078.21862779435,4724.61890878717,0.0,6024.183133835716
2025-08-04,48074.19973140053,48856.27270864152,951.565169676092,-1733.6381469170838,0.0
2025-08-05,47751.06231587692,44350.83626300335,889.6174715269831,-826.0025111656234,3336.611092512212
2025-08-06,49454.060590239256,51530.88486569806,502.9551507505612,-2604.2217280012087,24.442301791839547
2025-08-07,48185.02925086244,45349.83575771178,3473.6900714373023,-2170.317923267717,1531.8213449810742
2025-08-08,26516.78457651722,28240.369364833357,575.9075763892814,-2299.492364705421,0.0
2025-08-09,23310.36748828526,19958.523864156847,2317.1141241120936,0.0,1034.7295000163208
2025-08-10,45662.02313956933,46162.606133891444,825.7459124090451,-1548.236371484669,221.90746475351514
2025-08-11,47437.5246559396,40415.87912626471,4215.815541643529,-153.1698801956077,2958.9998682269693
2025-08-12,48935.63877162121,45586.34631721044,4465.437050275652,-1116.1445958648792,0.0
2025-08-13,45539.93264713409,40746.57057253648,4793.204276027418,0.0,0.15779857020168128
2025-08-14,47324.90747270269,46826.58141163053,254.39968548586086,-620.0919506256133,864.0183262119115
2025-08-15,26928.625361782684,30340.349908979206,58.27396429852115,-3469.9985114950405,0.0
2025-08-16,25365.756888174088,22213.177967227202,2453.073955934016,-442.7894431418123,1142.2944081546805
2025-08-17,47729.33517110275,46086.06817827935,3450.4048891642883,-2067.8791147122242,260.7412183713317
2025-08-18,47080.46665344392,48174.194891850464,493.25728141740933,-1744.1599694197553,157.1744495958068
2025-08-19,46934.7166692924,45544.28457336975,526.9832640952943,-1566.2650094771038,2429.713841304465
2025-08-20,49956.15287575812,45581.356735466565,5100.752267755294,-725.9561274637409,0.0
2025-08-21,46752.06915713215,44014.01813485552,2675.0809636916283,-1371.1942381145077,1434.1642966995098
2025-08-22,26768.103547807845,24408.172692871714,2612.1482915099814,-252.2174365738517,0.0
2025-08-23,24627.481249182023,20305.89354938335,3843.6228036766242,0.0,477.96489612205164
2025-08-24,45238.36390443624,44516.43319146201,1384.3914018326413,-662.4606888584178,0.0
2025-08-25,50569.00699845172,53359.89867309851,280.4331529451059,-3116.344538686386,45.01971109447752
2025-08-26,47288.65078875009,45090.533893407206,3668.3266371003656,-1474.6854729900033,4.475731232514362
2025-08-27,47319.74370597423,42539.28462136136,4822.164440124054,-73.8015299141677,32.096174402982946
2025-08-28,48811.25198735517,41160.13014945552,7509.905173221878,0.0,141.216664677778
2025-08-29,25294.062861853712,23036.196460395688,2275.900771615391,-18.034370157365636,0.0
2025-08-30,25319.277511382472,22359.65128573262,2964.204550134774,-4.578324484925452,0.0
2025-08-31,48591.91397790681,44676.75069944163,3738.0324611824894,-42.78577117494257,219.9165884576233
2025-09-01,43662.16707329672,46036.09931205274,876.2780951742558,-3250.2103339302666,0.0
2025-09-02,36656.85988789725,34836.68075118484,1943.8657434500533,-123.68660673764586,0.0
2025-09-03,40275.046491146706,41348.77825905789,1016.1215064579573,-2089.8532743691408,0.0
2025-09-04,39450.68741872815,39966.57039382909,1223.0509122348585,-1738.9338873357995,0.0
2025-09-05,18580.68731482629,17041.988053366866,1863.1502186795065,-324.45095722008534,0.0
2025-09-06,19082.224807448514,17376.628832812763,1835.0076355352994,-129.41166089954737,0.0
2025-09-07,38055.13696481232,31829.449181512384,6225.687783299942,0.0,0.0
2025-09-08,45822.05762827613,32334.0868726943,8293.813199702545,-10.873850684937102,5205.031406564227
2025-09-09,41579.05299062481,37728.37107015919,5006.1916447022995,-1667.9551782127976,512.4454539761208
2025-09-10,42195.87316974748,37680.90733067845,3963.201625855203,-511.60415960336206,1063.3683728171836
2025-09-11,43249.82242456742,37098.86939787317,2728.1580530136957,-1747.403079299974,5170.198052980526
2025-09-12,19225.831201465262,18659.92885323946,561.1752682870853,-2.4513950490777763,7.178474987798041
2025-09-13,18225.696241516576,15441.908173641386,2747.007199327866,0.0,36.78086854732123
2025-09-14,41971.1958216636,41999.62040189641,1659.578468010488,-1688.00304824331,0.0
2025-09-15,41383.197387726155,38468.56072224754,2301.2518508022313,-1635.0242258524831,2248.409040528872
2025-09-16,42260.580318585366,41112.9413716558,2900.5370582066457,-1752.898111277077,0.0
2025-09-17,40168.66238940095,40395.559892189674,301.7861538657587,-528.6836566544736,0.0
2025-09-18,43058.352026581706,34271.029607119126,7125.839444524761,0.0,1661.4829749378189
2025-09-19,18462.21267573311,15632.128387212975,2830.084288520133,0.0,0.0
2025-09-20,18490.743612850623,16551.420662089622,1138.7394327754466,-57.075827223521195,857.6593452090783
2025-09-21,42109.25367725076,42130.41703362843,1772.7504557796626,-1859.6424061661878,65.72859400885679
2025-09-22,40514.08128906885,40139.02630873592,800.8196719122575,-557.5520919293334,131.7874003499989
2025-09-23,43855.73695316099,42870.854720648465,2293.687582934225,-1541.8004304775025,232.99508005580054
2025-09-24,44480.62843549329,39111.086611111794,6142.260045517001,-1296.2482465852763,523.5300254497675
2025-09-25,41594.78147215063,40230.74971856315,1887.322545917486,-548.3575960140394,25.066803684038916
2025-09-26,18872.509386334546,19028.168737702923,0.0,-155.65935136837732,0.0
2025-09-27,20545.618791476874,14727.601578803347,4109.709004352979,0.0,1708.308208320546
2025-09-28,43758.23215986583,40915.62914937694,3058.3289414122273,-215.72593092332636,0.0
2025-09-29,44594.097645815804,43305.56771945738,1083.723657887163,-1770.329454451793,1975.135722923055
2025-09-30,45499.21624773027,44927.523616733626,776.0111622258571,-324.1816310278559,119.8630997986475
2025-10-01,40084.331708415186,41488.99460819766,847.5987423343933,-2252.2616421168746,0.0
2025-10-02,37555.86630567406,38224.178740994896,1245.8985240921108,-1914.2109594129574,0.0
2025-10-03,18036.953689260827,14151.627448406944,3885.326240853884,0.0,0.0
2025-10-04,16487.474369194486,16670.77477444693,0.0,-183.300405252443,0.0
2025-10-05,39055.950037297254,38915.70919450158,2286.4953596888345,-2146.254516893157,0.0
2025-10-06,40695.98645157064,38398.02094261496,3300.011248569788,-1002.0457396141035,0.0
2025-10-07,40746.753555340394,40341.9213819626,2073.931755873955,-1669.0995824961647,0.0
2025-10-08,38383.98227350951,31919.91210789563,4283.911409122159,0.0,2180.158756491717
2025-10-09,39488.180552902864,41633.81586315637,819.032597084725,-3094.292153297007,129.62424595878207
2025-10-10,16076.04821821136,15602.816603771651,473.2316144397082,0.0,0.0
2025-10-11,17981.89477999941,14095.47623552647,1750.9203816239801,0.0,2135.498162848959
2025-10-12,42220.758376981255,36741.57097008453,3434.0240169874724,-757.9899741037267,2803.153364012978
2025-10-13,38901.56541715276,38284.91473917202,2074.555893770267,-1457.9052157895233,0.0
2025-10-14,41883.83478780163,36910.02655419665,3113.115539835936,-240.36535255298884,2101.058046322032
2025-10-15,40385.885904384166,39395.265036384655,1222.7179120078704,-232.0970440083613,0.0
2025-10-16,43057.84789371478,39043.188904762064,4365.728348573949,-351.0693596212317,0.0
2025-10-17,19843.180679356334,15139.551871653435,4703.6288077029,0.0,0.0
2025-10-18,20585.35610344545,16157.09651978878,4571.484613938696,-143.2250302820248,0.0
2025-10-19,43176.606315385114,40951.22385129111,1830.159592245795,-135.65415686639923,530.8770287146041
2025-10-20,43115.86466373008,41509.6782713897,1617.656625634581,-11.47023329420787,0.0
2025-10-21,43657.11109960399,41847.88291226774,1809.2281873362535,0.0,0.0
2025-10-22,42621.628028771316,40248.83237613327,2372.966957218681,-0.17130458063503057,0.0
2025-10-23,45139.28502776094,45848.34540306931,2447.0966312228998,-3156.1570065312653,0.0
2025-10-24,17884.956145876713,16039.996641311729,1844.9595045649862,0.0,0.0
2025-10-25,16959.751048687205,15584.524105470044,1375.2269432171588,0.0,0.0
2025-10-26,44895.29352742765,41065.4375433337,4223.519879502812,-1261.900164619409,868.2362692105423
2025-10-27,44994.602691046435,42802.73236430668,2521.810292931362,-329.9399661915986,0.0
2025-10-28,44366.469364031436,39005.889992241544,5360.579371789896,0.0,0.0
2025-10-29,46415.98740714367,43307.86338641179,3108.1240207318842,0.0,0.0
2025-10-30,43769.941920512174,37055.05455785601,6670.527649283964,0.0,44.35971337220211
2025-10-31,20231.073545697865,22083.755390526883,0.0,-1852.681844829021,0.0
2025-11-01,17184.806138152297,16318.008157534758,866.7979806175377,0.0,0.0
2025-11-02,46724.69895601146,40467.69843718471,6257.000518826756,0.0,0.0
2025-11-03,46802.54784961988,47261.35452293454,685.9333789783067,-1144.7400522929638,0.0
2025-11-04,45853.448763446606,40913.81629574362,4924.604579135075,-140.78928946541862,155.8171780333324
2025-11-05,48126.97526928666,48357.78988288695,922.3789131449989,-1717.623002931792,564.429476186503
2025-11-06,47880.84640635882,44509.696773876545,3373.045113237623,-1.8954807553556774,0.0
