interval_start_hour,interval_end_hour,charge_power_kw,discharge_power_kw,net_battery_power_kw,delta_power_kw,soc_start_kwh,soc_end_kwh,load_kw,pv_kw
8.166666666666666,8.333333333333334,9.706752373920863e-12,1857.3381000000095,-1857.3381,434.12660000000005,2626.4600357841227,2300.1589923947013,5748.0713,3890.7332
8.333333333333334,8.5,-1.3642420526593904e-11,1587.7163999999857,-1587.7163999999993,269.6217000000006,2300.1589923947013,2021.2256533723148,5769.0581,4181.3417
8.5,8.666666666666666,1.6177920623201414e-12,1282.4448000000018,-1282.4448000000002,305.2715999999991,2021.2256533723148,1795.923067736809,5754.2105,4471.7657
8.666666666666666,8.833333333333334,1.0231815394945428e-11,1071.3535000000097,-1071.3534999999995,211.09130000000073,1795.923067736809,1607.7054433371864,5824.1807,4752.8272
8.833333333333334,9.0,1.6177920623201414e-12,932.352700000002,-932.3527000000004,139.00079999999912,1607.7054433371864,1443.9077703034268,5954.2601,5021.9074
9.0,9.166666666666666,3.0558294510491615e-12,673.5570000000038,-673.5570000000007,258.79569999999967,1443.9077703034268,1325.5758673062026,5958.9696,5285.4126
9.166666666666666,9.333333333333334,5.115907697472714e-12,386.3812000000039,-386.3811999999988,287.1758000000019,1325.5758673062026,1257.6956096912554,5929.5554,5543.1742
9.333333333333334,9.5,2.0222400779001768e-13,135.3734999999999,-135.3734999999997,251.0076999999991,1257.6956096912554,1233.9129099785441,5923.7828,5788.4093
9.5,9.666666666666666,104.54439999999948,-2.628912101270234e-13,104.54439999999974,239.91789999999943,1233.9129099785441,1250.4428310093294,5907.586,6012.1304
9.666666666666666,9.833333333333334,317.0266000000169,1.6754597709223162e-11,317.02660000000014,212.4822000000004,1250.4428310093294,1300.569137752286,5899.1262,6216.1528
9.833333333333334,10.0,507.3744999999992,0.0,507.3744999999992,190.34789999999907,1300.569137752286,1380.792090086741,5902.2196,6409.5941
10.0,10.166666666666666,701.9014999999821,-1.7795712685521557e-11,701.9014999999999,194.52700000000073,1380.792090086741,1491.772461741175,5897.4793,6599.3808
10.166666666666666,10.333333333333334,879.9636000000067,6.821210263296962e-12,879.9635999999999,178.0621,1491.772461741175,1630.906923443242,5886.7568,6766.7204
10.333333333333334,10.5,1041.1214999999931,-6.794726661744604e-12,1041.1215,161.15790000000004,1630.906923443242,1795.5226864917918,5873.4708,6914.5923
10.5,10.666666666666666,1206.1745000000021,3.069544618483633e-12,1206.1744999999992,165.0529999999992,1795.5226864917918,1986.2356202725298,5858.0308,7064.2053
10.666666666666666,10.833333333333334,1352.436700000019,1.892816712914568e-11,1352.4367000000002,146.26220000000103,1986.2356202725298,2200.0746384326217,5844.9948,7197.4315
10.833333333333334,11.0,2083.099799999993,-2.022240077900177e-11,2083.099800000013,730.663100000013,2200.0746384326217,2529.441636504685,5839.0587,7303.1142
11.0,11.166666666666666,3083.099799999951,-5.6786575441947116e-11,3083.0998000000072,999.9999999999941,2529.441636504685,3016.922517585167,5838.7103,7387.6848
11.166666666666666,11.333333333333334,2083.09980000003,1.585436221073741e-11,2083.099800000014,-999.9999999999932,3016.922517585167,3346.28951565723,5823.4378,7459.227
11.333333333333334,11.5,3083.0998000000263,1.4154011296341196e-11,3083.0998000000122,999.9999999999982,3346.28951565723,3833.7703967377115,5814.7932,7520.7191
11.5,11.666666666666666,4083.099800000009,-5.824051424352519e-12,4083.0998000000154,1000.0000000000032,3833.7703967377115,4479.365160826613,5832.3951,7568.2039
11.666666666666666,11.833333333333334,5000.000000000002,2.5884672997122263e-11,4999.999999999975,916.90019999996,4479.365160826613,5269.934575868703,5712.901,7592.1539
11.833333333333334,12.0,5000.000000000032,5.832134775118895e-11,4999.999999999974,-1.8189894035458565e-12,5269.934575868703,6060.503990910793,5519.4607,7601.0433
12.0,12.166666666666666,4999.999999999982,-3.3650074896258994e-11,5000.0000000000155,4.18367562815547e-11,6060.503990910793,6851.07340595289,5494.7907,7612.316
12.166666666666666,12.333333333333334,4999.999999999982,3.069544618483633e-12,4999.999999999979,-3.637978807091713e-11,6851.07340595289,7641.642820994982,5514.4524,7602.6524
12.333333333333334,12.5,4587.043099999918,-8.347807041571942e-11,4587.043100000001,-412.9568999999783,7641.642820994982,8366.918017062959,5485.829,7554.1872
12.5,12.666666666666666,3587.04310000011,1.1118572729174048e-10,3587.0430999999985,-1000.0000000000023,8366.918017062959,8934.079330122513,5462.3628,7472.7384
12.666666666666666,12.833333333333334,2587.043099999897,-9.438849701837158e-11,2587.0430999999917,-1000.0000000000068,8934.079330122513,9343.12676017365,5566.1066,7393.4172
12.833333333333334,13.0,1587.0431000000144,1.7795712685521583e-11,1587.0430999999967,-999.999999999995,9343.12676017365,9594.060307216369,5725.7548,7312.7979
13.0,13.166666666666666,1455.0452999999934,-6.30961949354969e-12,1455.0452999999998,-131.99779999999691,9594.060307216369,9824.123169552518,5739.4957,7194.541
13.166666666666666,13.333333333333334,1338.4534999999214,-7.603622692904676e-11,1338.4534999999973,-116.59180000000242,9824.123169552518,10035.751249663728,5714.6836,7053.1371
13.333333333333334,13.5,1192.5559000001397,1.3932321962784044e-10,1192.5559000000003,-145.89759999999706,10035.751249663728,10224.310893717326,5717.8505,6910.4064
13.5,13.666666666666666,1064.1588999998837,-1.1510792319313605e-10,1064.1588999999988,-128.39700000000153,10224.310893717326,10392.569189534295,5708.2486,6772.4075
13.666666666666666,13.833333333333334,910.4417999999246,-7.813935661006295e-11,910.4418000000027,-153.7170999999961,10392.569189534295,10536.522677785471,5696.9182,6607.36
13.833333333333334,14.0,720.2102000000175,1.7990942069445737e-11,720.2101999999995,-190.23160000000314,10536.522677785471,10650.397909089741,5692.2983,6412.5085
14.0,14.166666666666666,526.8867000001487,1.4115235743743256e-10,526.8867000000076,-193.3234999999919,10650.397909089741,10733.706011132232,5687.1291,6214.0158
14.166666666666666,14.333333333333334,321.7492000000618,6.249933903745841e-11,321.74919999999935,-205.1375000000083,10733.706011132232,10784.579026499083,5678.962,6000.7112
14.333333333333334,14.5,97.53080000007057,6.541966968143233e-11,97.53080000000516,-224.21839999999418,10784.579026499083,10800.0,5669.4508,5766.9816
14.5,14.666666666666666,-4.2739145555970026e-11,142.68819999995776,-142.6882000000005,-240.21900000000568,10800.0,10774.932238487243,5664.1948,5521.5066
14.666666666666666,14.833333333333334,7.603622692904665e-11,403.9201000000763,-403.9201000000002,-261.2318999999997,10774.932238487243,10703.970710224854,5672.7011,5268.781
14.833333333333334,15.0,8.95283847057725e-11,0.9999999999737537,-0.9999999998842253,402.920100000116,10703.970710224854,10703.795028132641,5682.2544,5009.7152
15.0,15.166666666666666,606.4536666665462,-4.271782927389722e-11,606.4536666665888,607.453666666473,10703.795028132641,10799.68377223399,5669.0195,4743.4484
15.166666666666666,15.333333333333334,1.0000000000274125,2.7625901566352644e-11,0.9999999999997866,-605.453666666589,10799.68377223399,10799.841886116998,5656.3651,4471.224
15.333333333333334,15.5,0.9999999999406256,-1.9413504747841695e-11,0.9999999999600391,-3.974753859381508e-11,10799.841886116998,10800.0,5657.0867,4188.2025
15.5,15.666666666666666,1.9413504747841695e-11,1.7367141668852606e-11,2.0463630789890885e-12,-0.9999999999579927,10800.0,10800.0,5662.6008,3889.3931
15.666666666666666,15.833333333333334,2.0463630789890856e-11,1.8417267710901768e-11,2.0463630789890885e-12,0.0,10800.0,10800.0,5669.2596,3594.5946
15.833333333333334,16.0,2.2649088872481984e-11,2.0602725793492895e-11,2.0463630789890885e-12,0.0,10800.0,10800.0,5673.4767,3303.8878
16.0,16.166666666666668,2.0463630789890856e-11,1.8417267710901768e-11,2.0463630789890885e-12,0.0,10800.0,10800.0,5671.0146,2998.4247
16.166666666666668,16.333333333333332,1.8224283702190507e-11,1.617792062320142e-11,2.0463630789890885e-12,0.0,10800.0,10800.0,5661.5926,2687.4131
16.333333333333332,16.5,-2.7284841053187815e-11,-2.4556356947869024e-11,-2.7284841053187896e-12,-4.774847184307878e-12,10800.0,10800.0,5665.8922,2383.1779
16.5,16.666666666666668,2.0463630789890856e-11,1.8417267710901768e-11,2.0463630789890885e-12,4.774847184307878e-12,10800.0,10800.0,5689.0372,2089.1246
16.666666666666668,16.833333333333332,1.9413504747841695e-11,1.7367141668852606e-11,2.0463630789890885e-12,0.0,10800.0,10800.0,5603.6614,1791.0829
16.833333333333332,17.0,2.0463630789890856e-11,1.8417267710901768e-11,2.0463630789890885e-12,0.0,10800.0,10800.0,5466.7124,1501.7283
17.0,17.166666666666668,2.145986782683079e-11,1.94135047478417e-11,2.0463630789890885e-12,0.0,10800.0,10800.0,5467.3939,1255.1723
17.166666666666668,17.333333333333332,-2.046363078989086e-11,-1.841726771090177e-11,-2.0463630789890885e-12,-4.092726157978177e-12,10800.0,10800.0,5464.727,1036.3323
17.333333333333332,17.5,1.1596057447604817e-10,2.153356343765199e-11,9.442701103839618e-11,9.647337411738527e-11,10800.0,10800.000000000015,5492.4458,836.7775
17.5,17.666666666666668,1.9413504747841698e-11,1.0058590688107555e-10,-8.117240213323387e-11,-1.7559941317163003e-10,10800.000000000015,10800.0,5621.7308,665.2313
17.666666666666668,17.833333333333332,2.0463630789890856e-11,1.8417267710901768e-11,2.0463630789890885e-12,8.321876521222296e-11,10800.0,10800.0,5091.2126,516.6758
17.833333333333332,18.0,2.5884672997122266e-11,2.3156188891803478e-11,2.7284841053187896e-12,6.82121026329701e-13,10800.0,10800.0,4208.5688,386.6731
18.0,18.166666666666668,-5.0106615263526686e-12,112.91025354191228,-112.91025354191729,-112.91025354192001,10800.0,10780.163690423358,4122.7611,275.7933
18.166666666666668,18.333333333333332,-6.821210263296951e-11,1112.9102535418544,-1112.9102535419227,-1000.0000000000053,10780.163690423358,10584.64528861514,4255.9358,182.9526
18.333333333333332,18.5,-2.912025712176255e-11,2112.9102535418883,-2112.9102535419174,-999.9999999999948,10584.64528861514,10213.444794575345,4225.9524,108.3414
18.5,18.666666666666668,7.1622707764618e-11,3112.910253541999,-3112.9102535419274,-1000.00000000001,10213.444794575345,9666.56220830397,4233.3384,54.3121
18.666666666666668,18.833333333333332,5.985830630584523e-11,4112.910253541977,-4112.910253541917,-999.9999999999895,9666.56220830397,8943.997529801021,4246.4625,18.6569
18.833333333333332,19.0,-1.1360495370959232e-10,4238.904199999889,-4238.904200000003,-125.9939464580857,8943.997529801021,8199.297971175805,4239.1795,0.2753
19.0,19.166666666666668,4.092726157978171e-11,4244.438800000037,-4244.438799999996,-5.534599999993588,8199.297971175805,7453.626082442923,4244.6684,0.2296
19.166666666666668,19.333333333333332,-3.8827009495683396e-11,4251.317999999961,-4251.318,-6.879200000003948,7453.626082442923,6706.7456414611615,4251.9187,0.6007
19.333333333333332,19.5,-1.3642420526593904e-11,4256.681299999984,-4256.6812999999975,-5.363299999997253,6706.7456414611615,5958.922964714135,4256.6813,0.0
19.5,19.666666666666668,3.235584124640283e-11,4267.394700000033,-4267.394700000001,-10.713400000003276,5958.922964714135,5209.218135440193,4267.3947,0.0
19.666666666666668,19.833333333333332,2.876074777458034e-12,4269.975000000003,-4269.975,-2.5802999999996246,5209.218135440193,4459.059993663666,4269.975,0.0
19.833333333333332,20.0,-8.185452315956354e-12,4268.670199999991,-4268.6702,1.304800000000796,4459.059993663666,3709.131081881084,4268.6702,0.0
20.0,20.166666666666668,-6.471168249280566e-12,4282.224499999994,-4282.2245,-13.554300000000694,3709.131081881084,2956.820922315767,4282.2245,0.0
20.166666666666668,20.333333333333332,-1.4068746168049964e-11,3999.999999999992,-4000.000000000006,282.22449999999435,2956.820922315767,2254.0925533894597,4291.7049,0.0
20.333333333333332,20.5,-1.6177920623201445e-12,2999.9999999999995,-3000.0000000000014,1000.0000000000045,2254.0925533894597,1727.0462766947296,4291.3611,0.0
20.5,20.666666666666668,-1.2942336498561152e-11,1999.9999999999864,-1999.999999999999,1000.0000000000023,1727.0462766947296,1375.6820922315767,4293.9182,0.0
20.666666666666668,20.833333333333332,-4.092726157978177e-12,999.9999999999964,-1000.0000000000005,999.9999999999986,1375.6820922315767,1200.0,4295.2135,0.0
20.833333333333332,21.0,-6.471168249280566e-12,-5.7890472229508695e-12,-6.821210263296962e-13,999.9999999999998,1200.0,1200.0,4302.0307,0.0
21.0,21.166666666666668,0.0,2.5884672997122302e-12,-2.5884672997122302e-12,-1.906346273382534e-12,1200.0,1199.9999999999995,4320.9618,0.0
21.166666666666668,21.333333333333332,6.471168249280566e-12,5.7890472229508695e-12,6.821210263296962e-13,3.2705883260419264e-12,1199.9999999999995,1199.9999999999995,4302.3292,0.0
21.333333333333332,21.5,0.0,2.5884672997122302e-12,-2.5884672997122302e-12,-3.2705883260419264e-12,1199.9999999999995,1199.999999999999,4322.6758,0.0
21.5,21.666666666666668,5.4569682106375694e-12,0.0,5.4569682106375694e-12,8.0454355103498e-12,1199.999999999999,1200.0,4428.8083,0.0
21.666666666666668,21.833333333333332,1.3642420526593907e-11,1.2278178473934515e-11,1.3642420526593924e-12,-4.092726157978177e-12,1200.0,1200.0,4030.1614,0.0
21.833333333333332,22.0,999.9999999999961,-4.691596980728417e-12,1000.0000000000009,999.9999999999995,1200.0,1358.1138830084192,3362.7419,0.0
22.0,22.166666666666668,1999.999999999999,-2.0463630789890885e-12,2000.0000000000014,1000.0000000000005,1358.1138830084192,1674.3416490252573,3309.3934,0.0
22.166666666666668,22.333333333333332,999.9999999999961,-5.985830630584532e-12,1000.0000000000022,-999.9999999999992,1674.3416490252573,1832.4555320336767,3412.9563,0.0
22.333333333333332,22.5,2000.0000000000073,6.471168249280566e-12,2000.000000000001,999.9999999999987,1832.4555320336767,2148.6832980505146,3381.9313,0.0
22.5,22.666666666666668,2999.9999999999714,-2.455635694786903e-11,2999.999999999996,999.999999999995,2148.6832980505146,2623.0249470757713,3386.5592,0.0
22.666666666666668,22.833333333333332,1999.999999999999,-3.2355841246402877e-12,2000.0000000000023,-999.9999999999936,2623.0249470757713,2939.2527130926096,3400.4846,0.0
22.833333333333332,23.0,2357.8655376164256,3.410605131648481e-12,2357.8655376164224,357.86553761642017,2939.2527130926096,3312.0639888568753,3399.2426,0.0
23.0,23.166666666666668,1999.999999999999,-3.2355841246402877e-12,2000.0000000000023,-357.86553761642017,3312.0639888568753,3628.2917548737137,3406.9809,0.0
23.166666666666668,23.333333333333332,2999.9999999999955,-6.139089236967266e-12,3000.000000000002,999.9999999999995,3628.2917548737137,4102.633403898971,3416.1518,0.0
23.333333333333332,23.5,3999.9999999999595,-3.683453542180354e-11,3999.9999999999964,999.9999999999945,4102.633403898971,4735.088935932647,3421.9811,0.0
23.5,23.666666666666668,3000.0000000000364,2.879669870929856e-11,3000.0000000000077,-999.9999999999886,4735.088935932647,5209.430584957904,3429.6923,0.0
23.666666666666668,23.833333333333332,1999.99999999997,-3.171862772433087e-11,2000.0000000000016,-1000.0000000000061,5209.430584957904,5525.658350974743,3439.061,0.0
23.833333333333332,24.0,3000.0000000000014,0.0,3000.0000000000014,999.9999999999998,5525.658350974743,6000.0,3444.7259,0.0
