day,date,total_cost,planned_cost,emergency_cost,emergency_kwh,lp_q080_coverage,initial_soc,final_soc
51,2025-02-21,18469.95740895319,18469.95740895319,0.0,0.0,0.8541666666666666,1854.0697457595008,2435.325403740094
52,2025-02-22,17749.695837396914,17749.695837396917,0.0,0.0,0.7638888888888888,2435.325403740094,2034.338767460075
53,2025-02-23,46937.59424480825,46937.59424480825,0.0,0.0,0.8055555555555556,2034.338767460075,1739.5995325092092
54,2025-02-24,46583.82347480644,46583.82347480645,0.0,0.0,0.8541666666666666,1739.5995325092092,2099.8424363050995
55,2025-02-25,45075.35299586686,45035.93476212484,39.41823374201766,8.772798254641998,0.8472222222222222,2099.8424363050995,1663.738229893997
56,2025-02-26,45094.73501126481,45094.73501126481,0.0,0.0,0.7638888888888888,1663.738229893997,1918.5505989647736
57,2025-02-27,47158.881226410114,44124.192365149764,3034.6888612603493,627.8779506336977,0.7986111111111112,1918.5505989647736,1813.3068043412936
58,2025-02-28,18010.6053946782,18010.605394678205,0.0,0.0,0.8541666666666666,1813.3068043412936,2472.9841969143495
59,2025-03-01,16750.961947344993,16750.961947344993,0.0,0.0,0.7013888888888888,2472.9841969143495,1629.7585297698122
60,2025-03-02,68744.59703366477,42558.52285935534,26186.074174309426,5016.395196246927,0.5277777777777778,1629.7585297698122,1202.9997032851431
61,2025-03-03,56029.73061146692,43927.66643997264,12102.064171494283,2391.912038177274,0.4513888888888889,1202.9997032851431,1306.751439303225
62,2025-03-04,46153.118634917744,46153.118634917744,0.0,0.0,0.8263888888888888,1306.751439303225,1635.3412406441341
63,2025-03-05,44981.15186665252,44956.30694887065,24.844917781875637,5.398585492857023,0.8402777777777778,1635.3412406441341,1618.6440555334239
64,2025-03-06,43626.99516902384,43626.99516902384,0.0,0.0,0.7083333333333334,1618.6440555334239,1293.718989568287
65,2025-03-07,17157.846273120544,17157.846273120544,0.0,0.0,0.9166666666666666,1293.718989568287,2035.3516933164256
66,2025-03-08,15656.944417173287,15656.944417173287,0.0,0.0,0.8263888888888888,2035.3516933164256,1647.9096566812061
67,2025-03-09,42658.72927162106,42512.463527697684,146.2657439233737,29.3565675066066,0.7361111111111112,1647.9096566812061,1857.9824470445205
68,2025-03-10,44578.63436553835,42154.49446000703,2424.1399055313227,495.71275933587833,0.6041666666666666,1857.9824470445205,1663.1347634196698
69,2025-03-11,42423.068178756395,42423.068178756395,0.0,0.0,0.75,1663.1347634196698,2103.0139705489805
70,2025-03-12,41924.99839791427,41924.99839791427,0.0,0.0,0.7986111111111112,2103.0139705489805,1855.0599325710605
71,2025-03-13,48222.90842638179,41886.99079420462,6335.917632177171,1328.2451267556958,0.75,1855.0599325710605,1943.6094067734057
72,2025-03-14,16158.075004118537,16158.075004118538,0.0,0.0,0.8958333333333334,1943.6094067734057,2560.3533147458234
73,2025-03-15,15731.176984545604,15731.176984545604,0.0,0.0,0.75,2560.3533147458234,1865.14235269239
74,2025-03-16,42546.91613508009,40894.38616029577,1652.5299747843212,333.8772535360981,0.6944444444444444,1865.14235269239,2132.9600446764684
75,2025-03-17,41201.05538755808,41201.05538755808,0.0,0.0,0.9513888888888888,2132.9600446764684,2454.6559826594503
76,2025-03-18,45825.23503264217,40153.681335114044,5671.553697528128,1124.328466795103,0.8055555555555556,2454.6559826594503,2154.024236076413
77,2025-03-19,42793.168190245124,40347.38417411399,2445.7840161311433,496.4409937021405,0.8125,2154.024236076413,2416.1371233365694
78,2025-03-20,40796.476114494086,40231.87561333554,564.6005011585404,88.52666479011994,0.6875,2416.1371233365694,1712.6528866814126
79,2025-03-21,15740.509815175967,15740.509815175967,0.0,0.0,0.9305555555555556,1712.6528866814126,2123.873264519
80,2025-03-22,15443.098375414658,15443.098375414658,0.0,0.0,0.8055555555555556,2123.873264519,2501.420176923725
81,2025-03-23,39451.818878037884,39055.89606716491,395.92281087297835,81.10942540975617,0.7569444444444444,2501.420176923725,1856.1840280348638
82,2025-03-24,39723.7069238312,39136.11595157265,587.5909722585512,121.36496795173379,0.7916666666666666,1856.1840280348638,2032.2827863437649
83,2025-03-25,40211.93787593879,38825.46439048572,1386.4734854530636,283.3761400361717,0.6736111111111112,2032.2827863437649,1899.3903913163651
84,2025-03-26,39320.61839321326,39320.61839321327,0.0,0.0,0.9027777777777778,1899.3903913163651,2155.1592114975915
85,2025-03-27,38302.8760237355,38302.8760237355,0.0,0.0,0.7569444444444444,2155.1592114975915,2061.235569152692
86,2025-03-28,15243.894650040515,15243.894650040513,0.0,0.0,0.8819444444444444,2061.235569152692,2437.388944701547
87,2025-03-29,14478.824999766954,14478.824999766955,0.0,0.0,0.9027777777777778,2437.388944701547,1904.0705082391714
88,2025-03-30,37295.536682969876,37295.536682969876,0.0,0.0,0.7986111111111112,1904.0705082391714,2126.187811500503
89,2025-03-31,36890.175780160236,36744.59036732763,145.58541283260698,36.901702596921034,0.7777777777777778,2126.187811500503,2097.902323751847
90,2025-04-01,45378.68099475127,36212.601160655104,9166.079834096152,1486.456918376426,0.5972222222222222,2097.902323751847,1727.6967020979787
91,2025-04-02,47524.40948077086,37988.45407242371,9535.95540834715,1890.6389220484011,0.6805555555555556,1727.6967020979787,2036.8776869091612
92,2025-04-03,38354.97841900433,38354.97841900433,0.0,0.0,0.8263888888888888,2036.8776869091612,2052.5102869402176
93,2025-04-04,14107.058175844142,14107.058175844142,0.0,0.0,0.8472222222222222,2052.5102869402176,2163.4658942974315
94,2025-04-05,13683.914145235947,13683.914145235947,0.0,0.0,0.5416666666666666,2163.4658942974315,1584.410176832971
95,2025-04-06,37994.47481654303,37994.474816543036,0.0,0.0,0.8888888888888888,1584.410176832971,2096.7504051475594
96,2025-04-07,37024.19424083471,37024.19424083471,0.0,0.0,0.8680555555555556,2096.7504051475594,1916.321002631697
97,2025-04-08,38349.1458217198,36670.77444464655,1678.3713770732463,318.6651698823613,0.7569444444444444,1916.321002631697,1657.464126149204
98,2025-04-09,38062.65597679969,37215.404856330235,847.2511204694465,215.55466590388812,0.7430555555555556,1657.464126149204,1809.5656016022044
99,2025-04-10,37103.79310635296,37103.79310635296,0.0,0.0,0.8263888888888888,1809.5656016022044,1948.0097783207623
100,2025-04-11,13730.299519692222,13730.299519692224,0.0,0.0,0.8680555555555556,1948.0097783207623,1928.777237679465
101,2025-04-12,13532.182989610894,13532.182989610894,0.0,0.0,0.8125,1928.777237679465,1981.0183515781928
102,2025-04-13,35589.33545459859,35589.33545459859,0.0,0.0,0.8055555555555556,1981.0183515781928,1940.8948475303255
103,2025-04-14,35352.0198426743,35352.01984267431,0.0,0.0,0.7986111111111112,1940.8948475303255,1956.713689203847
104,2025-04-15,35894.85171191958,35894.85171191958,0.0,0.0,0.8472222222222222,1956.713689203847,2204.5363337451827
105,2025-04-16,34840.560511885815,34840.560511885815,0.0,0.0,0.6736111111111112,2204.5363337451827,1838.72532240602
106,2025-04-17,35701.35384808827,35701.35384808827,0.0,0.0,0.875,1838.72532240602,2104.5277994875187
107,2025-04-18,12919.13858094027,12919.138580940267,0.0,0.0,0.7847222222222222,2104.5277994875187,2277.1670165958594
108,2025-04-19,12772.942373117548,12772.942373117548,0.0,0.0,0.7777777777777778,2277.1670165958594,2022.8232667747848
109,2025-04-20,34306.269266768526,34306.269266768526,0.0,0.0,0.7986111111111112,2022.8232667747848,2085.662003127549
110,2025-04-21,34571.14828038537,34571.14828038537,0.0,0.0,0.9027777777777778,2085.662003127549,1832.3161666618832
111,2025-04-22,33885.438251957836,33885.438251957836,0.0,0.0,0.7430555555555556,1832.3161666618832,1915.202146920671
112,2025-04-23,34144.99839002116,34144.99839002117,0.0,0.0,0.8402777777777778,1915.202146920671,2104.289536451948
113,2025-04-24,33255.24809984684,33255.24809984684,0.0,0.0,0.8680555555555556,2104.289536451948,1825.7113075625723
114,2025-04-25,12434.84445699153,12434.84445699153,0.0,0.0,0.8472222222222222,1825.7113075625723,1929.1861217808773
115,2025-04-26,12086.997697801145,11941.858726391141,145.13897141000365,29.40714647148286,0.6875,1929.1861217808773,1364.7903978099612
116,2025-04-27,34445.21897103263,32763.56396815096,1681.655002881669,300.00558347386027,0.7430555555555556,1364.7903978099612,1656.6980858827842
117,2025-04-28,54689.29814119513,32822.51870538312,21866.779435812008,3614.2992493574234,0.5833333333333334,1656.6980858827842,1641.4478884864436
118,2025-04-29,35103.03263096786,33277.702833004834,1825.3297979630238,315.76255760804185,0.875,1641.4478884864436,1844.7349161777643
119,2025-04-30,33131.167333806465,33131.16733380646,0.0,0.0,0.8194444444444444,1844.7349161777643,1754.414498559897
120,2025-05-01,45475.66221817313,32291.44669374114,13184.215524431986,2500.9610480990864,0.4513888888888889,1754.414498559897,1214.8766262268648
121,2025-05-02,22750.8018609408,12908.376176593105,9842.425684347694,1879.5372316411765,0.2638888888888889,1214.8766262268648,1200.0
122,2025-05-03,17665.135902000686,14025.276660391602,3639.8592416090805,713.1902637029284,0.7430555555555556,1200.0,1282.7907917640239
123,2025-05-04,39543.956599583384,34355.59282166585,5188.363777917529,971.0580202676709,0.6319444444444444,1282.7907917640239,1239.6137043371157
124,2025-05-05,44072.51322101911,35522.59734037131,8549.915880647797,1543.960882399961,0.5555555555555556,1239.6137043371157,1276.3028470093461
125,2025-05-06,38168.94441528146,34546.70312790498,3622.2412873764806,860.092674040759,0.6041666666666666,1276.3028470093461,1326.4694396618988
126,2025-05-07,39698.97132763288,36489.693165161705,3209.2781624711697,551.711678002287,0.7222222222222222,1326.4694396618988,1400.7049363358276
127,2025-05-08,38110.9756001314,37556.61050417307,554.3650959583329,82.43748333333326,0.7638888888888888,1400.7049363358276,2291.438632378126
128,2025-05-09,15565.682813984791,15565.682813984793,0.0,0.0,0.8888888888888888,2291.438632378126,3151.574545702819
129,2025-05-10,14835.413213510448,14835.413213510446,0.0,0.0,0.6805555555555556,3151.574545702819,2320.590437975102
130,2025-05-11,35970.925300368406,35693.564260910076,277.3610394583323,41.18071666666651,0.6875,2320.590437975102,1746.8343563142216
131,2025-05-12,36393.65529941037,36393.65529941037,0.0,0.0,0.7986111111111112,1746.8343563142216,2306.827827698947
132,2025-05-13,35801.609897263705,35801.6098972637,0.0,0.0,0.8263888888888888,2306.827827698947,1996.0269043379708
133,2025-05-14,34884.95143568625,34884.95143568625,0.0,0.0,0.7430555555555556,1996.0269043379708,1702.9627421031532
134,2025-05-15,35664.670425576725,35547.03485590502,117.635569671704,25.67621295900993,0.75,1702.9627421031532,2156.5879083628224
135,2025-05-16,14886.844627793876,14886.844627793878,0.0,0.0,0.9097222222222222,2156.5879083628224,2506.3105742763823
136,2025-05-17,14477.773330808734,14477.773330808732,0.0,0.0,0.75,2506.3105742763823,1990.5548796445005
137,2025-05-18,37601.13540703113,35337.155305744855,2263.980101286275,415.3196011487365,0.6875,1990.5548796445005,2297.734900684949
138,2025-05-19,35758.41087338416,35224.54467505083,533.8661983333332,79.23649999999998,0.8958333333333334,2297.734900684949,1865.017959267149
139,2025-05-20,34707.51089954273,34621.91111594241,85.59978360032574,21.884132327834777,0.7083333333333334,1865.017959267149,1777.3214243369275
140,2025-05-21,35818.7557697004,35818.7557697004,0.0,0.0,0.7638888888888888,1777.3214243369275,1875.1416593203453
141,2025-05-22,35053.88609560226,35036.55273060227,17.33336499999957,2.5699999999999363,0.8333333333333334,1875.1416593203453,2384.1210931540863
142,2025-05-23,15068.483314436056,15068.483314436056,0.0,0.0,0.9305555555555556,2384.1210931540863,3236.759332696038
143,2025-05-24,15183.915204722547,15183.915204722547,0.0,0.0,0.9375,3236.759332696038,3170.7182315026384
144,2025-05-25,34020.505542828905,34020.505542828905,0.0,0.0,0.8472222222222222,3170.7182315026384,1950.336171160775
145,2025-05-26,37944.65366574378,34211.9856995853,3732.66796615849,589.5682303847784,0.6597222222222222,1950.336171160775,1830.8221558794303
146,2025-05-27,34276.43159404267,34276.43159404267,0.0,0.0,0.8263888888888888,1830.8221558794303,1822.1999291052912
147,2025-05-28,34243.94018650071,34243.94018650071,0.0,0.0,0.7152777777777778,1822.1999291052912,2227.345550736462
148,2025-05-29,34825.863979816124,34425.2632268792,400.60075293692495,58.07303215122204,0.6875,2227.345550736462,1852.6125030057167
149,2025-05-30,14476.86756258849,14476.86756258849,0.0,0.0,0.8402777777777778,1852.6125030057167,2433.143791261996
150,2025-05-31,14240.295763164355,14240.295763164355,0.0,0.0,0.7222222222222222,2433.143791261996,2519.36315814676
151,2025-06-01,107114.53954795125,34935.65970401121,72178.87984394003,13823.41474564531,0.1527777777777778,2519.36315814676,1200.0
152,2025-06-02,58832.13307427344,41462.57835674629,17369.554717527157,3705.5643634977732,0.3888888888888889,1200.0,1200.0
153,2025-06-03,45743.55465623281,44415.106310035815,1328.4483461969871,317.43050903022873,0.6458333333333334,1200.0,1200.0
154,2025-06-04,46930.89005789459,44349.05416757321,2581.8358903213834,656.7445559541469,0.5416666666666666,1200.0,1200.0
155,2025-06-05,48089.65519621319,47002.27312217023,1087.3820740429628,272.9905958692701,0.6527777777777778,1200.0,1200.0
156,2025-06-06,31144.197885765563,18969.30355630545,12174.894329460112,2334.771546890916,0.5138888888888888,1200.0,1543.671103601178
157,2025-06-07,24866.432776587822,17924.981112037356,6941.451664550469,1092.665026522252,0.4097222222222222,1543.671103601178,1280.0394293510872
158,2025-06-08,54798.93137138424,54798.931371384235,0.0,0.0,1.0,1280.0394293510872,3756.6504862357183
159,2025-06-09,47877.325384725664,47767.13688796586,110.18849675980178,16.365438401871643,0.75,3756.6504862357183,3093.243544666931
160,2025-06-10,47442.21109128043,47404.789022642464,37.422068637970156,5.551412051323268,0.7847222222222222,3093.243544666931,2352.1854113809854
161,2025-06-11,63837.32501927358,47204.193369834305,16633.131649439278,3538.820931844376,0.6041666666666666,2352.1854113809854,2309.3050861522474
162,2025-06-12,50443.42543989596,50443.42543989596,0.0,0.0,0.8680555555555556,2309.3050861522474,2636.838814233312
163,2025-06-13,22466.366914142134,22466.366914142138,0.0,0.0,0.8680555555555556,2636.838814233312,3676.896831205511
164,2025-06-14,21935.573710054967,21935.573710054967,0.0,0.0,0.9236111111111112,3676.896831205511,3018.1521583079048
165,2025-06-15,49302.46959819669,49302.46959819669,0.0,0.0,0.8958333333333334,3018.1521583079048,2854.996309960152
166,2025-06-16,48670.9390426342,48344.55171841248,326.38732422172137,48.346967965805675,0.7708333333333334,2854.996309960152,2419.2628551028124
167,2025-06-17,51614.95190438784,48456.500020000756,3158.451884387091,669.4456182188823,0.7291666666666666,2419.2628551028124,2135.035361827935
168,2025-06-18,48957.70425059409,48849.76733380223,107.93691679186097,16.012003677771986,0.7777777777777778,2135.035361827935,2224.5895466325373
169,2025-06-19,49385.16524333961,49065.32337003213,319.8418733074852,47.53857800765445,0.8541666666666666,2224.5895466325373,2341.1067195617834
170,2025-06-20,21865.779958863448,21865.779958863448,0.0,0.0,0.9722222222222222,2341.1067195617834,3456.9317210703284
171,2025-06-21,19568.34607469799,19568.34607469799,0.0,0.0,0.8680555555555556,3456.9317210703284,3002.8667230378974
172,2025-06-22,48647.4484821139,45657.48793722774,2989.9605448861485,575.4483778763813,0.7986111111111112,3002.8667230378974,2306.115412551921
173,2025-06-23,46438.47822791933,46407.7273518196,30.750876099732007,4.56176770504851,0.7916666666666666,2306.115412551921,2157.291057123876
174,2025-06-24,65720.68482489188,46204.97963206509,19515.70519282679,4056.9126918861207,0.4791666666666667,2157.291057123876,2050.788466079085
175,2025-06-25,47511.19863471516,47390.36430220584,120.83433250932613,17.946581391552968,0.8472222222222222,2050.788466079085,1975.5223277718715
176,2025-06-26,48260.21069270953,47890.96156187164,369.2491308378843,54.88105816273037,0.875,1975.5223277718715,2029.6854941049428
177,2025-06-27,20517.76877710194,20517.76877710194,0.0,0.0,0.9652777777777778,2029.6854941049428,3413.299539944144
178,2025-06-28,17716.46281062608,17716.462810626083,0.0,0.0,0.75,3413.299539944144,1957.1973427401585
179,2025-06-29,47917.558512158605,47917.558512158605,0.0,0.0,0.8263888888888888,1957.1973427401585,2735.9112283166996
180,2025-06-30,47255.686056672006,46696.36185988186,559.324196790139,82.95832511548156,0.7708333333333334,2735.9112283166996,2079.9560956263713
181,2025-07-01,70626.4682786768,46907.384887828855,23719.083390847933,5839.055996987616,0.3680555555555556,2079.9560956263713,1200.0
182,2025-07-02,63613.79327938452,55281.4726204194,8332.320658965118,1592.2238306911718,0.6458333333333334,1200.0,1245.830899359293
183,2025-07-03,59324.153914111375,53475.596578016375,5848.557336094991,968.4750665080707,0.5972222222222222,1245.830899359293,1459.1043632339422
184,2025-07-04,25888.92173451768,25888.92173451768,0.0,0.0,0.8819444444444444,1459.1043632339422,2127.313283873755
185,2025-07-05,31695.74333425808,21936.411666488722,9759.331667769356,1799.4392476307812,0.3541666666666667,2127.313283873755,1200.0
186,2025-07-06,59541.77242891499,51883.91880513712,7657.853623777877,1494.279188583484,0.4791666666666667,1200.0,1202.1194460165857
187,2025-07-07,57498.02989555543,57038.9538691459,459.0760264095304,68.10206592635075,0.8680555555555556,1202.1194460165857,2283.031864800071
188,2025-07-08,56670.41319734093,56588.10832796575,82.30486937517836,15.323937697854841,0.8541666666666666,2283.031864800071,4257.9886568163865
189,2025-07-09,52948.199093727366,52928.02933843906,20.169755288300635,2.991879446458597,0.8680555555555556,4257.9886568163865,3517.561824040662
190,2025-07-10,51176.18015284349,50132.35336813351,1043.826784709983,193.56719751399865,0.7291666666666666,3517.561824040662,1536.0055655118113
191,2025-07-11,30826.517170521027,30826.517170521023,0.0,0.0,0.7777777777777778,1536.0055655118113,4615.61369451535
192,2025-07-12,24963.185750431552,24963.18575043155,0.0,0.0,0.6944444444444444,4615.61369451535,2201.4389516660044
193,2025-07-13,50732.94618672048,49961.428728486644,771.5174582338302,114.60095986726708,0.7986111111111112,2201.4389516660044,1615.5870772846931
194,2025-07-14,51717.662341300966,50868.61437809527,849.0479632056883,126.0060795783537,0.8402777777777778,1615.5870772846931,1590.774667519983
195,2025-07-15,50378.96082385878,50332.63363382709,46.32719003168832,6.880616371853307,0.7847222222222222,1590.774667519983,2410.583940688348
196,2025-07-16,50569.609729450895,48759.717452485595,1809.892276965317,389.78983958838,0.6805555555555556,2410.583940688348,1935.1326682303652
197,2025-07-17,49892.32462713016,49186.74704011119,705.5775870189664,139.48316127200866,0.6736111111111112,1935.1326682303652,1629.885479514585
198,2025-07-18,29384.74312350951,29384.74312350951,0.0,0.0,0.8263888888888888,1629.885479514585,4086.3238972192235
199,2025-07-19,24869.455111851657,24869.455111851657,0.0,0.0,0.8611111111111112,4086.3238972192235,2343.661402980853
200,2025-07-20,49081.28658522486,49081.28658522485,0.0,0.0,0.75,2343.661402980853,2437.3232102009633
201,2025-07-21,50864.119624334024,50676.121195309264,187.99842902476345,26.9493160872654,0.8263888888888888,2437.3232102009633,2144.2360226622304
202,2025-07-22,49814.60781431605,48914.33206459721,900.2757497188385,139.6439568978734,0.6458333333333334,2144.2360226622304,1565.8572917382717
203,2025-07-23,50644.495530358676,50191.03345577066,453.4620745880161,89.32407675345146,0.7638888888888888,1565.8572917382717,1893.4128303406292
204,2025-07-24,51718.53879343852,50374.89159702744,1343.647196411084,273.5555880244312,0.7847222222222222,1893.4128303406292,2320.9754885853995
205,2025-07-25,28139.54247749627,28139.54247749627,0.0,0.0,0.9652777777777778,2320.9754885853995,3498.089031442949
206,2025-07-26,26013.3180615048,26013.318061504804,0.0,0.0,0.7986111111111112,3498.089031442949,3089.7605180599094
207,2025-07-27,55332.69469965922,46268.9770217381,9063.717677921126,1694.8114791274406,0.5208333333333334,3089.7605180599094,1444.661098900935
208,2025-07-28,51785.027410604445,51389.74366028778,395.28375031666627,80.89706666666659,0.6805555555555556,1444.661098900935,1757.7529656351967
209,2025-07-29,51431.011641681995,50543.977482439936,887.0341592420586,131.0170654266583,0.7222222222222222,1757.7529656351967,1776.7252304741978
210,2025-07-30,49964.82804136078,49828.96002379244,135.86801756833418,20.140260634504443,0.7430555555555556,1776.7252304741978,1792.3003180366502
211,2025-07-31,51418.22790927734,50122.26434805574,1295.9635612215982,200.88883146473074,0.7152777777777778,1792.3003180366502,1685.627681991623
212,2025-08-01,26319.00990202524,26319.00990202524,0.0,0.0,0.9722222222222222,1685.627681991623,3201.770650474881
213,2025-08-02,24007.893242237173,24007.893242237173,0.0,0.0,0.9236111111111112,3201.770650474881,2632.3877699694
214,2025-08-03,51688.57830953163,46794.87662525134,4893.701684280294,957.1369124096169,0.7777777777777778,2632.3877699694,1376.0600480862556
215,2025-08-04,48141.9219307857,48141.9219307857,0.0,0.0,0.9236111111111112,1376.0600480862556,1888.9850757905122
216,2025-08-05,45660.581759227156,44591.019189205035,1069.5625700221185,309.2570882112925,0.625,1888.9850757905122,1219.091202946014
217,2025-08-06,50567.29826858178,45430.60528552697,5136.6929830548,1351.036230537044,0.6736111111111112,1219.091202946014,1305.515730286956
218,2025-08-07,45935.445171164014,45628.96438447776,306.48078668625243,45.38611324970407,0.7222222222222222,1305.515730286956,1385.4486236562964
219,2025-08-08,25256.120149574563,25256.12014957456,0.0,0.0,0.9305555555555556,1385.4486236562964,3008.401073488103
220,2025-08-09,21726.693995847032,21726.693995847032,0.0,0.0,0.5555555555555556,3008.401073488103,1467.690606533607
221,2025-08-10,45213.57878707157,44817.34564747328,396.23313959830136,57.655394407931,0.7152777777777778,1467.690606533607,1600.4922732721463
222,2025-08-11,46245.455325939045,45402.620383565765,842.8349423732805,124.99882223505051,0.7361111111111112,1600.4922732721463,1483.8845291641053
223,2025-08-12,47342.66294373059,46148.68761990327,1193.9753238273133,250.04673665432335,0.7083333333333334,1483.8845291641053,1974.5500963100244
224,2025-08-13,46209.03197056117,45883.350015942095,325.68195461908317,47.875093669758485,0.7361111111111112,1974.5500963100244,2189.4194900619627
225,2025-08-14,46593.7203709048,45588.604933370705,1005.1154375340855,172.67209619256187,0.7569444444444444,2189.4194900619627,1871.0231156980499
226,2025-08-15,22814.299015528508,22814.299015528508,0.0,0.0,0.7222222222222222,1871.0231156980499,1880.0615538081097
227,2025-08-16,22786.28042348175,22786.280423481752,0.0,0.0,0.7152777777777778,1880.0615538081097,1878.3733815827434
228,2025-08-17,45825.11225662032,44981.87637424153,843.2358823787833,125.1591429557867,0.7638888888888888,1878.3733815827434,1930.9673946031426
229,2025-08-18,46634.93883967548,45839.24596133285,795.6928783426349,117.14248504744842,0.7847222222222222,1930.9673946031426,1978.961994054901
230,2025-08-19,46654.66674178196,45614.61049658777,1040.0562451941917,154.20211362731754,0.7847222222222222,1978.961994054901,1771.6447499051735
231,2025-08-20,59260.63945425679,45324.64599204149,13935.9934622153,2424.203345952392,0.5208333333333334,1771.6447499051735,1531.052665843755
232,2025-08-21,45873.91859137726,45802.997421413456,70.92116996380372,10.515408104945323,0.7291666666666666,1531.052665843755,1759.3035253292664
233,2025-08-22,24486.653105136465,24486.653105136465,0.0,0.0,0.7291666666666666,1759.3035253292664,2233.348056675991
234,2025-08-23,22937.800643158473,22937.800643158473,0.0,0.0,0.6388888888888888,2233.348056675991,1922.9318321012543
235,2025-08-24,45884.99892364371,45884.99892364371,0.0,0.0,0.7361111111111112,1922.9318321012543,1908.0875991000548
236,2025-08-25,48281.6704987949,47578.51207696512,703.158421829781,172.72383397203268,0.6666666666666666,1908.0875991000548,2272.7853539946636
237,2025-08-26,46383.364688240414,46268.37065703278,114.99403120763408,17.070293358217782,0.8472222222222222,2272.7853539946636,2151.5967474364925
238,2025-08-27,46270.517855739105,46179.59827070717,90.91958503193523,13.500668515105986,0.7013888888888888,2151.5967474364925,1951.475428020267
239,2025-08-28,49190.05484609373,47391.243966405134,1798.8108796885915,376.8733400275242,0.6944444444444444,1951.475428020267,2125.7149498993113
240,2025-08-29,23708.803289505064,23708.80328950506,0.0,0.0,0.7222222222222222,2125.7149498993113,2070.8622459354838
241,2025-08-30,24928.03936421153,24928.039364211534,0.0,0.0,0.8819444444444444,2070.8622459354838,2303.556403683254
242,2025-08-31,46249.724613685845,46053.87396670187,195.85064698397557,28.60613056676891,0.7638888888888888,2303.556403683254,2072.8380854905486
243,2025-09-01,46159.323608230225,46159.32360823022,0.0,0.0,0.9375,2072.8380854905486,5571.452764393699
244,2025-09-02,40232.01005094235,38620.53223713477,1611.4778138075808,300.1138096285024,0.7569444444444444,5571.452764393699,3674.4011916530335
245,2025-09-03,39339.35040641781,39339.35040641781,0.0,0.0,0.8402777777777778,3674.4011916530335,3204.2260637441227
246,2025-09-04,38661.12552230194,38551.02428168109,110.10124062085487,16.34398287253839,0.8055555555555556,3204.2260637441227,2675.1454528798126
247,2025-09-05,19579.4618241492,19579.4618241492,0.0,0.0,0.9305555555555556,2675.1454528798126,3634.175004265429
248,2025-09-06,19372.865385126348,19372.865385126348,0.0,0.0,0.7777777777777778,3634.175004265429,3912.182744658472
249,2025-09-07,37367.88022627667,34248.830449484376,3119.049776792298,504.0131408170129,0.6319444444444444,3912.182744658472,1719.440682597529
250,2025-09-08,66615.322235464,32568.40024082804,34046.92199463595,6981.331693116898,0.1875,1719.440682597529,1200.0
251,2025-09-09,40962.45534244696,38392.807894718666,2569.6474477283004,465.09218859311414,0.7013888888888888,1200.0,1223.9211523768554
