scenario,date,period,charge_kwh,discharge_kwh,initial_soc,final_soc
2,2025-02-10,12:00-16:00,1822.982606759826,1360.8698833333333,1749.9170734066963,1822.0074945780962
2,2025-02-10,16:00-20:00,128.5942515651866,6011.948860817071,1749.9170734066963,1822.0074945780962
2,2025-02-10,20:00-24:00,939.4111954047887,3466.527581372351,1749.9170734066963,1822.0074945780962
2,2025-02-11,0:00-4:00,8224.255659544226,1.1018670272560485,1822.0074945780962,1800.375390900866
2,2025-02-11,4:00-8:00,3068.464433789941,4469.951953129944,1822.0074945780962,1800.375390900866
2,2025-02-11,8:00-12:00,5945.271102702576,5971.78715,1822.0074945780962,1800.375390900866
2,2025-02-11,12:00-16:00,5147.161574415457,1186.5249833333337,1822.0074945780962,1800.375390900866
2,2025-02-11,16:00-20:00,65.34663741011423,6162.804887053238,1822.0074945780962,1800.375390900866
2,2025-02-11,20:00-24:00,1164.2318883944731,3481.6093415476216,1822.0074945780962,1800.375390900866
2,2025-02-12,0:00-4:00,8474.044925009886,0.0,1800.375390900866,1805.3254616354327
2,2025-02-12,4:00-8:00,2993.922171353292,3408.107214122774,1800.375390900866,1805.3254616354327
2,2025-02-12,8:00-12:00,5870.957111903089,5488.424866666666,1800.375390900866,1805.3254616354327
2,2025-02-12,12:00-16:00,4074.1126554988077,1906.2579708119806,1800.375390900866,1805.3254616354327
2,2025-02-12,16:00-20:00,103.95810965079005,6033.970032760846,1800.375390900866,1805.3254616354327
2,2025-02-12,20:00-24:00,399.9355659997749,2883.7813516817555,1800.375390900866,1805.3254616354327
2,2025-02-13,0:00-4:00,8138.218271390131,17.63584537996155,1805.3254616354327,1819.9410840167752
2,2025-02-13,4:00-8:00,3126.0355083008917,3878.4992419504933,1805.3254616354327,1819.9410840167752
2,2025-02-13,8:00-12:00,6093.31111454019,4285.605216666667,1805.3254616354327,1819.9410840167752
2,2025-02-13,12:00-16:00,2119.5841168174593,814.5963000000004,1805.3254616354327,1819.9410840167752
2,2025-02-13,16:00-20:00,43.80568146975793,6162.68299602743,1805.3254616354327,1819.9410840167752
2,2025-02-13,20:00-24:00,1163.4436568813746,3443.073317591473,1805.3254616354327,1819.9410840167752
2,2025-02-14,0:00-4:00,6274.368048985815,28.602857022059084,1819.9410840167752,1912.9215774176837
2,2025-02-14,4:00-8:00,1193.5140848095182,6147.512083333333,1819.9410840167752,1912.9215774176837
2,2025-02-14,8:00-12:00,5173.872783333333,213.09401666666668,1819.9410840167752,1912.9215774176837
2,2025-02-14,12:00-16:00,3923.1793785657173,13.467813730837179,1819.9410840167752,1912.9215774176837
2,2025-02-14,16:00-20:00,76.65324124819386,6478.629473899826,1819.9410840167752,1912.9215774176837
2,2025-02-14,20:00-24:00,861.1271837440936,2782.9279628313448,1819.9410840167752,1912.9215774176837
2,2025-02-15,0:00-4:00,6039.736377976377,70.80061973569906,1912.9215774176837,1698.994415800889
2,2025-02-15,4:00-8:00,1129.4763784972492,5864.184944084889,1912.9215774176837,1698.994415800889
2,2025-02-15,8:00-12:00,5909.7378499999995,159.00708333333336,1912.9215774176837,1698.994415800889
2,2025-02-15,12:00-16:00,3059.9555214406764,4.5428355317073965,1912.9215774176837,1698.994415800889
2,2025-02-15,16:00-20:00,5.04759503522978,6360.277816666667,1912.9215774176837,1698.994415800889
2,2025-02-15,20:00-24:00,692.5999257519021,2897.0341097041983,1912.9215774176837,1698.994415800889
2,2025-02-16,0:00-4:00,7826.563521934704,9.255870550956274,1698.994415800889,1682.9953249735047
2,2025-02-16,4:00-8:00,3676.456866734685,3806.1810400943127,1698.994415800889,1682.9953249735047
2,2025-02-16,8:00-12:00,5833.333333333334,6024.066671930454,1698.994415800889,1682.9953249735047
2,2025-02-16,12:00-16:00,4119.043860198383,836.382248211111,1698.994415800889,1682.9953249735047
2,2025-02-16,16:00-20:00,172.7764102619915,6262.372121137477,1698.994415800889,1682.9953249735047
2,2025-02-16,20:00-24:00,997.898542227684,3440.3853995493187,1698.994415800889,1682.9953249735047
2,2025-02-17,0:00-4:00,7740.223544588996,44.144490650964826,1682.9953249735047,1757.184843046257
2,2025-02-17,4:00-8:00,3789.4790356968183,2887.2168642151737,1682.9953249735047,1757.184843046257
2,2025-02-17,8:00-12:00,5941.070847468508,4143.184666666666,1682.9953249735047,1757.184843046257
2,2025-02-17,12:00-16:00,740.8290555555545,666.74615,1682.9953249735047,1757.184843046257
2,2025-02-17,16:00-20:00,20.195869438930295,6140.526056323812,1682.9953249735047,1757.184843046257
2,2025-02-17,20:00-24:00,1101.0257202224868,3447.3410811315152,1682.9953249735047,1757.184843046257
2,2025-02-18,0:00-4:00,7973.6669553520915,31.707164265619554,1757.184843046257,2105.0518440628725
2,2025-02-18,4:00-8:00,3561.6374026048843,4383.347108067031,1757.184843046257,2105.0518440628725
2,2025-02-18,8:00-12:00,5914.582779896028,4380.564633333333,1757.184843046257,2105.0518440628725
2,2025-02-18,12:00-16:00,2559.845045847031,634.3723529039931,1757.184843046257,2105.0518440628725
2,2025-02-18,16:00-20:00,63.644409574669794,5947.506102377613,1757.184843046257,2105.0518440628725
2,2025-02-18,20:00-24:00,1250.8492860826789,3484.2903166666665,1757.184843046257,2105.0518440628725
2,2025-02-19,0:00-4:00,7705.265880342771,105.58209244511033,2105.0518440628725,1583.3894898346755
2,2025-02-19,4:00-8:00,3341.666795789527,4964.510020381754,2105.0518440628725,1583.3894898346755
2,2025-02-19,8:00-12:00,5968.739874210813,5277.682616666667,2105.0518440628725,1583.3894898346755
2,2025-02-19,12:00-16:00,4855.434635684352,1087.4696449785133,2105.0518440628725,1583.3894898346755
2,2025-02-19,16:00-20:00,111.40411864018849,6094.625115102231,2105.0518440628725,1583.3894898346755
2,2025-02-19,20:00-24:00,891.517943100906,3551.6491960954236,2105.0518440628725,1583.3894898346755
2,2025-02-20,0:00-4:00,8095.438303124673,22.758969773529998,1583.3894898346755,1748.155140305565
2,2025-02-20,4:00-8:00,3636.6214315099296,3881.467633806202,1583.3894898346755,1748.155140305565
2,2025-02-20,8:00-12:00,5711.706478645439,4979.809483333333,1583.3894898346755,1748.155140305565
2,2025-02-20,12:00-16:00,2518.2965376944762,338.17593333333343,1583.3894898346755,1748.155140305565
2,2025-02-20,16:00-20:00,30.010823533485222,5989.335239046795,1583.3894898346755,1748.155140305565
2,2025-02-20,20:00-24:00,1004.8107870375247,3529.33824540362,1583.3894898346755,1748.155140305565
2,2025-02-21,0:00-4:00,6340.369169996747,44.826245684838,1748.155140305565,1920.043673239825
2,2025-02-21,4:00-8:00,995.1678187072712,5747.834033166451,1748.155140305565,1920.043673239825
2,2025-02-21,8:00-12:00,7218.217866666667,125.67031666666671,1748.155140305565,1920.043673239825
2,2025-02-21,12:00-16:00,1577.2265714640916,22.214572078867302,1748.155140305565,1920.043673239825
2,2025-02-21,16:00-20:00,11.106575980037675,6267.617933333333,1748.155140305565,1920.043673239825
2,2025-02-21,20:00-24:00,641.1346161054573,2733.669475776949,1748.155140305565,1920.043673239825
2,2025-02-22,0:00-4:00,5594.673537124235,82.48872189101041,1920.043673239825,2114.7272392108016
2,2025-02-22,4:00-8:00,1057.6694920374764,5439.605816666666,1920.043673239825,2114.7272392108016
2,2025-02-22,8:00-12:00,6503.709066666666,144.0951,1920.043673239825,2114.7272392108016
2,2025-02-22,12:00-16:00,2500.010007697227,55.69826820756756,1920.043673239825,2114.7272392108016
2,2025-02-22,16:00-20:00,67.78886626079056,6337.454994760475,1920.043673239825,2114.7272392108016
2,2025-02-22,20:00-24:00,965.8198698817822,2776.667806734058,1920.043673239825,2114.7272392108016
2,2025-02-23,0:00-4:00,7875.813713703681,54.846600899562304,2114.7272392108016,1661.3553857353202
2,2025-02-23,4:00-8:00,3289.3736657473733,4485.773374914019,2114.7272392108016,1661.3553857353202
2,2025-02-23,8:00-12:00,5973.751348487356,4936.355166666666,2114.7272392108016,1661.3553857353202
2,2025-02-23,12:00-16:00,3188.961438343853,578.5618000000002,2114.7272392108016,1661.3553857353202
2,2025-02-23,16:00-20:00,61.79737395326822,6036.8207440614515,2114.7272392108016,1661.3553857353202
2,2025-02-23,20:00-24:00,928.0218299928842,3523.696051862265,2114.7272392108016,1661.3553857353202
2,2025-02-24,0:00-4:00,8084.171331543805,0.0,1661.3553857353202,1816.3472631987347
2,2025-02-24,4:00-8:00,3610.763923090425,4249.239132096857,1661.3553857353202,1816.3472631987347
2,2025-02-24,8:00-12:00,6072.789835864708,3639.0998999999997,1661.3553857353202,1816.3472631987347
2,2025-02-24,12:00-16:00,1032.7945260454092,362.44911042087585,1661.3553857353202,1816.3472631987347
2,2025-02-24,16:00-20:00,93.78433059853728,5995.283807328695,1661.3553857353202,1816.3472631987347
2,2025-02-24,20:00-24:00,1061.9070793742608,3567.479768535972,1661.3553857353202,1816.3472631987347
2,2025-02-25,0:00-4:00,7944.266638360108,65.23164927829066,1816.3472631987347,1729.2318636218306
2,2025-02-25,4:00-8:00,2510.0826761152002,4729.873193417767,1816.3472631987347,1729.2318636218306
2,2025-02-25,8:00-12:00,6369.275550594062,3066.2635666666665,1816.3472631987347,1729.2318636218306
2,2025-02-25,12:00-16:00,1640.6176344697415,233.80853333333351,1816.3472631987347,1729.2318636218306
2,2025-02-25,16:00-20:00,87.26523408770674,6011.341911052685,1816.3472631987347,1729.2318636218306
2,2025-02-25,20:00-24:00,861.0108492467208,3447.3927954190535,1816.3472631987347,1729.2318636218306
2,2025-02-26,0:00-4:00,8016.52656596334,25.768866886916953,1729.2318636218306,2336.700775565814
2,2025-02-26,4:00-8:00,2647.9820825256993,5059.797848668808,1729.2318636218306,2336.700775565814
2,2025-02-26,8:00-12:00,6005.458076311514,3363.257683333334,1729.2318636218306,2336.700775565814
2,2025-02-26,12:00-16:00,3143.2233133719637,816.9298986276237,1729.2318636218306,2336.700775565814
2,2025-02-26,16:00-20:00,184.79893166670462,5963.471864908586,1729.2318636218306,2336.700775565814
2,2025-02-26,20:00-24:00,1355.4393980924337,3412.563757867046,1729.2318636218306,2336.700775565814
2,2025-02-27,0:00-4:00,7100.225785710918,38.86743504698222,2336.700775565814,1863.7892488724503
2,2025-02-27,4:00-8:00,2920.3846216863612,4963.44706269042,2336.700775565814,1863.7892488724503
2,2025-02-27,8:00-12:00,6232.000617801603,4645.2863333333335,2336.700775565814,1863.7892488724503
2,2025-02-27,12:00-16:00,3760.096087795911,334.84495000000004,2336.700775565814,1863.7892488724503
2,2025-02-27,16:00-20:00,43.39053534583809,6114.9144965484575,2336.700775565814,1863.7892488724503
2,2025-02-27,20:00-24:00,1192.911621767204,3475.391332307423,2336.700775565814,1863.7892488724503
2,2025-02-28,0:00-4:00,5649.851496847312,24.15633197004763,1863.7892488724503,1946.1804614652208
2,2025-02-28,4:00-8:00,1008.3591868703136,5303.103950691644,1863.7892488724503,1946.1804614652208
2,2025-02-28,8:00-12:00,8612.8429,45.65338333333337,1863.7892488724503,1946.1804614652208
2,2025-02-28,12:00-16:00,118.44369789256123,0.0,1863.7892488724503,1946.1804614652208
2,2025-02-28,16:00-20:00,2.2592924752637806,6244.77589656107,1863.7892488724503,1946.1804614652208
2,2025-02-28,20:00-24:00,912.0580721046591,2977.5804517221122,1863.7892488724503,1946.1804614652208
2,2025-03-01,0:00-4:00,5516.115608984506,7.160943437479887,1946.1804614652208,1856.856751379725
2,2025-03-01,4:00-8:00,1462.6654338087612,4696.125766666667,1946.1804614652208,1856.856751379725
2,2025-03-01,8:00-12:00,6449.632250000001,27.876399999999954,1946.1804614652208,1856.856751379725
2,2025-03-01,12:00-16:00,1182.9105976432438,19.557671127461767,1946.1804614652208,1856.856751379725
2,2025-03-01,16:00-20:00,41.389682323271074,6397.0314807576115,1946.1804614652208,1856.856751379725
2,2025-03-01,20:00-24:00,755.3142649291686,2804.212703808853,1946.1804614652208,1856.856751379725
2,2025-03-02,0:00-4:00,7973.643512744209,0.0,1856.856751379725,1457.6033181423459
2,2025-03-02,4:00-8:00,3585.4112276634974,3263.8063805220977,1856.856751379725,1457.6033181423459
2,2025-03-02,8:00-12:00,5794.870571093502,4084.2152000000006,1856.856751379725,1457.6033181423459
2,2025-03-02,12:00-16:00,1107.1894974109864,2088.2886669956033,1856.856751379725,1457.6033181423459
2,2025-03-02,16:00-20:00,219.20807989190246,6196.266265488142,1856.856751379725,1457.6033181423459
2,2025-03-02,20:00-24:00,912.4365925936095,2379.672084053727,1856.856751379725,1457.6033181423459
2,2025-03-03,0:00-4:00,8548.518373220926,51.91032316189501,1457.6033181423459,1579.8094148712896
2,2025-03-03,4:00-8:00,3211.6410226227454,4728.080575177449,1457.6033181423459,1579.8094148712896
2,2025-03-03,8:00-12:00,5949.613969101392,5257.73935,1457.6033181423459,1579.8094148712896
2,2025-03-03,12:00-16:00,4729.486776736678,1314.752807385805,1457.6033181423459,1579.8094148712896
2,2025-03-03,16:00-20:00,222.81024794180018,6195.51742048194,1457.6033181423459,1579.8094148712896
2,2025-03-03,20:00-24:00,945.5362266675853,3582.9105955682353,1457.6033181423459,1579.8094148712896
2,2025-03-04,0:00-4:00,8082.776855018748,91.17305388829038,1579.8094148712896,1707.4924561083074
2,2025-03-04,4:00-8:00,4096.461596646126,2985.981133704075,1579.8094148712896,1707.4924561083074
2,2025-03-04,8:00-12:00,5814.91262301649,4370.5409666666665,1579.8094148712896,1707.4924561083074
2,2025-03-04,12:00-16:00,842.3174444444443,758.0857,1579.8094148712896,1707.4924561083074
2,2025-03-04,16:00-20:00,68.38470045533619,6017.293882232093,1579.8094148712896,1707.4924561083074
2,2025-03-04,20:00-24:00,358.59530179587546,2992.8981640823454,1579.8094148712896,1707.4924561083074
2,2025-03-05,0:00-4:00,8275.867760359408,0.0,1707.4924561083074,1639.242378753071
2,2025-03-05,4:00-8:00,3375.9535375854625,3803.307197012351,1707.4924561083074,1639.242378753071
2,2025-03-05,8:00-12:00,5667.203173870719,3157.904783333333,1707.4924561083074,1639.242378753071
2,2025-03-05,12:00-16:00,1038.4606111111098,934.6145500000002,1707.4924561083074,1639.242378753071
2,2025-03-05,16:00-20:00,62.75755176240784,6080.170295121979,1707.4924561083074,1639.242378753071
2,2025-03-05,20:00-24:00,368.4511480407849,2998.5752874668133,1707.4924561083074,1639.242378753071
2,2025-03-06,0:00-4:00,8484.717860155033,18.400548114305366,1639.242378753071,1284.2953968988643
2,2025-03-06,4:00-8:00,2703.485832143163,4637.854688856321,1639.242378753071,1284.2953968988643
2,2025-03-06,8:00-12:00,6251.226883333334,3131.026966666667,1639.242378753071,1284.2953968988643
2,2025-03-06,12:00-16:00,1854.0087833349976,978.2854462118482,1639.242378753071,1284.2953968988643
2,2025-03-06,16:00-20:00,159.49066553221303,6245.746989691348,1639.242378753071,1284.2953968988643
2,2025-03-06,20:00-24:00,806.3299669775298,3558.7516261666824,1639.242378753071,1284.2953968988643
2,2025-03-07,0:00-4:00,5503.691613787395,0.0,1284.2953968988643,1905.8731797348812
2,2025-03-07,4:00-8:00,1451.4527110114147,4137.681683333333,1284.2953968988643,1905.8731797348812
2,2025-03-07,8:00-12:00,7672.713130176492,0.0,1284.2953968988643,1905.8731797348812
2,2025-03-07,12:00-16:00,0.0,0.0,1284.2953968988643,1905.8731797348812
2,2025-03-07,16:00-20:00,17.284216645761962,6227.667994981185,1284.2953968988643,1905.8731797348812
2,2025-03-07,20:00-24:00,765.0503744856178,2914.1427021656973,1284.2953968988643,1905.8731797348812
2,2025-03-08,0:00-4:00,3705.041520876006,82.94163643187312,1905.8731797348812,1890.9014034873692
2,2025-03-08,4:00-8:00,869.8548591133097,4268.983191576222,1905.8731797348812,1890.9014034873692
2,2025-03-08,8:00-12:00,9635.808501273728,0.0,1905.8731797348812,1890.9014034873692
2,2025-03-08,12:00-16:00,0.0,0.0,1905.8731797348812,1890.9014034873692
2,2025-03-08,16:00-20:00,28.14942005383976,6315.750344715121,1905.8731797348812,1890.9014034873692
2,2025-03-08,20:00-24:00,767.47656892112,2852.22608455915,1905.8731797348812,1890.9014034873692
2,2025-03-09,0:00-4:00,7633.176893161149,98.77886993323261,1890.9014034873692,1639.4854909779367
2,2025-03-09,4:00-8:00,2814.431136758723,5734.016337688621,1890.9014034873692,1639.4854909779367
2,2025-03-09,8:00-12:00,6022.447993849576,3177.3516666666674,1890.9014034873692,1639.4854909779367
2,2025-03-09,12:00-16:00,3420.088824106251,439.07044960281235,1890.9014034873692,1639.4854909779367
2,2025-03-09,16:00-20:00,57.565791080889404,6075.989437168044,1890.9014034873692,1639.4854909779367
2,2025-03-09,20:00-24:00,934.6149280514921,3507.4003263097347,1890.9014034873692,1639.4854909779367
2,2025-03-10,0:00-4:00,8337.431871844567,65.1972891926332,1639.4854909779367,1571.384591748102
2,2025-03-10,4:00-8:00,2382.157085583666,5885.074407964845,1639.4854909779367,1571.384591748102
2,2025-03-10,8:00-12:00,5496.447036427112,3880.41345,1639.4854909779367,1571.384591748102
2,2025-03-10,12:00-16:00,3956.1960249452704,413.50975000000005,1639.4854909779367,1571.384591748102
2,2025-03-10,16:00-20:00,208.4635549108167,6370.0265754050415,1639.4854909779367,1571.384591748102
2,2025-03-10,20:00-24:00,1063.888867157224,2750.510709900827,1639.4854909779367,1571.384591748102
2,2025-03-11,0:00-4:00,8581.151784654016,1.834814851593137,1571.384591748102,1799.3364094979695
2,2025-03-11,4:00-8:00,2071.8012126177073,4812.823874792811,1571.384591748102,1799.3364094979695
2,2025-03-11,8:00-12:00,6351.329559405269,2513.693883333333,1571.384591748102,1799.3364094979695
2,2025-03-11,12:00-16:00,1544.0919459824627,675.143299296431,1571.384591748102,1799.3364094979695
2,2025-03-11,16:00-20:00,89.29075788212731,6264.6156615911605,1571.384591748102,1799.3364094979695
2,2025-03-11,20:00-24:00,681.6933437149394,2903.057127705986,1571.384591748102,1799.3364094979695
2,2025-03-12,0:00-4:00,8061.1726366357625,138.95005641665773,1799.3364094979695,1548.119287372966
2,2025-03-12,4:00-8:00,2487.6313109437283,6136.055585213044,1799.3364094979695,1548.119287372966
2,2025-03-12,8:00-12:00,6716.222716666667,2414.235483333334,1799.3364094979695,1548.119287372966
2,2025-03-12,12:00-16:00,2159.0865434912453,253.6815423199811,1799.3364094979695,1548.119287372966
2,2025-03-12,16:00-20:00,70.81379215591761,6080.293781429759,1799.3364094979695,1548.119287372966
2,2025-03-12,20:00-24:00,909.769309629913,3579.3357178024407,1799.3364094979695,1548.119287372966
2,2025-03-13,0:00-4:00,8357.488652923881,46.207980697284256,1548.119287372966,1473.562225887602
2,2025-03-13,4:00-8:00,2279.5254452119407,6808.314655384995,1548.119287372966,1473.562225887602
2,2025-03-13,8:00-12:00,4768.214034818464,3049.0450058999363,1548.119287372966,1473.562225887602
2,2025-03-13,12:00-16:00,4421.18626258814,491.45698333333314,1548.119287372966,1473.562225887602
2,2025-03-13,16:00-20:00,383.10816581099834,6398.438541458608,1548.119287372966,1473.562225887602
2,2025-03-13,20:00-24:00,945.6123677816142,2316.8893084302676,1548.119287372966,1473.562225887602
2,2025-03-14,0:00-4:00,3618.078564228115,91.88394809845062,1473.562225887602,1906.8613403049794
2,2025-03-14,4:00-8:00,1005.2436450973443,3796.3854789398165,1473.562225887602,1906.8613403049794
2,2025-03-14,8:00-12:00,9527.905761392441,0.0,1473.562225887602,1906.8613403049794
2,2025-03-14,12:00-16:00,10.802779254934581,9.722501329441151,1473.562225887602,1906.8613403049794
2,2025-03-14,16:00-20:00,0.0,6301.554402657926,1473.562225887602,1906.8613403049794
2,2025-03-14,20:00-24:00,967.9738472728377,3006.394173587625,1473.562225887602,1906.8613403049794
2,2025-03-15,0:00-4:00,3285.115423401621,60.12095630496168,1906.8613403049794,1329.4126346017533
2,2025-03-15,4:00-8:00,1079.5741674731914,3928.2959711304347,1906.8613403049794,1329.4126346017533
2,2025-03-15,8:00-12:00,7808.677833333334,0.0,1906.8613403049794,1329.4126346017533
2,2025-03-15,12:00-16:00,1632.3981770534047,0.0,1906.8613403049794,1329.4126346017533
2,2025-03-15,16:00-20:00,0.0,6328.590733333333,1906.8613403049794,1329.4126346017533
2,2025-03-15,20:00-24:00,589.7963549677479,3186.8140424191756,1906.8613403049794,1329.4126346017533
2,2025-03-16,0:00-4:00,8498.535422627805,58.152388503500674,1329.4126346017533,1619.3861977812728
2,2025-03-16,4:00-8:00,2360.0872999706953,5440.127078788396,1329.4126346017533,1619.3861977812728
2,2025-03-16,8:00-12:00,6376.421636252315,2268.289416666667,1329.4126346017533,1619.3861977812728
2,2025-03-16,12:00-16:00,1912.4025905462065,537.0806731887035,1329.4126346017533,1619.3861977812728
2,2025-03-16,16:00-20:00,219.5418511525515,6144.314303440246,1329.4126346017533,1619.3861977812728
2,2025-03-16,20:00-24:00,798.223314460115,3425.6339666565973,1329.4126346017533,1619.3861977812728
2,2025-03-17,0:00-4:00,8273.851477037959,37.6680326972313,1619.3861977812728,2012.3956281320789
2,2025-03-17,4:00-8:00,2408.890161496165,6236.191602961233,1619.3861977812728,2012.3956281320789
2,2025-03-17,8:00-12:00,6981.37285,1631.6283999999996,1619.3861977812728,2012.3956281320789
2,2025-03-17,12:00-16:00,840.2903251792715,38.98131666666662,1619.3861977812728,2012.3956281320789
2,2025-03-17,16:00-20:00,87.8820402728847,6024.022932126874,1619.3861977812728,2012.3956281320789
2,2025-03-17,20:00-24:00,616.6849634519876,2946.7408686922845,1619.3861977812728,2012.3956281320789
2,2025-03-18,0:00-4:00,7905.526216777462,36.37560631232088,2012.3956281320789,1649.762464787846
2,2025-03-18,4:00-8:00,1440.0928076369419,6918.653304413119,2012.3956281320789,1649.762464787846
2,2025-03-18,8:00-12:00,5919.645046822407,2226.734375065683,2012.3956281320789,1649.762464787846
2,2025-03-18,12:00-16:00,4500.510150901592,270.78001666666677,2012.3956281320789,1649.762464787846
2,2025-03-18,16:00-20:00,42.56918493156429,6124.927194474744,2012.3956281320789,1649.762464787846
2,2025-03-18,20:00-24:00,1047.30241240428,3536.6347659781827,2012.3956281320789,1649.762464787846
