date,period,charge_kwh,discharge_kwh,initial_soc_kwh,final_soc_kwh
2025-02-28,0:00-4:00,0.0,4703.189249999999,10554.598172547761,5597.001406941403
2025-02-28,4:00-8:00,0.0,0.0,10554.598172547761,5597.001406941403
2025-02-28,8:00-12:00,0.0,0.0,10554.598172547761,5597.001406941403
2025-02-28,12:00-16:00,0.0,0.0,10554.598172547761,5597.001406941403
2025-02-28,16:00-20:00,0.0,0.0,10554.598172547761,5597.001406941403
2025-02-28,20:00-24:00,0.0,0.0,10554.598172547761,5597.001406941403
2025-03-01,0:00-4:00,0.0,3952.7165302328945,5597.001406941403,2692.65190467097
2025-03-01,4:00-8:00,0.0,0.0,5597.001406941403,2692.65190467097
2025-03-01,8:00-12:00,0.0,0.0,5597.001406941403,2692.65190467097
2025-03-01,12:00-16:00,0.0,0.0,5597.001406941403,2692.65190467097
2025-03-01,16:00-20:00,0.0,0.0,5597.001406941403,2692.65190467097
2025-03-01,20:00-24:00,1330.454073030681,0.0,5597.001406941403,2692.65190467097
2025-03-02,0:00-4:00,6500.069115997869,0.0,2692.65190467097,10172.821514591755
2025-03-02,4:00-8:00,1384.721967909771,0.0,2692.65190467097,10172.821514591755
2025-03-02,8:00-12:00,0.0,0.0,2692.65190467097,10172.821514591755
2025-03-02,12:00-16:00,0.0,0.0,2692.65190467097,10172.821514591755
2025-03-02,16:00-20:00,0.0,0.0,2692.65190467097,10172.821514591755
2025-03-02,20:00-24:00,0.0,0.0,2692.65190467097,10172.821514591755
2025-03-03,0:00-4:00,490.6940310335093,0.0,10172.821514591755,10638.334746286326
2025-03-03,4:00-8:00,0.0,0.0,10172.821514591755,10638.334746286326
2025-03-03,8:00-12:00,0.0,0.0,10172.821514591755,10638.334746286326
2025-03-03,12:00-16:00,0.0,0.0,10172.821514591755,10638.334746286326
2025-03-03,16:00-20:00,0.0,0.0,10172.821514591755,10638.334746286326
2025-03-03,20:00-24:00,0.0,0.0,10172.821514591755,10638.334746286326
2025-03-04,0:00-4:00,163.76844174100893,0.0,10638.334746286326,10195.84945820788
2025-03-04,4:00-8:00,0.0,0.0,10638.334746286326,10195.84945820788
2025-03-04,8:00-12:00,0.0,0.0,10638.334746286326,10195.84945820788
2025-03-04,12:00-16:00,0.0,0.0,10638.334746286326,10195.84945820788
2025-03-04,16:00-20:00,0.0,0.0,10638.334746286326,10195.84945820788
2025-03-04,20:00-24:00,0.0,567.17,10638.334746286326,10195.84945820788
2025-03-05,0:00-4:00,527.2340276139475,0.0,10195.84945820788,10696.027574369136
2025-03-05,4:00-8:00,0.0,0.0,10195.84945820788,10696.027574369136
2025-03-05,8:00-12:00,0.0,0.0,10195.84945820788,10696.027574369136
2025-03-05,12:00-16:00,0.0,0.0,10195.84945820788,10696.027574369136
2025-03-05,16:00-20:00,0.0,0.0,10195.84945820788,10696.027574369136
2025-03-05,20:00-24:00,0.0,0.0,10195.84945820788,10696.027574369136
2025-03-06,0:00-4:00,70.08926687583312,0.0,10696.027574369136,4740.299488595781
2025-03-06,4:00-8:00,0.0,0.0,10696.027574369136,4740.299488595781
2025-03-06,8:00-12:00,0.0,0.0,10696.027574369136,4740.299488595781
2025-03-06,12:00-16:00,0.0,0.0,10696.027574369136,4740.299488595781
2025-03-06,16:00-20:00,0.0,0.0,10696.027574369136,4740.299488595781
2025-03-06,20:00-24:00,0.0,5713.180102891786,10696.027574369136,4740.299488595781
2025-03-07,0:00-4:00,0.0,3127.1832199764885,4740.299488595781,1443.9589433340918
2025-03-07,4:00-8:00,0.0,0.0,4740.299488595781,1443.9589433340918
2025-03-07,8:00-12:00,0.0,0.0,4740.299488595781,1443.9589433340918
2025-03-07,12:00-16:00,0.0,0.0,4740.299488595781,1443.9589433340918
2025-03-07,16:00-20:00,0.0,0.0,4740.299488595781,1443.9589433340918
2025-03-07,20:00-24:00,0.0,0.0,4740.299488595781,1443.9589433340918
2025-03-08,0:00-4:00,0.0,198.80548509043322,1443.9589433340918,1397.9070273681043
2025-03-08,4:00-8:00,0.0,0.0,1443.9589433340918,1397.9070273681043
2025-03-08,8:00-12:00,0.0,0.0,1443.9589433340918,1397.9070273681043
2025-03-08,12:00-16:00,0.0,0.0,1443.9589433340918,1397.9070273681043
2025-03-08,16:00-20:00,0.0,0.0,1443.9589433340918,1397.9070273681043
2025-03-08,20:00-24:00,172.35200174475017,0.0,1443.9589433340918,1397.9070273681043
2025-03-09,0:00-4:00,7928.423560300694,0.0,1397.9070273681043,9782.881708713268
2025-03-09,4:00-8:00,910.1158116644033,0.0,1397.9070273681043,9782.881708713268
2025-03-09,8:00-12:00,0.0,0.0,1397.9070273681043,9782.881708713268
2025-03-09,12:00-16:00,0.0,0.0,1397.9070273681043,9782.881708713268
2025-03-09,16:00-20:00,0.0,0.0,1397.9070273681043,9782.881708713268
2025-03-09,20:00-24:00,0.0,0.0,1397.9070273681043,9782.881708713268
2025-03-10,0:00-4:00,864.3851773967936,0.0,9782.881708713268,10602.909489592035
2025-03-10,4:00-8:00,0.0,0.0,9782.881708713268,10602.909489592035
2025-03-10,8:00-12:00,0.0,0.0,9782.881708713268,10602.909489592035
2025-03-10,12:00-16:00,0.0,0.0,9782.881708713268,10602.909489592035
2025-03-10,16:00-20:00,0.0,0.0,9782.881708713268,10602.909489592035
2025-03-10,20:00-24:00,0.0,0.0,9782.881708713268,10602.909489592035
2025-03-11,0:00-4:00,163.97165863943098,0.0,10602.909489592035,10758.466663496903
2025-03-11,4:00-8:00,0.0,0.0,10602.909489592035,10758.466663496903
2025-03-11,8:00-12:00,0.0,0.0,10602.909489592035,10758.466663496903
2025-03-11,12:00-16:00,0.0,0.0,10602.909489592035,10758.466663496903
2025-03-11,16:00-20:00,0.0,0.0,10602.909489592035,10758.466663496903
2025-03-11,20:00-24:00,0.0,0.0,10602.909489592035,10758.466663496903
2025-03-12,0:00-4:00,33.18277273709009,0.0,10758.466663496903,10789.946605775587
2025-03-12,4:00-8:00,0.0,0.0,10758.466663496903,10789.946605775587
2025-03-12,8:00-12:00,0.0,0.0,10758.466663496903,10789.946605775587
2025-03-12,12:00-16:00,0.0,0.0,10758.466663496903,10789.946605775587
2025-03-12,16:00-20:00,0.0,0.0,10758.466663496903,10789.946605775587
2025-03-12,20:00-24:00,0.0,0.0,10758.466663496903,10789.946605775587
2025-03-13,0:00-4:00,0.0,0.0,10789.946605775587,8522.868593918902
2025-03-13,4:00-8:00,0.0,0.0,10789.946605775587,8522.868593918902
2025-03-13,8:00-12:00,0.0,0.0,10789.946605775587,8522.868593918902
2025-03-13,12:00-16:00,0.0,0.0,10789.946605775587,8522.868593918902
2025-03-13,16:00-20:00,0.0,0.0,10789.946605775587,8522.868593918902
2025-03-13,20:00-24:00,0.0,2150.7390452260024,10789.946605775587,8522.868593918902
2025-03-14,0:00-4:00,0.0,6553.859079145089,8522.868593918902,1614.4945426281627
2025-03-14,4:00-8:00,0.0,0.0,8522.868593918902,1614.4945426281627
2025-03-14,8:00-12:00,0.0,0.0,8522.868593918902,1614.4945426281627
2025-03-14,12:00-16:00,0.0,0.0,8522.868593918902,1614.4945426281627
2025-03-14,16:00-20:00,0.0,0.0,8522.868593918902,1614.4945426281627
2025-03-14,20:00-24:00,0.0,0.0,8522.868593918902,1614.4945426281627
2025-03-15,0:00-4:00,0.0,375.003437969659,1614.4945426281627,1219.2062111688988
2025-03-15,4:00-8:00,0.0,0.0,1614.4945426281627,1219.2062111688988
2025-03-15,8:00-12:00,0.0,0.0,1614.4945426281627,1219.2062111688988
2025-03-15,12:00-16:00,0.0,0.0,1614.4945426281627,1219.2062111688988
2025-03-15,16:00-20:00,0.0,0.0,1614.4945426281627,1219.2062111688988
2025-03-15,20:00-24:00,0.0,0.0,1614.4945426281627,1219.2062111688988
2025-03-16,0:00-4:00,9790.316725517216,0.0,1219.2062111688988,1200.0
2025-03-16,4:00-8:00,0.0,8596.593611345637,1219.2062111688988,1200.0
2025-03-16,8:00-12:00,0.0,0.0,1219.2062111688988,1200.0
2025-03-16,12:00-16:00,0.0,0.0,1219.2062111688988,1200.0
2025-03-16,16:00-20:00,3011.8263646890377,0.0,1219.2062111688988,1200.0
2025-03-16,20:00-24:00,1693.2246868743023,4467.457999781627,1219.2062111688988,1200.0
2025-03-17,0:00-4:00,9967.71864513768,0.0,1200.0,1909.6879737992617
2025-03-17,4:00-8:00,0.0,8020.321081407211,1200.0,1909.6879737992617
2025-03-17,8:00-12:00,0.0,0.0,1200.0,1909.6879737992617
2025-03-17,12:00-16:00,0.0,0.0,1200.0,1909.6879737992617
2025-03-17,16:00-20:00,2754.36490711645,0.0,1200.0,1909.6879737992617
2025-03-17,20:00-24:00,1307.0890021843543,3932.665090016753,1200.0,1909.6879737992617
2025-03-18,0:00-4:00,9280.238757853462,0.0,1909.6879737992617,2882.428699188276
2025-03-18,4:00-8:00,0.0,7715.090344784287,1909.6879737992617,2882.428699188276
2025-03-18,8:00-12:00,0.0,0.0,1909.6879737992617,2882.428699188276
2025-03-18,12:00-16:00,0.0,0.0,1909.6879737992617,2882.428699188276
2025-03-18,16:00-20:00,3839.38477511561,0.0,1909.6879737992617,2882.428699188276
2025-03-18,20:00-24:00,2017.0263539354298,4985.07167391966,1909.6879737992617,2882.428699188276
2025-03-19,0:00-4:00,8180.590849189232,0.0,2882.428699188276,2317.2745131221245
2025-03-19,4:00-8:00,0.0,7879.780480885554,2882.428699188276,2317.2745131221245
2025-03-19,8:00-12:00,0.0,0.0,2882.428699188276,2317.2745131221245
2025-03-19,12:00-16:00,0.0,0.0,2882.428699188276,2317.2745131221245
2025-03-19,16:00-20:00,2675.630876283296,0.0,2882.428699188276,2317.2745131221245
2025-03-19,20:00-24:00,1673.0392453212019,3932.7067299730925,2882.428699188276,2317.2745131221245
2025-03-20,0:00-4:00,8662.394282392805,0.0,2317.2745131221245,2568.7614428998454
2025-03-20,4:00-8:00,0.0,7355.448515424407,2317.2745131221245,2568.7614428998454
2025-03-20,8:00-12:00,0.0,0.0,2317.2745131221245,2568.7614428998454
2025-03-20,12:00-16:00,1558.9311635398867,0.0,2317.2745131221245,2568.7614428998454
2025-03-20,16:00-20:00,4025.7948621396217,0.0,2317.2745131221245,2568.7614428998454
2025-03-20,20:00-24:00,842.5462275379141,5986.669916666667,2317.2745131221245,2568.7614428998454
2025-03-21,0:00-4:00,0.0,1269.257843837369,2568.7614428998454,1230.846201379713
2025-03-21,4:00-8:00,0.0,0.0,2568.7614428998454,1230.846201379713
2025-03-21,8:00-12:00,0.0,0.0,2568.7614428998454,1230.846201379713
2025-03-21,12:00-16:00,0.0,0.0,2568.7614428998454,1230.846201379713
2025-03-21,16:00-20:00,0.0,0.0,2568.7614428998454,1230.846201379713
2025-03-21,20:00-24:00,0.0,0.0,2568.7614428998454,1230.846201379713
2025-03-22,0:00-4:00,0.0,0.0,1230.846201379713,1230.846201379713
2025-03-22,4:00-8:00,0.0,0.0,1230.846201379713,1230.846201379713
2025-03-22,8:00-12:00,0.0,0.0,1230.846201379713,1230.846201379713
2025-03-22,12:00-16:00,0.0,0.0,1230.846201379713,1230.846201379713
2025-03-22,16:00-20:00,0.0,0.0,1230.846201379713,1230.846201379713
2025-03-22,20:00-24:00,0.0,0.0,1230.846201379713,1230.846201379713
2025-03-23,0:00-4:00,9907.335769796868,0.0,1230.846201379713,1577.1056225938785
2025-03-23,4:00-8:00,0.0,7990.958152630162,1230.846201379713,1577.1056225938785
2025-03-23,8:00-12:00,0.0,0.0,1230.846201379713,1577.1056225938785
2025-03-23,12:00-16:00,0.0,0.0,1230.846201379713,1577.1056225938785
2025-03-23,16:00-20:00,2349.4701805918257,0.0,1230.846201379713,1577.1056225938785
2025-03-23,20:00-24:00,1354.897426594679,3931.0843569563563,1230.846201379713,1577.1056225938785
2025-03-24,0:00-4:00,9488.753653320335,0.0,1577.1056225938785,2431.373220780214
2025-03-24,4:00-8:00,0.0,7693.383028862869,1577.1056225938785,2431.373220780214
2025-03-24,8:00-12:00,0.0,0.0,1577.1056225938785,2431.373220780214
2025-03-24,12:00-16:00,1594.2100930415281,1108.4017833333337,1577.1056225938785,2431.373220780214
2025-03-24,16:00-20:00,3231.1920234599593,0.0,1577.1056225938785,2431.373220780214
2025-03-24,20:00-24:00,1666.5201826344478,4770.394142549336,1577.1056225938785,2431.373220780214
2025-03-25,0:00-4:00,8352.703641335915,0.0,2431.373220780214,2125.6437089789015
2025-03-25,4:00-8:00,0.0,7124.02865466146,2431.373220780214,2125.6437089789015
2025-03-25,8:00-12:00,0.0,258.03015504685925,2431.373220780214,2125.6437089789015
2025-03-25,12:00-16:00,0.0,0.0,2431.373220780214,2125.6437089789015
2025-03-25,16:00-20:00,2846.802524854767,0.0,2431.373220780214,2125.6437089789015
2025-03-25,20:00-24:00,1477.5001637778296,4317.287368830385,2431.373220780214,2125.6437089789015
2025-03-26,0:00-4:00,8907.563721911529,0.0,2125.6437089789015,2704.2982865886233
2025-03-26,4:00-8:00,0.0,7628.055448995761,2125.6437089789015,2704.2982865886233
2025-03-26,8:00-12:00,0.0,0.0,2125.6437089789015,2704.2982865886233
2025-03-26,12:00-16:00,502.10880158835516,0.0,2125.6437089789015,2704.2982865886233
2025-03-26,16:00-20:00,3092.1290341744943,0.0,2125.6437089789015,2704.2982865886233
2025-03-26,20:00-24:00,1604.110017948294,4518.305035945825,2125.6437089789015,2704.2982865886233
2025-03-27,0:00-4:00,7999.188168513291,0.0,2704.2982865886233,2377.6424966884006
2025-03-27,4:00-8:00,0.0,6027.186610839749,2704.2982865886233,2377.6424966884006
2025-03-27,8:00-12:00,0.0,811.8747052549811,2704.2982865886233,2377.6424966884006
2025-03-27,12:00-16:00,1295.976459849087,0.0,2704.2982865886233,2377.6424966884006
2025-03-27,16:00-20:00,2915.8703677321473,1859.3912794494925,2704.2982865886233,2377.6424966884006
2025-03-27,20:00-24:00,208.33333333333334,2788.8717930306843,2704.2982865886233,2377.6424966884006
2025-03-28,0:00-4:00,0.0,943.2265209910527,2377.6424966884006,1383.394444752285
2025-03-28,4:00-8:00,0.0,0.0,2377.6424966884006,1383.394444752285
2025-03-28,8:00-12:00,0.0,0.0,2377.6424966884006,1383.394444752285
